QueryText,KccAns
TELL ME ABOUT CONTROL ROOT ROT DISEASE IN GROUNDNUT,DRENCHING OF CARBENDAZIM 1 KG PER HA IN ROOT ZONE WITH IRRIGATION
Asking about weather forecast,Cloudy weather no rainfall chances today
leaf folder in groudnut : spray chlorpyriphos 2mlneemoil 3mlteepol 1mllit of water,leaf folder in groudnut : spray chlorpyriphos 2mlneemoil 3mlteepol 1mllit of water
root rot in groundnut,recommended to spray copper oxi chloride 300gramsacre
Asked about plant protection in groundnut,Suggested to spray dimethoate at 2 ml per litre water
RAIN FALL FORECASTING,NO RAINFALL IN NEXT 5 DAYS
WHITE GRUB CONTROL IN,USE QUNOLPHOS 25 EC  4 LITER HECTOR WITH IRRIGATION
Weather information is asking,possibility of light rain is on 22 septembar
Asking about groundnut seed availability new variety,:      :
nutrient management,recommended groundnut   nutrient management
ROOT GRUB IN GROUND NUT,RECOMMENDED TO APPLY  PHORATE  10G GRANULES  5 KG PER ACRE
Asked about application of Fipronil granules for groundnut,:         :
Farmer asked about fertilizer application in ground nut,Fertilizer application in ground nut  DAP one bag  Gypsum 50 kGs per care
farmer want to know information about how to control sucking pest in  chili crop,recommended for spray to imidacloprid 5 milipump
TELL ME BLACK ROOT DISEASE CONTROL IN  GROUNDNUT,APPLIED BAVISTEN 250 GM BIGHA  WITH IRRIGATION WATER
irrigation management details of groundnut,explain
asked about duration of TMV 5 groundnut variety,:    5     : 105
ask for white grub in ground nut,suggest:2 lit chloropyriphose50 kg sandha
ground nut fertilizeras,recommended 30kg urea applied acre
ASK ABOUT THE WHITEFLY CONTROL,SUGGESTED FOR THE TRYZOPHOSE 30ML PER PUMP
ATTACK OF SUCKING PEST,Spray Karate10ml15 Lit of Water
ask for fertilizer information,suggest no need to give fertilizer
Seed Rate of Groundnut Crop,35  40
ground nut thrips attack,recomended to spray pipronil 2milliliteracre
FARMER ASKING ABOUT VARIETY OF GNUT,:    -    -286
Attack of White Grub,Attack of White Grub - Ferterra 4 kgacreChlorantraniliprole 04 GR-Dupont
TELL ME INSECT CONTROL IN GROUNDNUT,178  05
TELL ME ABOUT INSECT CONTROL IN GROUNDNUT,5   1    2
Asking about Kadiri 1812 groundnut variety marketing,:  18 12        :
WILT IN  SOYABEAN,REDOMIL GOLD  40 GRAM PAMP   SPRAY ON SOUYABEAN
deemak ki samasya hai,cloripayriphas 4 lithac ka prayog karo
Farmer Asked sucking pests control information of  groundnut,SP    SP     Lancer Gold UPL Stargold Swal
GROUNDNUT SOWING TIME,GROUNDNUT SOWING TIME IN RABI NOVEMBER TO DECEMBER
Asking about leaf cater pillar in groundnut,Recommended for spray Thiochloprid 2 mllit
Asked about weed management in groundnut crop,:    :
PRE-EMERGENCE WEEDS IN GROUNDNUT,PRE-EMERGENCE WEEDS IN GROUNDNUT-SPRAY PENDIMETHALIN 7ML IN 1 LITRES WATER
Farmer asked query on Weather,:   -     : :         26  C    24  C     6
ROOT ROT IN GROUNDNUT,KISAN BHAI COPPER OXY CHLORID 100 ML KA 5 KG BALU KE SATH MILA KR KHET ME BAKHERE SINCHAI KARE
khalahasthi  disease in ground nut,RECOMMENDED FOR APPLY  CARBOFURAN 3 G 8-10 KGSACRE
varities,-  -  -    --     ------ -- -
TELL ME CONTROL OF WHITE GRUB INGROUNDNUT,USE QUINOLPHOS 25 EC 4 LITER PER HA WITH IRRIGATION FOR CONTROL OF WHITE GRUB
root rot damage in groundnut,recommended to spray copper oxy chloride 300grams  20 grams streptocyclin
WEED MANAGEMENT IN GROUND NUT,RECOMMENDED TO SPRAY FUSIFLEX  500 ML  ACRE FOR WEED MANAGEMENT IN GROUND NUT
Top dressing fertilizer management for groundnut,apply gypsum 75kgacre after weeding
TELL ME CONTROL OF PEST IN GROUNDNUT CROP,SPRAY OF IMIDACHLOPRID 178 SL 05 ML PER LITER WATER
farmer asked query on nutrient management in groundnut,RECOMMENDED TO APPLY GYPSUM-200 KGACRE
FARMER ASKED ABOUT VARITIES OF GROUND-NUT CROP,--     --      - -  --   -        --   -    --        --      ---         -     --      -  -      --     -       --  -     --     -
Farmer asked fungus control information of groundnut crop,WP 35-
ROOT ROT OF GROUNDNUT,SPRAY RIDOMIL GOLD 30 GM  15 LITERS OF WATER SYNGENTA
varieties of ground nut,varieties of ground nut   TAG - 24  SB - 11  PHULE PRAGATI
asked about information  groundnut,parshut weedicides use in groundnut crop
Farmer Wants to know about peanut growth regulator,5
Ask about Varieties of summer  Groundnut crop,-     -   -  -
GROUNUT SUCKING PESTS,RECOMMENDED TO NUVCRAN 16MLLIT
ask about larvae and fertilizer  in soybean,SC
SEED RATE,CONTACT BLOCK OFFICE
TELL ME WEATHER INFORMATION,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY
TELL ME  FERTLIZEAR IN  GROUNDNUT,FERTLIZEAR IN  GROUNDNUT   SSP  250 KG  HE
Farmer asked white grub control information of groundnut crop,650 GRAM ACRE SOIL APPLICATION
TELL ME LEAF MINOR CONTROL IN MOONG,SPRAY OF MONOCROTOPHOS 36 SL 2 ML PER LITER WATER
leaf folder in Groundnut,Recommended for spray profenophos 2 ml litre
asking about Groundnut booster application,recommended for Foliar spray peanut rich 2 kg  200 lit of waterac
Asking about Tobacco caterpillar control in Groundnut,:     :   5
Information about giving first water in groundnut crop,25  30
Asked about groundnut seed availability,:        :
ASKED ABOUT TO WEED CONTROL IN GROUNDNUT,45  50
YELLOWING  IN GRUNDNUT,SPRAY MICROLA 30 ML 15 LITER WATER
Asked about Plant protection in Groundnut,2      25  - 2
weed management for groundnut,Recommended for spray  Oxyfluorfen 400 mlac
Asking about hairy caterpillar management in groundnut,Recommended for spray Indoxacarb 7 ml  10 litre of water
Ground nut wilt management,Recommended for spot drenching with Pseudomonas fluorescens and Trichodermma viride 1 Kgacre mixed with sand
fungal problem,Spray sulphur  2 gram in 1 litre of water
Ask about larvae control information,SG 10
tikka leaf spot management in groundnut,RECOMMENDED TO SPRAY CHLOROTHALONIL 400 GRAMS  ACRE
Ask about fungus problem in PEANUT Root,WP
ASKED ABOUT TO NUTRIENT MANAGEMENT IN GROUNDNUT,60  100
Bihar hairy caterpillar in Groundnut,Recommended for Spraying of quinalphos 2 ml litre of water
gnut varieties,gnut varieties  - sb11  tg 26
SEED TREATMENT IN GNUT,THIRAM 2 GRAMKG SEED CHLORPYRIPHOS4 MLKG SEED AND RHIZOBIUM CULTURER
Farmer asked Jassid Problem in Groundnut crop,EC 30
TRICODERMA VIRIDE PREPARATION,TRICODERMA VIRIDE PREPARATION: TRICODERMA VIRIDE 2 KGS COW DUNG 90 KGS NEEM KERNAL POWDERVEPA PINDI 10 KGS
groundnut groundnut growth management,recommended to spray multi-k 5 gram  liter water
ASKING ABOUT THE WEED CONTROL IN GROUNDNUT,RECOMMENDED FOR APPLY  QUIZALOFOP-P-ETHYL 5  EC  - 300ML  ACRE
TELL ME ROOT ROT IN GTNUT,BROADCAST IN CARBENDAZEM 1 KG   HA
FARMER ASKED QUERY ABOUT EARLY LEAF SPOTS CONTROL IN GROUNDNUT,RECOMMENDED TO SPRAY CHLOROTHALONIL DIFENOCONAZOLE KAVACH FLO 400 ML ACRE
attack of leaf eating caterpillar,Spray Proclaim 5gm15lit of Water
Asked  ABOUT to TERMITE CONTROL IN groundnut,20   4
DETAILS,EXPLAINED
inquired about varieties of groundnut,recommended kopargaon-1 and icgs-5
sowing time of pea nut,sowing time of pea nut june-july
mugfali me weed ho raha hai kya kre,hand weeding karwa do aap
ASKING FOR GROUNDNUT APHID MANAGEMENT,RECOMMENDED- Spray Dimethoate 30 EC  17 mllit water
ROOT ROT,RECOMMENDED APPLY SAAF2GMLIT
ground nut seeds,narayani  dharani
Please give me weather information,Shrimanji aapke shetre mein dinank 29 September se 3 Octuber tak poore saptah Mausam saf rehne ki sambhawna hain
TELL ME  DISEASE CONTROL IN GROUNDNUT,SPRAY OF MENCOZEB 2 GM PER LITER WATER
Ask about online application for seed purchase of groundnut and soyabean,http:jauinseeddist      - -    - -
Gram pod borer in Groundnut,Recommended to spray Quinalphos 25 EC 2ml per litre of water to control Gram pod borer in Groundnut
ask abt sucking pest problem,mithael-o-demeton 20 ml per pump and to spray
Season of sowing for groundnut,season -April -may
ask about g nut,I suggested to apply DAP and potash
TERMITES MANAGEMENT,RECOMMENDED TO APPLY FORATE 10 G GRANULES 5 KGACRE
ground nut leaf folder,RECCOMENDED TO SPRAY FLUBENDAMIDEFAME 40-50 ML PER ACRE
Asking about Leaf minor management in Paddy,:      :  2    1
mungfali ki kism bta de,mungfali kism-taip-6428 Chandraprakeshamber
how to control tobbaco cater piller in ground nut,recommended novuloron   2 ml liter water
Asked about application of MN mixture with pesticide,:           :
TELL ME CONTROL OF CALLAR ROT IN GROUNDNUT,USE HEXACONAZOLE 5 EC 1 LITER PER HA WITH IRRIGATION
SUCKING PEST,SPRAY DIMETHIOATE 2MLLT OF WATER
Ask about blank pod problem information in Groundnut crop,100
vaerity of graoundnut,-  -  -    --     ------ -- -
ask about groundnut variety,I suggested to sown GG-20 number
Farmer asked  about Plant Growth Retardant Information in groundnut crop,SL
VARIETIES OF GROUNDNUT,-  -  -    --     ------ -- -
ask gnut bittel,chlorophyriphos 35mlpump
Farmer wants to know information about how to control of defoliators attack in Groundnut crop,40 EC   4 EC  40 ml
Farmer asked Larvae control information of Ground nut crop,SC 7-8
caterpillar management in groundnut,RECOMMENDED TO SPRAY  SPINETORAM Delegate 180 MLACR
mealy bug in groundnut,spray profenophos 2 ml lit of water
asked about grund nute leaf folder,RECOMMENDED TO SPRAY QUINOLPHOSEKALUX FLASH DHANULUXQUINGUARD 400 ML PER ACRE
Weed control in Ground net,kisan bhai aap mungfali fasal ki nirai-gurai kare
leaf folder,RECOMMENDED TO SPRAY METHOMIL DUNETLANET CRINET 400 GRAMS PER ACRE
Ask for groundnut fungus,i suggested to drenching 25 gram carbendazim per pump
HAIRY CATERPILAR IN GROUND NUT,SPRAY TRIAZOPHOS 25 ML  LITRE OF WATER
ground nut tobacco caterpillar,RECOMMENDED TO SPRAY NOVALURANINDOXICARB  350 ML PER ACRE
Asking about groundnut top dressing fertilizer management,Recommended for apply gypsum 150kg  borax 4 kg  acre
GROUNDNUT VARIETY,GROUNDNUT VARIETY- J L 286PHULE UNAP
Ask about white fly control informationSuggested:,Acetamiprid 20 SP PrideEkka 5 grampump spray
TELL ME CONTROL OF GROUNDNUT,SPRAY OF PROFENOFOS 15 ML PER LITER WATER
Asking about Pseudomonas fluorescens application for Groundnut,:       :         1    20
tikka,mancozeb 25g in 1lt of water
WILT,COPPER OXICHLORIDE 2GLTR
Leaf yellowing and curling in Groundnut,Leaf yellowing and curling in Groundnut-Spray imidavhloprid-1ml3lit of water
Asked about Leaf roller management in Groundnut,:      :  2
Ask about fertilizer application in groundnut crop,:   -     A       -
TELL ME WEATHAR INFORMATION JODHPURA AREA,NO RAIN POSSIBILITY IN NEXT  5 DAYS
WHITE GROB CONTROL IN GROUNDNUT,USE QUINOLPHOS 15 DUST 25 KG PER HA MIX IN SOIL
Termites attack in groundnut,recommended for the soil trench with   chlorpyriphos 2mllit of water
farmer want to know information about how to control of fungal attack in nut  crop,Recommended for Use copper oxy chloride 45 gram and steptrocyclin 2 gram at 15 liter of water
asked about varieties of groundnut,varieties of groundnut - TAG- 24  SB-11
varieties of cotton,varieties of cotton daftariTAG-24
FARMER ASKED ABOUT THE CONTROL OF DISEASE IN GROUNDNUT,50  1
GROUND NUT SEASON,NOVEMBER- DECEMBER 15TH
weed management for groundnut,recommended for spray  Imazethapyr 300 mllit
asked about attack of sucking pest groundnut,-
can i spray in Groundnut on flowering stage,No you can not spray the weedicides on this stage
FERTILISER DOSE IN GROUND NUT,RECOMMENDED TO APPLY 8 KG NITROGEN  16 KG PHOSPORUS  16 KG POTASH IN ONE ACRE
TELL ME DISEASE CONTROL IN GRONDNUT,50   250
Attack of White Grub IN GROUNDNUT,USE Humnasur 6 kgacrePatil Biotech
Ask about fungus problem in  groundnut crop,WP
asking about weather information,A little rain fall chance in 34 October
asked about thrips attack on groundnut,thrips attack on groundnut:Spray Regent 15 ml 15 liter waterFipronil 5 SC-Bayer
asking about Root grub management in Groundnut,Recommended for apply carbofuran 3 - 5kg acre
PATTI KIDE KAT RHE HAI MOONG FALI ME,DICHLORVAS 15 MLL
GROUNDNUT VARIETIES,-        -
GROUND FERTILISER DOSAGES,GROUND FERTILISER DOSAGES : RECOMMENDED TO APPLY GYPSUM 200 KGSACRE
stem  rot  in groundnut,recommended for the soil trenching  with    Carbendazim  2gm lit of water
Asked about disease management in GROUNDNUT,Recommended to spray saff 2 gram per liter of water
INSECT PROBLEM IN GROUNDNUT,SPRAY CHLOROPYRIPHOS 2MLLIT OF WATER FOR GROUNDNUT
GROUND NUT TIKKA LEAF SPOTS,RECOMMENDED TO SPRAY HEXACONAZOLECONTAF ANVIL  400 ML PER ACRE
TELL ME WEED CONTROL IN GROUNDNUT,PENDAMETHELIN 3LITERHECTAR SPRAY
TELL ME PEST CONTROL IN GROUNDNUT,DRENCHING OF CARBENDAZIM 400 GM PER HA WITH IRRIGATION
ask about gnut,I suggested to spray magnesium sulphate
LL ME DISEASE CONTROL IN GROUNDNUT,SPRAY OF CARBENDAZIM 12  MANCOZEB 63 WP 2 GM PER LITER WATER
Farmer asked query on Weather,:        :                 33     21     6
asking about root rot in Groundnut,Recommended for soil apply Trichoderma viride 1kg  FYM 20kg  ac
Wilt,Redomil Gold 30 gmhumic Acid 30 mlMephonaxonmancozebsyngnt
plant protection,quinalphos 2ml per liter of water
Farmer asked about sowing of seed which is produced in his own field for next season crop in groundnut TAG-24 var,Recommended that  If it is a good variety having resistance to diseases and low pest attack then go for sowing of the same seed  Before that go for germination test to know the viability of seed
ASKED FOR :GROUNDNUT LEAF CURL,ASKED FOR :GROUNDNUT LEAF CURL RECOMMENDED:SPRAY IMIDACHLOPRIDE 1ML2KT OF WATER
Groundnut Manganese Deficiency,recommended for spray Manganese sulphate 5 g  lit of water
ask for gnut varieties,suggest gg 37
Asking for Groundunt FertiliserSupplement,Suggested there is no requiremnet for nitrogenous fertiliser as supplement but if yellowing observed FeSO4 and Citric Acid Spray should be done
Farmer wants to know information about How to control of fungal attack in groundnut crop,Recommended for to control of fungal attack in groundnut crop use thiophinate methyl 25 gram and streptocyclin 2 gram at 15 liter of water
BLACK ROOT PROBLEM IN GROUNDNUT,USE BAVSTIN 250 GRAM PER BIGHA - BLACK ROOT PROBLEM IN GROUNDNUT
Asked about plant protection,Asked about plant protection
Ask about fertilizer in ground nut,Suggested: sulphor 90 20 kilo  hactore
ask for the caterpillar attak in the groundnut,i suggested for the spray of corajan-5 mlpump
Groundnut-Variety,Sb-11
Farmer asked weed control in Groundnut crop,387 CS 70
asked about seed treatment,seed treatment of groundnut-thirum 5 gm1 kg of seed
Ask about 11 number variety of Ground nut crop,11
Asking about aphid management in groundnut,Recommended for profinophos 2 ml acephate 1 gram 1 litre of water
attack of caterpiller,spray curacron 25mlpmp
control of insect in groundnut,quinalphos 25EC 25 mlkg seed for seed treatment sufficient
herbicide before cultivation of ground nut,glyphoset-5mllit of water
how to control tobacco caterpillar in groundnut,spray monocrotophos  35 ml  pump
Asked about plant protection in  gnut,Recommended to Spray Emamectin benzoate 5  SG 5 g10 lit for FEEDERSRecommended to Spray ROKET  Profenophos   cypermethrin for sucking pests and defoliators 1g per lit of water
Ask about fungus problem in groundnut crop,SE  10
Farmer asked fungus in root control information of  Groundnut Crop,:    1000
mungphali me sundi lagi hai,Quinalphos 25EC 15 mlliter ka sprey kare
VARIETIES-,JAL - 286 TJ -26 Groundnut Varieties for summer
TELL ME NO GROWTH IN SOYBEAN,SPRAY OF NPK 10GM  LIT WATER
CONTROL OF STEM ROT IN GROUNDNUT,RECOMMENDED FOR SPRAY TRICODARMA VIRIDE  5 GM  LIT OF WATER
Farmer asked query on Weather,:      :               27    32       5
fungal attack on groundnut,Spray Bavistine 30gm 15lit of Water
TELL ME ABOUT  NUTRIENT MANAGEMENT  IN GROUNDNUT,5     1
IRRIGATION DURETION OF GROUNDNUT,15-25DAYS AFTER SOWING
ask about white grub in groundnut,I suggest clorpiriphos  4 liter per ha
ground nut me weeds hai,atrazine 400 gram  acre dava ka prayog kare
Information Of  Weed Control in Groundnut Crop,--
groundnut season,recommended for Margazhipattam
variety,SB 11 bhuemug vaan
Farmer needs information regarding control measure of fungal disease in Groundnut  crop,5 EC 30-35
ASKING ABOUT WEATHER REPORT RAINFALL OF MIDANAPUR WEST DISTRICT,CLEAR SKY AND NO RAINFALL FOUND IN  MIDANAPUR WEST   DISTRICT AFTER FIVE DAYS
FARMER ASKED ABOUT PRECAUTIONS TO AVOID CATERPILAR IN GROUNDNUT,30  15
pest infestation in ground nut,novalyuron-1mlliter of wateraCRE
Farmer asked Aphid problem in crop,SL 7-8               WP -
Better flowering and fruiting in ground nut,Recommended to spray Planofix  Alpha naphthyl acetic acid 45 SL    3ml per 15 litre of water for Better flowering and fruiting in ground nut
TELL ME CONTROL OF GREEN CATER PILLER IN GROUNDNUT,SPRAY OF TRIZOPHOS 40 EC 2 ML PER LITER WATER
ASKED ABOUT TO WEED CONTROL IN GROUDNUT SOWING TIME,30     25
farmer asked query on root rot management in ground nut,-     1
Farmer asked about growth problem in groundnut,15-20
TELL ME ABOUT INSECT CONTROL IN,-- 25   2
ground  nut rot,aplly  trchoderma  viridae    at last plough
groundnut disease,spray wettable sulphur 2mllt of water
ground nut tikka leaf spor,RECOMMENDED TO SPRAY CHLOROTHALANILKAVACH DACONIL BRAVO  400 GRAMS PER ACRE
Famer asked  query on  nutrient management in ground nut,RECOMENDED TO APPLY GYPSUM  150 KG PER  ACRE NEAR PLANT SURFACE
GROUND NUT  FERTILIZERS,APLLY GYPSUM 100 KG  ACRE
Asked about Stem rot management in Groundnut,:      :    1   20
Asking about Groundnut leaf miner and aphids management,:      :      1 5
FARMER ASKED QUERY ON SEED TREATMENT IN GROUNDNUT,RECOMMENDED TO TREAT 1 KG OF SEED WITH 2 ML OF IMIDACLOPRID
TELL ME CONTROL OF ROOT ROT IN GROUNDNUT,BAVISTIN 250GM PER BIGHA WITH IRRIGATION
CONTROL of nel cow,you should contact consern DM
Asked about groundnut basal fertilizer management,:    :  1   1
Ground nut top fertilizer application,Recommededed for apply 150 kg gypsum  acre
moongphali ki fasal me deemak ki samshya,chlorpyriphos 20 EC 125
Ask about miteredmiteant control information,Suggested: Propergite 57  EC 40 ml pump spray
Fertilizer application in Groundnut,Fertilizer application in Groundnut: Apply DAP-35kg Urea-4kg and MOP-27kg per acre at the time of sowing
weed management in ground nut,moongphali me rasaynik kharpatwarnashi ka prayog buwayi ke 3-4 din ke ander kar lena chahiye
Insect problem in groundnut crop field,3  GR  8-10
attack of virus,spray virosol 30ml15lit water
GROUND NUT SUCKING PEST,recommended for confider 90grmacre
TELL ME CONTROL TERMITE IN GROUNDNUT,USES CLOROPYRIPHOS 4 LITERHECATER IN GROUNDNUT
Farmer Asked sucking pests control information of groundnut,ZC 8
farmer asked query on caterpillar management in groundnut,-Caldan Cartap Hydrochloride 50 SP is an insecticide of Nereistoxin analogue group which gives effective control on insects pests-Dosegramacre-400
