QueryText,KccAns
Pls tell me control of color rotting problem in Ground nut,50          50  WP
Farmer asked about wilt control in ground nut crop,--
STEM ROT IN GROUNDNUT,DRENCH PLANTOMYCIN 1 GRAM  MANCOZEB  CARBENDAZIMSAAF - 2 GRAM PER LITRE WATER TO CONTROL STEM ROT IN GROUNDNUT
asked about varieties of groundnut,-  -      -    -  -  -     -
asking about oil content  of groundnut VRIGn 5,recommended for oil content  of groundnut VRIGn 5 is 51
tell me weather informetion of groundnut,rainfall 20 mm next five days of barmer
leaf curl,acephate 2glit or confidhor 05mllit
TELL ME SEED RATE OF GROUNDNUT,--80-100 KILO PAR HEC SEED RATE OF GROUNDNUT
TELL ME ABOUT WHITE GARB CONTROL,15  25
how to control leaf spot of groundnut crop,Recommended for spray  Mencozeb  Carbindazim Saaf or  sixer 30 g pump
FARMER ASKED ABOUT TO WEED CONTROL IN GROUNDNUT,45 15-2
varities of groundnut crop,you can sowing groundnut varities like tg -24 tg-41
Farmer asked seed treatment of fungus problem in ground nut crop,DS 40
Asked about pest management in Groundnut crop,:      :  2
ASKED ABOUT VARITIES OF GROUNDNUT,VARITIES OF GROUNDNUT : PHULE RHRG-6021
SEED RATE OF GROUNDNUT,70KG WITH COVER-SEED RATE OF GROUNDNUT
Give information related to weed control in maize crop,-
Asking about Groundnut Top Dressing fertilizer application at earthing,:      :  80    4
FARMER ASKED ABOUT TO NUTRIENT MANAGEMENT IN GROUNDNUT,7  8    3  4     4
Query related to weed management,32
groundnut weed management,recommended to spray immazithapyar 300mlacre
Gram pod borer in groundnut,Gram pod borer in groundnut Spray chloropyriphos 2mllit of water
FERTILISER APPLICATION,BASAL DOSE8:16:16 PER ACRENO HOEING ONCE FLOWERING STARTS
FARMER ASKED QUERY ON FERTILIZER MANAGEMENT IN GROUNDNUT,RECOMMENDED TO UREA -20KG ACRE IN GROUND NUT IN 30 DAYS OLD CROP
Asked about varieties in  groundnut,suggested to contact krishi vigyana kendra
Asking about Groundnut color rot management,:      :   -1  20
TELL ME CONTROL PILIYA ROG IN GRONDNUT,FERESH SULPHATE 5 GRAN PAR LITER
Asked about fertilizer dose,SSP 1bagacre
thrips infestation in ground nut,DIMETHOATEROGAR ROGARIN 400 ML PER ACRE
Ask about sucking pests control information in Groundnut,WG -
FARMER ASKED ABOUT TERMITE ATTACK IN GROUNDNUT,4    I
Asked About Plant protection in Groundnut,Suggested to apply Fipronil  imidacloprid  5 kg per acre
TELL ME MICRO NUTRIENT MANAGEMENT,33 5      25
PEST,SPRAY HEPSACLOR1MLLITER OF WATER
asked general information about groundnut crop,90 WDG 3
asked for ground varieties,K- 134VRI - 2 KCG - 6
ASKED ABOUT GROUNDNUT FERTILIZER,-    -    -
Bihar hairy caterpillar in groundnut,Recommended to spray Emamectin Benzoate 5  SG  6 g per 15 Litre water to control Bihar hairy caterpillar in groundnut
Information about insect control in Groundnut crop,-Cartap Hydrochloride 4G  8  10
Asked about foliar spray application for Groundnut,:     :       5
farmer asking about groundnut,15
TELL ME SEED TREATMENT IN   pea nut,25
TELL ME ABOUT INSECT CONTROL IN  GROUNDNUT,--  5   1    3
Asked about Root rot management in Groundnut,:               :  2    2  1
TELL ME ABOUT NEMATODE CONTROL IN,3
Asking about Groundnut pod development for organic method,:        :
APHID IN GROUNDNUT,SPRAY TATAMIDA 1ML PER 3LTR WATER
Farmer asked  white grub Problem in Ground Nut crop,EC
TELL ME ABOUT INSECT CONTROL IN groundnut crop,USE CHLOROPYRIFOS 20 EC 4 LITER PER HA WITH IRRIGATION
fertilizer for ground nut,use ssp 150 kilo  potash 50 kilo ekar
dose of mancozeb,i suggested 25gm per pump
Asking about flower dropping in ground nut,:    : : 10    2
TELL ME ABOUT TERMITE CONTROL,20   4
asked about zypsum application,recommended 200 kg zypsumacre
Farmer asked fungus in root control information of  peanut,WP
TELL ME CONTROL OF ROOT ROT IN GROUNDNUT,USE HEXACONAZOL 5 EC 250 MLWHEN IRRIGATION
Attack of White Grub,Drenching of metariam anisopili  75 gm  15 lit of water
Asking about pod borer management in groundnut,Recommended for apply chloriphyriphos dust 3 kg mixed with sand  acre
Asked about Plant protection in groundnut,Recommended to spray Emamectin benzoate  05g1 litre of water
Farmer asked query on Weather,36      26
GROUNDNUT SOWING TIME,RECOMMENDED TO SOW IN JUNE-JULY
pest control in ground nut,monocrotophas 2 gm prati paani me gho
ASKED ABOUT PLANT PROTECTION in groundnut,suggested to spray acephate 1gmlit of water
farmer asked query on seed rate of groundnut in Kharif season,Recommended to seed rate of groundnut in Kharif season 52-56kgacer
Asking about leaf miner in groundnut,:         :     2
Asking about Groundnut Leaf  spot   caterpillar management,:        :  - 2    - 2
farmer want about groundnut irrigation,Irrigation Management -Peanut is a rain-related crop so there is no special requirement for irrigation The 4-growth phase in the peanut crop is highly sensitive to the irrigation of the initial vegetative growth phase the formation of flowers the peeling and the pod formation Extra water should be immediately expelled from the necessity in the field otherwise there is adverse effect on growth and yield
gram pod borer in Groundnut,recommended for Spray quinalphos 25 EC 2ml  lit of water
Asked about leaf roller in Groundnut,Recommended for spray Profenofos 2ml  litter of water
Asking about Micronutrient Deficiency management in Groundnut Chlorosis,:       :    3      3     1
weed management after 30 days,recommended for hand weeding
Asking about Root rot management in groundnut,:      : :     1  20           25
Farmer asked about leaf spot on groundnut crop,60
Moongfali mai kida laga hai,Trizophas ka spray kare
TELL ME CONTROL OF YELLOWING IN GROUNDNUT,SPRAY OF FERUS SULPHATE 5 GM PER LITER WATER
PEANUT BUD NECROSIS MANAGEMENT IN GROUND NUT,RECOMMENDED TO SPRAY  IMIDACLOPRID CONFIDOR 60 ML200 LITRES OF WATER ACRE
Asked about Top fertilizer management for Groundnut pod maturity,:        :  15
TELL ME ABOUT BLACK LEAVES  DISEASE CONTROL IN  GROUNDNUT,12   63    2
VARIETIES OF GROUND NUT,VARIETIES OF GROUND NUT  DAFTRI  TG-26SB-11
GROUNDNUT THRIPS CONTROL,RECOMMENDED TO SPRAY PENDIMETHALIN 1-125 LITREACRE
ask about powedery mildew in gnut,I suggested WP sulphar 30 gram  15 liter
TELL ME TERMITE CONTROL IN COTTON,USE IMIDACHLOPRID 178 SL 1 LITER PER HA WITH IRRIGATION FOR CONTROL OF TERMITE
weather information,es saptah aapke yaha 7 july tak tej barish ki sambhavna bni hui hai
can we keep sprinklers at the time of flowering time in ground nut crop,no donot keep sprinklers at the time of flowering time in ground nut crop  because flower may drop if we keep sprinklers at this time
moongfali ki patiyon me dhabbe ban rahe hain,cartap hydrochloride 5 kilo gram  trycoderma 3 kilo gramacre ki dar se khet me bikheren
CATERPILLAR,CHLORPYRIPHOS 2GL OF WATER SPRAY
Farmer  wants to know information about seed treatment of groundnut,Recommended for   seed treatment of groundnut treat the seed with tricoderma viridi 5gmkg of seed or thiram 3gmkg of seed
LEAF EATING CATERPILLAR,SPRAY CHLOROPYRIPHOS 2ML PER 1LTR WATER
blight,Spray Aliette 30 gm15 Liter of WaterFosety-AL-Bayer
TELL ME CONTROL OF WHITE GRUB IN GROUNDNUT,USE CHLOROPYRIFOS 20 EC 4 LITER PER HA WITH IRRIGATION
gnut varieties,gnut varieties- t g 26  t a g 24  western 5
ROOT ROT CONTROL IN GROUNDNUT,USE BAVISTIN 250 GMBIGHA WITH IRRIGATION
Asked about Prevent leaf spot in Groundnut,:        :   5   1        2   1
Asking about Increase flowering in groundnut,:     :  2   100
ASKED ABOUT TO NUTRIENT MANAGEMENT   GROUNDNUT,33 5      25
TELL ME WEATHER INFORMATION IN JALOR,NO RAIN POSSIBILITY IN NEXT 5 DAYS
tell me control yellow leaves colour groundnut crop,spray npk 3gm per litter water
Spacing in Ground nut seeds,Spacing in Ground nut seeds - row to row spacing - 30 cm and seed to seed spacing - 10cm
TELL ME POD BORER CONTROL IN GROUNDNUT,SPRAY OF INDOXACARB 145 SL 5  ML PER LITER WATER
Ask about yellowing problem in groundnut,100   10
Farmer asked Thrips problem in groundnut crop,EC -
nematode,apply carbofuran 3-5kgac
FARMER ASKED QUERY ABOUT MIXING OF NAGASTRA WITH  LIHOCIN IN GROUNDNUT,RECOMMENDED TO DO NOT MIX NAGASTRA WITH  LIHOCIN
TOBACCO CATERPILLAR MANAGEMENT IN GROUND NUT,90    200
ASKED ABOUT TO DISEASE CONTROL IN GROUNDNU CROP,12   63    2
Blight Attack,spary  REDOMIL GOLD 30gm 15Lit of Water
SUCKING PEST IN  GROUND NUT,SPRAY ACEPHATE  15 ML  1 LITER OF WATER FOR SUCKING PEST IN  GROUND NUT
Leaf miner insect problem of groundnut,Chlorpyriphos 50 Cypermethrin 5 EC 2 ml  liter paani me spray kare
Asked about root rot management in groundnut,:          :    2 5
gram pod borer in groundnut,spray indoxicarb 1 mili per litre of water
Asked about rat management,:      :                  2    - 95    2   1
Farmer asked query on Disease management in root rot  ground nut,RECOMMENDED TO DRENCH COPPER OXY CHLORIDE  Blitox 3 GRAMS  1 LITRE OF WATER    3
Plant protection in groundnut,Metasistok  30 ml pump
Information about Peanut root has termites,75   1
farmer ask about fungus problem in groundnut crop,:
Asking about foliar spray in groundnut,:     : :     2  200
GROUNDNUT LEAF EATING CATERPILLAR,RECOMMENDED TO SPRAY   Monocrotophos 400 ml  acre
ask about sowing tim4e  goundnut,suggest:to jan -feb
FARMER ASKED QUERY ON VARIETIES OFGROUND NUT,RECOMMENDED TO VARIETIES OFGROUND NUT -KADIRI LEPAKSHIDURATION-110 DAYSYIELD-15 QUINTALACRE
termite problem in ground nut,apply chloropyriphos 20 ec  1 literacre with irrigation
TELL ME DIMAK CONTROL OF GROUNDNUT,termite control in PLANT USE choloropyrifos 20 EC 30 ML PER PLANT WITH WATER  IRRIGATION
TELL ME WHITE GURB CONTROL IN GROUNDNUT,USE CHLOROTHELONIL 25 GM PER KG SEED
FERTILIZER USE,RECOMMENDED TO USE POTASH AT FRUIT SETTING TIME
Ask about groundnut information,WP 40
FARMER ASKED ABOUT SEED RATE OF GROUNDNUT,SEED RATE OF GROUNDNUT - 40 KG  ACRE
Asked about weed management for Groundnut,:             :   1  2    2
Asked about plant protection Ground nut,Recommended to spray Saaf 2gmsliter
varieties of groundnut,varieties of groundnut- TAG 24 SB 11
WHITE GRUB IN GROUNDNUT,WHITE GRUB IN GROUNDNUT -DRENCH THE ROOT ZONE WITH CHLORPYRPHOS 20EC 2ML IN 1 LITRE WATER
ASKING ABOUT WEATHER REPORT IN HOOGHLYGOGHAT-2 BLOCK,ACCORDING TO IMD REPORT MOSTLY CLOUDY SKY BUT NO HEAVY RAINFALL
SUCKING PEST OF GNUT,Spray Actra 5 gm15 Liter of WaterThiomithoxom 25-Syngenta
Ask about  nutrient management in groundnut crop,::
asked about varieties of groundnut,varieties of groundnut- SB-11 TAG-24  phule pragati
FARMER ASKED ABOUT SUCKING PEST ON GROUNDNUT,SUCKING PEST ON GROUNDNUT :- Spray Thiomithoxom  5 gm15 Liter of Water
weather report in chittor,information provided
Asking about sucking pest management in groundnut,:        :  3     1    1
Asking about Peanut bud necrosis virus management,:        : :       2
tag 24,tag 24
Farmer asked fungus in root control information of  groundnut crop,WP  35          00
aphid in groundnut,Recommended for spray chlorpyriphos 2ml  lit
Asking about spraying time for groundnut rich,:     :
ask about sucking pest on gnut,I suggested carbosulphan 30 mili  15 liter
Weed management for groundnut,Recommended for  Weed management for groundnut  Spray fluchloralin 2ml liter of water
TIKKA DISEASES IN GROUNDNUT,SPRAY OF HEXACONAZOLE 1ML  LIT WATER
Ask about white grub control information in Groundnut,GR 2
nutrient management in groundnut,information provided
weed in groundnut,spray vip super or targa super 30 days after sowing
ASKED ABOUT GROUNDNUT SEEDS,-
asked for groundnut fertilizers,recommededapply gypsum at 200kg per acre
moongphali ki varaity bataye,ap moongphali ki  Chandra prakash utkarsambar ki buvai kare
Asking about groundnut top dressing fertilizer application,Recommended for apply urea 6 kg  potash 12 kg  acre
Asked about sowing season for groundnut,:        :  -      -
Asked about tobacco caterpillar management in Groundnut,:    :      1
CONTROL OF STEM ROT IN GROUND NUT,METIRAM 55  PYRACLOSTROBIN 5 60 WG
Tobacco caterpillar problem in groundnut crop,Recommended to spray plethora NuvalyuronIndoxcarb 350 mlacre
Farmer asked query on Weather,Weather forecast in Jajapur  district at Dharmasala block  There is possibilities of very light rainfall for next 2 days a fater that there is possibility of no rainfall for upcomming 3days with cloudy weather will remain in these days
mproved variety:Pusa Ruby Poosa roobi Megha L - 15 Roma Arka Vikas Arka abha Arka alok Arka Ashish Arka ahuthi Arka meghali Sankranthi Nandhi Vibhav divTR - 6Hybrid variety:Arka anannya Arka rakshith and Arka samrat,mproved variety:Pusa Ruby Poosa roobi Megha L - 15 Roma Arka Vikas Arka abha Arka alok Arka Ashish Arka ahuthi Arka meghali Sankranthi Nandhi Vibhav divTR - 6Hybrid variety:Arka anannya Arka rakshith and Arka samrat
Information about weed control in groundnut crop,--                                              15  20
groundnut pod damage,recommended for blitox 3 grlit water
FARMER ASKED ABOUT  ROOT ROT CONTROL IN GROUNDNUT,70   5   1
fertiliser management in groundnut,65 kg sufla  50 sspacre
ask about gnut fertilizer,BASAL DOSE - AMMONIUM SULPHATE  80KG  SSP 150KG
groundnut sucking pest managment,groundnut sucking pest managment : recommended to spray pendal 400 ml per acre
FARMER ASKED ABOUT FERTILIZER DOSE FOR GROUNDNUT,- - ::
disease,bavistin 2gramltr
fert dose in gnut,fert dose in gnut  - apply 25 kg  50 kg s s p  acre
ASKED ABOUT TO BACTERIAL BLIGHT DISEASE IN PEA NUT,50     3
Farmer Asked sucking pests control information of Groundnut crop,EC  25
LEAF SPOT IN GROUNDNUT,LEAF SPOT IN GROUNDNUT ---RECOMMENDED TO SPRAY MANCOZEAB CARBENDAZIM 2 GM LIT WATER FOR CONTROL OF LEAF SPOT IN GROUNDNUT
Farmer asked query on Weather,34       18
TELL ME WHITE GRUB OF GROUNDNUT,FIFROLIN 3 5 KILO PER BHIGA
asking about groundnut top dressing fertilizer management,Recommended for apply gypsum 150kg  borax 4 kg  acre
Asking about Groundnut top dressing fertilizer management,:    :    5    12    20
ask about fertilizer use,Suggested: All information provided - Thanks for calling in kisaan call center
FRUIT ROT,CALL TRANSFERRED TO PROFHPSATAPATHY
LATE LEAF BLIGHT IN GNUT,HEXACONAZOL 8-10 MLPUMP
ASKED ABOUT TO SEED REEATMENT IN GROUNDNUT,2              50 25
PLANT PROTECTION,acephate 1gmlit  and saff 2gmlit
Tobacco caterpillar in groundnut,Recommended for spray quinalphos 2ml  lit  of water
SUCKING PEST,CHLOROPYRIPHOS 2MLL
ASKED ABOUT INFORMATION GROUNDNUT,Spray Planofix 5ml15 Lit of Water
ASKED ABOUT TO FERTILIZER IN GROUNDNUT,2-3 ML
Ask about fungus problem in groundnut,SC
Attack  of Catterpilar,Sprey Profex Super 30 ml  15 lit of water
ask about sowing time of sesame,Fta give information regarding whether at district and block  personalization complete  opening greeting complete no dead air occur further assistance complete closing greeting complete completely transfer to IVR
Attack of JassidsLeaf hoppers,Spray rejent 15 ml15 liter water
Farmer asked query on Weather,:    -     : :            35  C    26 C     8
Asked about plant protection,Recommended to spray chloropyripus 2mllit Confider 05mllit
TELL ME WEED CONTROL IN,YOU CAN NOT USE HERBICIDE IN STANDING CROP
ask about yellowing leaf control in groundnut,--            -
Asked about nutrient management in   groundnut,--suggested to apply 1 bag of DAP and 1 bag of MOP and half bag of urea per acre filed
FARMER ASKED QUERY ABOUT ON LEAF FOLDER MANAGEMENT IN GROUND NUT,RECOMMENDED TO SPRAY QUINOLPHOS 400 MLACRE
TELL ME  ABOUT WEED CONTROL IN GROUNDNUT,-- 30  25-3
ask for weed control in ground nut,hand weeding for weed control in ground nut
GROUNDNUT THIKKA LEAF SPOT,GROUNDNUT THIKKA LEAF SPOT : RECOMMENDED TO SPRAY BLITAX 3 GRAM  LITER WATER
mungfali ki kismet bataye,Chandra kousal aur utakarsh ye mungfali ki kismet hai
ASKED ABOUT TO  DISEASE  CONTROL  IN  GROUNDNUT,GROUNDNUT     80  2
Farmer asked Jassid Problem in crop,ZC
fertiliser dose in groundnut,fertiliser dose in groundnut 1 bag DAP  100 KILO JIPSUM
GROUND NUT LEAF SPOT MANAGEMENT,RECOMMENDED TO SPRAY TEBUCONAZOLE 1 ML  LIT OF WATER
Ask about fertilizer dose,Suggested: Micro Mixture fertilizer as per company recomendation
ASK ABOUT WILT CONTROL,I SUGGESTERD BLUE COPPER  200 GRAMVIGHA
Ask about PGR AND PGP Informationof groundnut crop,004 w  -
groundnut vaerity,-  -1
Farmer asked query on Weather,33       25       5
TELL ME WEATHAR INFORMATION,RAIN POSSIBILITY IN NEXT 5 DAYS
Farmer asked  Fertilizer dose information of Pigeon pea crop,-       222
Variety of grnut,Variety of grnut-tag 24
TELL ME CONTROL OF BLIGHT IN GROUNDNUT,DRANCHING CARBENDAZIM250 GBEEGHA WITH IRRIGATION
varities of groundnut,varities of groundnut: kadri -7 bordu  kadri -8 bordu
Farmer needs information regarding control of weeds in Groundnut crop,4  5
Farmer asked Thrips problem in ground nut crop,5  25
Asked about plant protection in groundnut,Recommended to spray:- chloropyriphos  2mllit to control defoliaters in groundnut
SUCKING PEST MANAGEMENT,SUCKING PEST MANAGEMENT  RECOMMENDED TO SPRAY IMIDACLOPRID 60 ML 200 LITERS OF WATER  ACRE
ASKING ABOUT NUTRIENT MANAGEMENT OF GROUNDNUT FIELD,-
ASKED ABOUT TO SEED TREATMENT IN GROUNDNUT,8-10        2
Asked about plant protection,Suggested to spray monocrotophos  15 ml per 1 liter of water
root grub control in groundnut,recommended for soil drench with carbendazim 15gchlorpyriphos 15 mllit of water
Ask about growth problem in Groundnut crop,0
ASKED  ABOUT NUTRIENT MANAGEMENT IN GROUNDNUT,2KG         3         8
Farmer asked fungus in root control information of groundnut crop,29     11
farmer asked about iron deficiency management in ground nut,RECOMMENDED TO SPRAY FERROUS SULPHATE 3GM CITRIC ACID 1 GM  1 LITER OF WATER
asking about Red Hairy caterpillars control in groundnut,recommended for spray Lamda cyhalothrin 1 mllit of water
TELL ME BLACK ROOT  CONTROL IN,250
ASKED ABOUT ATTACK OF WHITE GRUB,DRENCHING HAMLA-550 2 LITER PER ACRE
seed treatment of groundnut,Thiram 45 gm1 kg seed
sowing time of groundnut,last june to 1st week july
Farmer asked query on Weather,:      :          30      11
thrips,dimethoate 15ml in 1lt of water
Asking about Groundnut top dressing fertilizer application,:      :
Farmer asked query on Weather,Weather forecast forBargarh District at Gaisilet Block   There is  light to moderate rain fall for next 2 days and there after there is moderate to heavy rain fall for upcoming 3 days  and sky will be mostly cloudy for these days
Farmer asked Larvae control information,ZC
groundnut root rot,soil application of Trichoderma viride 1 kgac
seed rate of ground,: 40-48
TELL ME EARLY MATURING VARIETY OF GROUNGNUT,MALLIKA HNG 123 HNG 69 ARE THE EARLY MATURING VARIETY
early leaf spot in groundnut,recommended to spray carbendaizm 50 wp 2gm1 liter of water
wilt on ground nut,use tricoderma
FARMER ASKED ABOUT CONTROL FUNGAL ATTACK ON GROUNDNUT,-
insect problem,Use neem cake near the root of plant
Farmer asked weed control in Groundnut crop,-        80
Farmer asked seed treatment of white grub control,WDG -                30  FS
Farmer asked Spotted bollworm problem in crop,EC 10
