QueryText,KccAns
top dressing for groundnut,recommended for Gypsum 150kgborax 4kgac
Farmer asked query on Weather,-  -      -       -
Groundnut Harvester details,Power Tiller Operated Groundnut Harvester and Groundnut Harvester
Ask for some fungus problem,suggest: mancozeb 30 gm per pamp and to sprey
weed control in mung,nirai kizia
FARMER ASKED QUERY ON     GROUNDNUT BORER MANAGEMENT,90    150
Give information on soil treatment,:      25
information of seed upchrit karne ke liye bataye,Carbendazim 12 2 gram 1 kilo beej ko upcharit kren
Asking about Stem rot disease management in groundnut,Recommended for apply trichoderma viride 1 kg mixed with 25 kg of Farmyard manure acre
CONTROL OF COLLER ROT IN GROUNDNUT,RECOMMENDED FOR SPRAY  THIOPHANATE METHYL 75 WP  1 GM   1  LIT OF WATER
TELL ME ABOUT CONTROL OG WHITE GRUB,USE CHLOTHIANIDIN 2 GM PER KG SEED FOR SEED TREATMENT IN GROUNDNUT
leaf miner in groundnut,copper oxicloride 2 gm  litre
FARMER ASKED ABOUT CONTROL OF SUCKING PEST ATTACK ON GROUNDNUT,-    -        -
Farmer asked query on Weather,:    -      : :             29  C    22  C     8
PLEASE GIVE ME WEATHER INFORMATION,KISAN BHAI- AAPKE YEHA 13 AGUST SE 18 AGUST TAK BARISH KI SAMBHAVENA HAI
Farmer asked  Fertilizer dose information of Groundnut crop,-  -          -  -
Tell me about Varieties of peanuts for zaiyad season      GG-7,-    GG-7
Moongfali mai rog laga hai,Mancozeb 3gmliter ka spray
ATTACK OF THRIPS and Jassids,Spray Karate20ml15 Liter of WaterLambda 5 SC-Syngenta
better to go for hand weeding,recommended better to go for hand weeding
ASK FOR GNUT IRRIGATION INFORMATION,I SUGGESTED TO GIVE AT 22 DAYS
Asking about  groundnut basal fertilizer management,Recommended for apply DAP 50kg  gypsum 75 kg  acre
TELL ME WEATHAR INORMATION,RAIN FALL IN 5 DAY IN THIES
LEAF EATING CATERPILLAR IN GROUNDNUT,RECOMENDED TO SPRAY CHLOROPYRIPHOS 20 EC CLASSIC 2MLLITER WATER TO CONTROLL LEAF EATING CATERPILLAR IN GROUNDNUT
disease,carbendizem 2g in 1lt of water
ask about general information,all information provided - thanks for calling in kisan call centre
Farmer asked Fruit and Shoot Borer in crop,SG 7-8
leaf roller in groundnut,Recommended for spray Azadirachtin 3 ml  teepal 1 mllit of water
asking for the leaf caterpillar and bavistin,recommended for the spray of profenophos at the rate of 2ml  bavistin  2 gram in 1 litre of water
leaf eaters,information fiven
FARMER ASKED QUERY ON Hexaconazole 5  Captan 70 WP DOSAGE,Recommended to Hexaconazole 5  Captan 70 WP Dosage: 2gm  ltr of water
groundnut basal fertilizer management,apply zypsum 50kg  ac
TELL ME WEEDICIDE IN GROUNDNUT,NO WEEDICIDE IN GROUNDNUT AT 20 DAS
Asking about Ground nut leaf webber management,:     2    50
SPACING IN GROUNDNUT,ROW TO ROW 30CMPLANT TO PLANT 10CM-SPACING IN GROUNDNUT
Ask about Use fertilizer information in Groundnut crop,DAP 15     90 2
Asking about Can rock phosphate fertilizer be applied on top of the crop application,:       :
Asked about Stem rot and thrips management in groundnut,:     : :     1  20          1   1
FARMER ASKED ABOUT VARIETIES OF GROUNDNUT,:  -    -
ask about water requirement in groundnut,I suggested to as per requirement water requirement in groundnut
TELL ME LEAF YELLOWING IN GROUNDNUT,BAVISTIN 2 GRAMLITER  STREPTOCYCLEAN 2 GRAMTANKI SPRAY
TELL ME WEATHAR INFORMATION,RAIN FALL IN 5 DAY IN THIES
TELL ME WHITE GURB OF GROUNDNUT,USE QUINOLPHOS 25 EC 4 LITER PER HA WITH IRRIGATION FOR CONTROL OF WHITE GRUB
Asking about Leaf spot management for Groundnut,INCOMPLETE CALL
Ask about sucking pests problem in groundnut crop,WP
TELL ME ROOT  ROT DISESE CONTROLL IN GROUNDNUT,APPLIED BAVISTEN 250 GM BIGHA  WITH IRRIGATION WATER
Asked about Groundnut top fertilizer application at earthing up,:      :  80      4
Asked about Leaf Caterpillar control in Groundnut,:     : :      2
Asking about Groundnut top dressing application for Irrigated condition,:      :      5    12
plant protection,spray dimithoate 2mllit and SAFF2gmlit
Ask about weather informationSuggested: Possibilities of rain in next 5 days,Suggested: Possibilities of rain in next 5 days
asked about groundnut white grub attack,drenching of chloropyriphos 3ml lit water
Farmer asked fungus control information of groundnut crop,WP 35 -
Fertilizer dose for groundnut,Apply 2 Bag DAP  50 kg jipsum during the peg formationacre
TELL ME CONTROL OF YELLOW LEAF IN GROUNDNUT,5     1
asked about plant protectionin groundnut,spray-dimethoate 2mlliter
Stem Borer Attack,10
TELL ME ABOUT INSECT CONTROL IN GROUNDNUT,40  2
sowing season for groundnut,Adippattam:July-Aug:TMV 7 VRI 2 VRIGn 6TMVGn 13
ASKED ABOUT TO DISEASE   CONTROL  IN   GROUNDNUT,GROUNDNUT      80  2
Ask for groundnut cloripyriphos information,I suggested seed treatment of groundnut with cloripyriphos
seed treatment in ground nut,recommended to apply mancozeb 3gram 1 kg seed
want to know about weather report information,cloudy Weather and lightly drizzles in the date of june 12 to june 17
black spot,spray mancozeb
Ask about termitewhite grub control information,EC
weed managent,hand weeding
ASKED ABOUT TO WEED CONTROL IN GROUNDNUT  IN GROUNDNUT,30     25
Asked about trips management in Groundnut,Spray Chloropyripos 2mllit
TELL ME DISEASE CONTROAL OF GROUNDNUT,SPARY OF  MENCOZEB 2 GM PER LITRE WATER
leaf feeder in groundnut,spray cartap hydrochloride 50 SP 2mlliter water
Ask For  weather forecast,there be clouds but no rain
ASKED ABOUT VARIETIES OF GROUND NUT,VARIETIES OF GROUND NUTTAG 24TG 26
tikka in groundnut,SPRAY RIDOMIL GOLD  25 GM  1 LITER OF WATER FOR tikka in groundnut
FARMER ASKED QUERY ABOUT NUTRIENT MANAGEMENT IN GROUNDNUT,RECOMMENDED GIVE GYPSUM  200 KG PER ACRE
whitegrab control,drenching cloropyripos 25 mlpump
asking about groundnut top dressing fertilizers,recommended for gypsum- 75 kg acre
Farmer asked fungus in root control information of Groundnut  crop,WP
Asking about Prevent root rot in Groundnut,:        :
TELL ME FANGAS OF GROUNDNUT,TRIKODRMA 1 KG  HACTEIR
ask about sucking pest problem in groundnut,15       0-0
Farmer wants to know information about how to control sucking pest in  groudnut crop,Recommended for to control sucking pest in crop spray imedachlorprid 5-7 ml at 15 liter of water
spacing groundnut,recommended to spacing 30cm  10 cm
heliothese in gnut,quinalphos 30 ml  5 ml DDVP per pump
TELL ME TIKKA DISEASE CONTROL IN GROUNDNUT,MENKOJEB  CARBANDAJIM 2 GRAMLITER SPRAY
Farmer asked fungus control information of Groundnut crop,WP 3
GROUND  NUT  EARLY  LEAF  SPOT  MANAGEMENT,GROUND  NUT  EARLY  LEAF  SPOT  MANAGEMENT  RECOMMENDED MANCOZEB  500GRACRE 3ACRES  KI  3KG
Farmer asked query on Weather,5              32    26
ASKING ABOUT TO CONTROL WEED IN GROUND NUT,- -
groundnut me insect,diamethoate 30ec 1literhec ki der se spray krein
TELL ME RUST CONTROL IN GROUNDNUT,SPRAY OF MENCOJEB 2GM PAR LITAR WATER
asking about leaf spot in groundnut,Recommended for spray carbendazim 2gm  lit
Farmer asked about varieties of groundnut for kharif season,-  -
ask about termites in ground nut,I suggested to give  chloropyriphos 4 lit  ha with irrigation
Farmer asked query on Weather,5                  24
TELL ME ROOT ROT CONTROL  IN GROUNDNUT,DRENCHING OF CARBENDAZIM 1 KG PER HA WITH IRRIGATION
Farmer asked tikka disease control information in groundnut crop,WP 30
FERTILIZER IN GROUND NUT,FERTILIZER IN GROUND NUT100 KG JYPSAM
asking about Tobacco caterpillar management in Groundnut,:      :  1
Information regarding irrigation schedule in groundnut,2  3
NECK ROT,CARBENDAZIME 2GMLITRE
ask about research related,I suggested to visit junagadh jau
Farmer asked about,100
ground nut root rot,RECOMMENDED TO SPRAY COPPER OXY CHLORIDE 600 GRAMS PER ACRE
LEAF WEBBER IN GROUND NUT,RECOMMENDED TO SPRAY TATAMIDA 1 ML PER 3 LITRE WATER
ASKING ABOUT VARIETIES OF GROUNDNUT,-  -  -    --     ------ -- -
Asking about top fertilizer management,Recommended for apply gypsum 75 kg and borax 4kg
The farmer asked for fungus control information on groundnut crop,WP -
ASKED ABOUT TO ABOUT INSECT CONTROL IN GROUTNUT,25  1
ASKED ABOUT TO DISEASE CONTROL IN GRONDNUT,25   100
Asking about nutrient management in groundnut,:     :    5
Asked about plant protection in  Groundnut,Suggested to spray  Saaf  2 gltr of water
Asked about Nutrient management in Ground Nut,Suggested to apply Complex  20kg per half acre and Gypsum  60 kg per half acre at the time of flower initiation
Asking about tobacco caterpillar in groundnut,Recommended for spray febronil 2ml  lit
Asking about sucking pest in  groundnut,:         :      3     1
Farmer wants to know information about how to control white fly in ground nut,Recommended for spray imedachlorprid 5-7 mlpump
ASKED FOR WILT ATTACK ON GROUNDNUT,WILT ATTACK ON GROUNDNUT -Spray Redomil Gold 30 gm15 Liter of WaterMephonaxonMancozeb-Syngenta
TELL ME WEATHER REPORT IN BARMER,RAIN POSSIBILITY IN NEXT 3-4 DAYS AND CLOUDY SKY
ASKED ABOUT  WEED CONTROL IN GROUNDNUT,30  25-3
farmer asked fertilizer dose for groundnut,-                    -   2       25
Ask about fungus Problems in groundnut crop,259  EC 15
catterpilar attak,profex super 35 ml15 lit water
asking about groundnut nutrient management spraying time,recommended for spraying at the time of flowering
TIKKA LEAF SPOTS IN GROUNDNUT,RECOMMENDED TO SPRAY CHLOROTHALANILKAVACH DACONIL BRAVO  400 GRAMS PER ACRE
TELL ME VERIETY OF GROUNDNUT,PARTAP MUNGFALI-5 GG-7
GROUND NUT NUTRIENT MANAGEMENT:,GROUND NUT NUTRIENT MANAGEMENT:UREA-9 KG  ZYPSUM -200 KG PER ACRE
Ask about water management in groundnut  crop,-
moongphali ke jad me sudi lag rahi hai,apply  corbofuran-8 kg acre
moongfali ke paudhae sukhh rahe hai,moongfali me carbendazim 12   mancozeb 63  2 gram prati liter pani me milaakar spray kare
Asking about leaf folder and bug management in groundnut,:          : :     2
ASKED ABOUT ROOT ROT OF GROUND NUT PLANT,SPRAY  AZOXYSTROBIN 23 SC  1 ML   LIT OF WATER
Asking about Leaf miner management in Groundnut,Recommended for spray chloripyriphos 2 ml  Neem oil 3 ml  Teepol 1 ml  litre of water
Asking about seed rate for groundnut,Recommended for groundnut seed rate at 50 kgac
asked about groundnut catterpilar attack,Spray Chloropyriphos 30ml15 Lit of Water
fertilizer dose,apply DAP 1 bag per acre
APHIDS IN GROUNDNUT,RECOMMENDED TO SPRAY DIMETHOATE 30EC 2ML PER 1 LITRE OF WATER TO CONTROL APHIDS IN GROUNDNUT
FARMER ASKED ABOUT FERTILIZER DOSE FOR GROUNDNUT,-    8
Farmer asked query on Weather,EC
tell me leaf minor control in MONG,SPRAY OF MONOCROTOPHOS 36 SL 2 ML PER LITER WATER
Farmer asked fungus in root control information of cotton crop,kapas                WP
VARIETIES,CHINTAMANI-26
Asked about micro nutrient application in groundnut,:        :        25 ml
Top dressing fertilizer management for groundnut,Recommended for apply urea 25 kg  potash 15 kg acre
salem weather details,medium rain upto june 30
ground nut leaf spot management,recommended to spray saaf 2 gm  multi-k 5 gm  lit of water
groundnut pest,penthion at 1 ml  lit
Asking about plant growth regulator in Ground nut,Recommended for spray Ground nut rich 2 kgac
TELL ME NUTRIMENT MANAGEMENT,DOSE OF UREA FOR TOP DRESSING IN PEANUT  40-50 KG PER HA
weather information,Today Cloudy weather in your area chance of rain
TELL ME WHITE GRUB  CONTROL IN GROUNDNUT,QUANALPHAS 25 EC 1 LITTER   BIGHA WITH  IRRIGATION  WATER
Farmer asked query on Weather,5      3
Asking about caterpillar management in groundnut,:     :      1
Asking about Wilt management for Groundnut 30 cent,:      :   300   6
TELL ME   GYPSUM  DOSE   GROUNDNUT,GYPSUM  DOSE   GROUNDNUT RS 300 KG PER HE
FARMER ASKED ABOUT TO WEED CONTROL IN GROUNDNUT,30    25
tell me irrigation time of groundnut light soil,10  15
GROUNDNUT SEED TREATMENT,RECOMMENDED TO TREAT  WITH CARBENDAZIM 3 GRAM  KG SEEDS
mausam ki jankari,3 4 5 april ko barish ki sambhabnaye hai
Weed management in Groundnut-,INCOMPLETE CALL
ASKED ABOUT TO IRRIGATION MANAGEMENT IN GROUNDNUT,30           20
mung phalli information,phoreat 10 kg  acre vikher kar dena hai
TOBACCO LEAF EATING CATERPILLAR,RECOMMENDED TO SPRAY CHLORIPYRPHOS 500 ML PER ACRE
groundnut atac Leaf Eating Caterpillar,Spray fame 5ml15 Lit of Water
TELL ME CONTROL WHITE FLY IN GROUNDNUT,25  05
Farmer asked weed control in crop,- 5 EC   -    -
ASKED ABOUT VARIETY OF GROUNDNUT,- TAG24   44
gross in maize,atrazine 500gmacr
Asked about Plant Protection in groundnut,50
ask about the g nut cultivation,I suggested total practices
foliyar spray in groundnut,spray groundnut rich 2kgac200lit
Plant protection in Pea nut,Dear Kisan Bhai you can spray the copper oxychloride 50 WP 25 g  liter water
LEAF CURL,CONFIDOR 05MLLIT
asking about Early leaf spot management in groundnut,recommended for Carbendazim 2 gram 1 litre of water
ask for  weedicide in standind crop,not use weedicide in any stand crop
Bihar hairy caterpillar,Recommended for Spraying of quinalphos 2ml  litre of water
Weed management in Ground nut,Recommended to broadcast Imazethapyr 10SL Overtop  2ml with 1liter water for weed management in Ground nut
FARMER ASKED ABOUT TO TERMITE CONTROL IN GROUNDNUT,20   4
Information about control of termites in groundnut crop,Cartap Hydrochloride 4 GR 08-10
Farmer asked query on Weather,:                                        I
ask about groundnut,suggest fertilizer dose dap 20kgviga
ASKED ABOUT TO INSECT CONTROL IN   GROUNDNUT  CROP,25   4
asking about drought management in groundnut,recommended for spray PPFM 2 mllit of water
KOLAR ROT CONTROL IN GROUNDNUT,USE TRICHODERMA 25 KGHA MIX WITH FYM 100 KG
Farmer asked rust problem in  groundnut,SC -
GROUNDNUT TIKKALEAFSPOT,GROUNDNUT TIKKALEAFSPOT : RECOMMENDED TO SPRAY HEXACONAZLE 400 ML PER ACRE
catterpillar,imidacloprid 15 ml15 ltr water
ASKING ABOUT GOUNDNUT NUTRIENT MANEGEMENTPRODUCTION INCREASE QUANTETIVLY AND QUALITEVLY,SPRAY GRADE 2  2-3 GMML  LIT OF WATER BOZNMO
farmer want to know information about Which fertilizer and nutrient give for better growth in ground nut crop,-
asking about Top dressing fertilizer management for groundnut,recommended for apply Gypsum 160 kg 45 DASacre
Farmer asked query on Weather,THERE IS CHANCE OF CLOUDY WEATHER IN YOUR AREA     THUMPARA
GROUNDNUT BORER CONTROL MANAGEMENT,90    150
sowing period of groundnut,second week of jan-first week of feb
SEED TREATMENT IN GROUNDNUT INFORMATION,GROUNDNUT  SEED TREAMENT: RECOMMENDED TO APPLY  - MANCOZEB 3 GRAM KG OF SEED   CHLORIPYRIPHOS  65ML KG OF SEED  LATER RHIZOBIUM CULTURE  1 KG OF SEED
asked for groundnut pest,recommended-spray boron at 2g in 1 liter water
ASKED GROUND NUT AFTER WOWING WHICH CROP,GREEN GRAMBLACK GRAM
Insect control in Groundnut,Kisan bhai aap Quinolphos 25 EC  2 ml liter pani ka chirkaav kare
ground nut fertilizer,recommended to apply urea 25kg  gypsum 200kg acre
FARMER ASKING ABOUT SEED TREATMENT TO GROUNDNUT,-
Asking about Tobacco caterpillar in groundnut,Recommended for spray cloribyriphos 2 mllit of water
USE CARBENDAZIM 250 GM BHEEGA IN ROOT ZONE WITH IRRIGATION,25  100
Farmer asked about ground nut cultivation,--                                                                                  :                                      -   -                                                                                                :       :   :                 :                          -                                                                         -                    -                                            -
TELL ME ABOUT WEED MANAGMENT IN GROUNDNUT,YOU CAN NOT USE HERBICIDE IN STANDING CROP OF ONION
naariyal ki poudhe ka  phoolo ka girana,kisaan bhai plynofix ki 1 ml ki matraa3 litar paani ke saath chidkav kare
GROUNDNUT LEAF EATING CATERPILLAR AND SUCKING PEST,RECOMMENDED TO SPRAY   Monocrotophos 400 ml  acre
PLANTING MATERIAL GROUND NUT,PLANTING MATERIAL
FARMER ASKED ABOUT PEST CONTROL IN  GROUNDNUT,15  25
GROUND NUT THRIPS DAMAGE,RECOMMENDED TO SPRAY IMIDACHLOPRID  160 ML PER ACRE
TELL ME WEATHER INFORMATION,LIGHT RAIN FALL NEXT 3-4 DAYS
ground nut weed management,Rather cloudy and comfortable
asked about weed management in Groundnut,:        :   3    400  1
root rot in groundnut,root rot in groundnut-spray ridomil 2gmlt of water
TELL ME WEED CONTROL IN GROUNDNUT CROP,SPRAY OF PENDIMETHILIN 30 EC 25 LITER PER HA AFTER SOWING BUT BEFORE GERMINATION
Asking about Top fertilizer management for Groundnut,:     :
Farmer asked about varieties of groundnut,- -1 -24 -11
PEST CONTROL IN GROUNDNUT,SPRAY OF INDOXACARB 145 SC 1 ML PER LITER WATER
FARMER ASKED ABOUT WEED MANAGEMENT IN GROUNDNUT,-   -   21
TELL ME ROOT ROT CONTROL IN,250
Ask about seed treatments of Termite in Groundnut,EC
Asking about Tobacco caterpillar management in groundnut,:     : :  10       4
TOBACCO HAIRY CATERPILLER IN COTTON,RECOMMENDED TO DRENCHCHLORIPYRIPHOS 6 mllitre
FERTILIZER MANAGEMENT IN GROUNDNUT,APPLY GYPSUM 200 KGACRE
Asking about Rust disease management in groundnut crop,:       :   2      05
Farmer asked  Fertilizer dose information of Groundnut crop,-    150    - 60
TELL ME INSECT CONTROL OF GROUNDNUT,USE QUINOLPHOS 25 EC 4 LITER PER HA WITH IRRIGATION FOR CONTROL OF WHITE GRUB
ASKED ABOUT ATTACK OF WHITE GRUB IN GROUNDNUT,-   2
Asking about Monocrotophos application method for groundnut,:      :    2
Asking about Alternaria leaf disease in ground nut  management organic method,:     :   5
Leaf spot in groundnut,recommended for spray Chlorothalonil 25gmlit of water
Ground nut pre- emergence herbicide,Recommended for Ground nut pre- emergence herbicide Fluchloralin 800 mlac
Farmer asked seed treatment of white grub and fungus control in ground nut crop,WG              Ws
TELL ME FERTILIZERS DOSE IN GROUNDNUT CROP,USE-625KG 5KG UREA  PER BHIGA
varieties of groundnut,varieties of groundnut- SB-11 TAG-24
fertilizer dose of ground nut,application of supar phospet 1 bag  potash 1 bag  acre
TELL ME CONTROL OF WILT IN GROUNDNUT,USE TRICHODERMA 25 KG PER 100 KG FYM
ASKING ABOUT  VARIETIES OF GROUNDNUT,- -            -    -
Asked about groundnut basal fertilizer management,:      :  50
Ask about organic farming in groundnut crop,200     20
grooundnut herbicides,grooundnut herbicides--parshut30ml15 LITER WATER
Information about nutrient management in Groundnut crop,20
Farmer asked Heliothis Larvae Problem in groundnut  crop,EC 0
VARIETY OF GROUND NUT,VARIETY OF GROUND NUT NARAYANI KADIRI 7 BOLDKADIRI8 BOLD
Information about White grub insect problem in Groundnut crop,-4G  10 kg
