QueryText,KccAns
ASK ABOUT FERTILIZER APPLICATION OF GROUNDNUT,-     ---
ASKED  ABOUT TO  INSECT CONTROL IN  GROUNDNUT,5   05
herbicide in ground nut,recommended to apply oxygold-80mlacre at 2 DAS
Ask about fungus problem in groundnut crop,15
ASKED ABOUT GROUNDNUT VARIETIES,GROUNDNUT VARIETIESB-95ICS-49
ask for groudnut fungiside information,suggest: spray mancozeb 35gmpump
how to cntrol weed of groundnut,do hand weedimg
varsities of ground nut crop,varsities of ground nut crop  fule unnati tag-24
Farmer needs information regarding herbicide in Groundnut crop,-                   10    300
ATTACK OF TIKKA,SPRAY BAVISTIN 2gmLit OF WATER
Asking about Groundnut Seeds availability,:      :
To improve yield in Groundnut,Advised to tell the farmer to call for proper information
GROUND NUT VARIETY,GROUND NUT VARIETY - TAG - 24  PHULE UNAP  TG-26 PHULE UNNATI
COLAR ROOT IN GROUNDNUT,USED TRICODERMA 25KG WITH FYM 100KG  HA
Farmer asked worm Problem in groundnut crop,SC 7-8
Farmer wants s to know information about seed treatment of soybean,Recommended for seed treatment of soybean treat the seed with thiram or captan or mancozab or monosan 2-25gramkg of seed
Farmer need information regarding control measures of aphids attack in ground nut crop,70    2
sugarcane atac stimborare,Spray Coragen 5ml15 Lit of Water
PM KISAN SAMMAN NIDHI SCHEME,TAG 24
information about nutrient management in groundnut  crop,7  8
Farmer asked seed treatment of fungus problem in groundnut crop,DS
TELL ME SEED TREATMENT IN GROUNDNUT,25              20  4
SEED TREATMENT,SEED TREATMENT CHLORPYRIFOS 65MLROOT  GRUBS 1 KG OF SEEDS
FARMER ASKED QUERY ON NUTRIENT MANAGEMENT IN GROUNDNUT,RECOMMENDED TO APPLY CALCIUM NITRATECN- 1KGACRE200LITER  OF WATER
Farmer asked Sowing Time information of Pigeon pea  crop,-
fertilizar info,give info
ground nut thrips,spray dimethoate 2mlliter
Asking about Suitable groundnut varieties for Pondicherry,Recommended for TMV 7 VRI 2 VRIGn 6TMVGn 13
Asking about weed management for groundnut 30 DAS,:    :       20  40-
FARMER ASKED ABOUT FERTILIZER SPRAY ON GROUNDNUT,-   -
VARIETIES OF GROUNDNUT,VARIETIES OF GROUNDNUT  -SB 11 PHULE UNAP  PHULE VYAS
pest in gnut,acefate 2 gramlitar
fertilizer,give gypsum 25kg urea
ASKED ABOUT TO NUTRIENT MANAGEMENT,5   90
asking about groundnut thrips,recommended for spray Quinalphos - 1 ml  lit of water
Asking about Thrips  Aphids  leaf spot disease management in groundnut crop,:          :  2   1   2
Asking about Tobacco caterpillar management in groundnut,:     : :         2
ask about irrigatiuon in groundnut,all information provided
Information about seed treatment of groundnut,50  1
grountnut sowing season,recommended for sowing at Dec- Jan
Information about There are insects in the root of the groundnut,4
Farmer asked about fungus problem in groundnut,-    SC -
Farmer asked fungus control information of Groundnut Crop,WP 30 -35
TELL ME PEST CONTROL  OF GROUNDNUT,SPRAY OF PROFENOFOS 15 ML PER LITER WATER
herbicide application,no herbicide use in ground nut crop
weed control in groundnut,spray quizalophab ethyle1 litrehactayer for weed control in groundnut
VARITIES  OF  GROUNDNUT,WESTERN 55 VARITIES  OF  GROUNDNUT  IS UES  FOR PLANTIHG IN FIELD
control narrow broad leaf weeds in groundnut,spray imazethaper  300 ml  acre
SUCKING PEST IN GROUNDNUT,SPRAY IMIDACLOPRID  1 ML 3 LTRS WATER
WEEDICEDE,KWIZALOPHOS 300ML PER ACRE
Asked about plant protection in ground nut,suggested them to spray the chloropyriphos at the rate of 2ml per liter of water
Farmer asked query on Weather,:    -       : :             33  C    23  C     8
TOBACCO CATERPILLAR PROBLEM IN IN GROUNDNUT,RECOMMENDED TO SPRAY CHLORPYRPHOSKORBAN DURSBAN LETHAL CLASSIC RADAR 500 ML PER ACRE
ASKED ABOU TO BLACK LEAVES  CONTROL IN GROUNDNUT,12   63    2
Asking about caterpillar management in groundnut,:      : 3
FERTILISER DOSE OF GROUNDNUT,APPLY SUPER PHOSAPHATE  65 KG  ACRE
TELL ME TIME OF FIRST IRRIGATION IN GROUNDNUT,20-25 DAYS AFTER SOWIN
NUTRIENT MANAGEMENT IN GROUNDNUT,APPLY UREA 25 KG  POTASH 15 KGS
TELL ME NUTRIENT MANAGEMENT IN GROUNDNUT,2     2
Farmer asked about nutrient management in groundnut crop,20
Ask about blank pod in  ground nut,100
Asking about groundnut TNAU foliar application,Recommended for groundnut foliar spray TNAU Groundnut rich 2kg  ac  200 liter of water
Farmer asked fungus control information in groundnut crop,WP    WP 10-15
FARMER ASKED ABOUT FUNGAL ATTACK ON GROUNDNUT,-       -
ask for the fertilizer dose of groundnut,preffered for the N-125 kg and P25 kgha
stem rot management in groundnut,Recommended for apply Trichoderma viride-2 kg  20 kg -FYM acre
plant protection,spray quinolphos 1mll
Asking about Leaf eating caterpillar and leaf spot control in Groundnut,:        :  2   1
Farmer asked fungus control information,WP -
TIKKA LEAF SPOT IN GROUND NUT,MANCOZEB M -45 25 GMLIT
TOBACCO CATERPILLER IN GROUNDNUT MANAGEMENT,RECOMMENDED TO SPRAY emamectin benzoate90 GRAMS 200 LITRES OF WATER
TELL ME CONTROL OF LEAF CATTER PILLOR IN GROUND NUT,USE QUINOLPHOS 15 DUST 25 KG PER HA MIX IN SOIL
sucking pest control on groundnut crop,you can spray imidacloprid 05 mili liter water use for sucking pest control on groundnut crop
TELL ME CONTROL THRIPS IN KARELA,SPRAY OF DIMETHOATE  30 EC 2 ML PER LITER WATER
Farmer asked miteredmiteant control information of groundnut,EC 35
ASKED ABOUT WHITE GRUB ATTACK ON GROUNDNUT,WHITE GRUB ATTACK ON GROUNDNUTUse Fertera 4 kg acre
Farmer asked query on Weather,:   -     : :             28  C    22 C     3
ask about nano DAP use in groundnut crop,Nano DAP Spray2-4mlLiter
pest on ground nut,Spray Plethore 350 mlacre
varieties of groundnut,varieties of groundnut - TAG- 24 SB-11
TERMITE IN GROUNDNUT,WHITE CRUB CONTROL IN GROUNDNUT CARTAP HYDRO CHLORID 3 -4 KG PRATI BIGHA KAM LEVE
FARMER ASKED QUERY ABOUT WEED MANAGEMENT IN GROUNDNUT,RECOMMENDED TO DO MANUAL WEEDING
WEED CONTROL IN GROUND NUT,RECOMMENDED TO SPRAY TARGA SUPER 2ML1 LITER OF WATER
CONTROL COLLAR ROOT IN GROUNDNUT,USED TRICHODARMA 25KGW  GOBAR KI KHAD 100KG  HA
tell me zinc sulphate dose in groundnut,zinc sulphate 5kg per bigha
feertiliser use at 75 days time in groundnut,no need of feertiliser use at 75 days time in groundnut
How to control weeds in groundnut crop,you shoud not be used herbicides on this sategs in crop
nutrient management,60kg sulphur per hactare
ask about fertiliser in groundnut,i suggest give ammonium sulphate 20 kg vigha
how to control tikka disease in groundnut,should be spray mancozeb 30gpump
Asked about nutrient management in groundnut,suggested that to apply gypsum fertilizer 50 kg per acre of land
ground nut tobacco caterpillar and white fly,recomabnded to use yellow stickey traps and quinalphas 400milliacre
TELL ME LEAF MINOR CONTROL IN GROUNDNUT,SPRAY OF DIMETHOATE  30 EC 2 ML PER LITER WATER
groundnut fertilizers,groundnut fertilizers--ssp75kgmop1bagjipsam25kg par acar
GROUND NUT WHITE FLY,RECOMMENDED FOR SPRAY ACEPHATE ARHIN 300 GRAMS ACRE
Asking about Leaf caterpillar management in Groundnut,:      :  3     10
FARMER ASKED QUERY ON SUCKING PEST CONTROL IN GROUNDNUT,RECOMMENDED TO SPRAY IMIDACLOPRID CONFIDOR 60 ML200 LITRES OF WATER ACRE
SUCKING PEST IN GROUNDNUT,SPRAY IMMIDACHLOROPRIT TATAMIDACONFEDER  8ML15LIT WATER FOR SUCKING PEST IN GROUNDNUT
Farmer asked query on Weather,:       :                 40     30       6
TELL ME ROOT ROT CONTROL IN GROUNDNUT,TELL ME ROOT ROT CONTROL IN GROUNDNUT USE CARBENDAZIM 250 GM PER BIGHA
leaf spots,spray carbendizem
TELL ME CONTROL OF TERMITE CONTROL IN GROUNDNUT,APPLY CHOLOROPYRIPHOS 20 EC 1 LITAR PAR BIGHA WITH IRRIGATION
Farmer asked varieties information of Groundnut crop,:-  :- -  -  -     :-  -  -  -
LEAF SPOT IN GROUNDNUT,SPRAY RIDOMIL MZ 25 GLITRE OF WATER
ASKED ABOUT CULTIVATION OF GROUNDNUT,-   -  -    --     ------ -- -
tikka leaf spot in groundnut,RECOMMENDED TO SPRAY CHLOROTHALANILKAVACH DACONIL BRAVO  400 GRAMS PER ACRE
TELL ME SOWING TIME OF GROUNDNUT,1 JUNE TO  20JUNE SOWING TIME OF GROUNDNUT
Weed control in groundnut,kisan Bhai moongfali me kharpatwar niyantran ke liye aap nira-gudai kare
Dose of Tag bionik,Dose of Tag bionik4kgacre
Ask about fungus problem in crop,Hexaconazole  5 EC  25-40  ml pump spray
Farmer asked query on Weed  management in ground nut crop,RECOMMENDED TO SPRAY PENDIMETHALIN STAMP 1 LITRE 200 LITRES OF WATER ACRE
asking about seed treatment of Groundnut,Recommended for treat the seeds with Rhizobial culture 50ml  400ml rice kanji as binderacre of seed rate
FARMER ASKED ATTACK OF SUCKING PEST IN GROUNDNUT,-
moong palli me kire lge hai kya kare,bubairiya baisiyana  25 kilo gram dwa ko 500 litar pani me ghol kar sayamkal chidkav kare
nutrients application,Zinc sulphate- 4 kgacreBorax- 4 kgacreGypsum- 200 kgacre
disease,bavistin 2 gm  1liter
Leaf folder in groundnut,Suggested to spray chlorpyriphos  25mll
Farmer Asked sucking pests control information of groundnut,650 GRAM ACRE SOIL APPLICATION
Asked about Disease management in groundnut,Recommended to spray saff 2 gram per liter of water
Asking about stem rot management in groundnut,recommended for the spray  : Carbandazem  2 gmlit of water
Asked about Groundnut maturity information,:      :  70
Farmer asked about water management for groundnut,-
Give information about the control of termite insect in groundnut crop,10   8-10
Asking about Top fertilizer management for Groundnut,:     :  46     20
ask about fungus control in groundnut,WP 30-40
Thrips attack on groundnut,Spray Actra 5 gm  regent 10 ml 15 Lit of Water
ask for gnut whitegrub,suggest:2 lit chloropyriphose50 kg sandha
asking about groundnut season and varieties,Recommended for groundnut season Adippattam July-August varieties - TMV 7 VRI 2 VRIGn 6TMVGn 13
asking for groundnut fertilizer,I suggest the fertilizer for g nut crop
Asked about fertilizer management in groundnut,:     :    75       4  45
Ask about Anti-biotic and anti-fungal in groundnut crop,Valida Sumitomo Sheathmar Dhanuka V3 KR
TELL ME ABOUT INSECT CONTROL IN,20  05
FARMER ASKED ABOUT THE DISEASE IN GROUNDNUT,75   45   2
asking about the preventive measures of diseases in groundnut,SPRAY  CARBENDAZIM 50 WP  1 GM   LIT OF WATER
Fertiliser recommendation in groundnut,Recommended to apply DAP-35 kg MOP-26 kg per acre at the time of sowing groundnut
Farmer asked query on Weather,:             :                   32     25      5
TELL ME WEATHER CONDITION IN FATEHGARH SAHIB DIST,CLEAN WEATHER WILL BE FOR NEXT 5 DAYS
ASKED ABOUT TO INSECT CONTROL IN GNUT,5   1-15    3
tell me control of leaf borer in groundnut,SPRAY OF MONOCROTOPHOS 36 SL 2 ML PER LITER WATER
TELL ME DISEASE CONTROL,DRENCHING OF HEXACONAZOLE  2 ML PER LITER WATER IN ROOT ZONE  SPRAY OF TRIZOPHOS 40 EC 2 ML PER LITER WATER
fertilizer dose in groundnut,kisan bhai mungfali me 60kg urea2 kg borexhacter de
Ask about Variety of Ground nut,-   -
ground nut tikka leaf spot,recommended to spray SAAF 2GRLT WATER
Asked about Leaf miner management for Groundnut,:      :   15    1
TERMITE MANAGEMENT IN GROUND NUT,RECOMMENDED TO SPRAY CHLORIPYRIPHOS 5 mllitre
Farmer asked seed treatment of fungus problem in ground nut,WG
ask for groundnut stem  rot information,suggest: drenching with 40gm blue copperpump
ground nut sowing season,Late Adipattam Jul - Aug
YELLOWING IN GROUNDNUT,SPRAY OF CARBENDAZIM 12  MANCOZEB 63 WP 2 GM PER LITER WATER
weed problem pea nut,kisan Bhai ap is samya nikai gudai kare
ASKED ABOUT SUCKING PEST ATTACK  ON GROUNDNUT,-   -   -          ACTRA
Attack of aphids,Spray Rogar 15ml15 Liter of WaterDimethoate
Farmer asked seed treatment of fungus problem in groundnut crop,WG
Ask about PGR Information in Groundnut crop,23 SC
TELL ME ABOUT PEST CONTROL OF GROUND NUT CROP,SPRAY OF MONOCROTOPHOS 36 SL 2 ML PER LITER WATER
farmer want to know about Root rot disease in ground,Control:- Refine the seed Plow the summer carpet deep Long-term crop circle adoption The seeds of fungicide such as thym or carbendazim 3 gm per kg Seed treatment at the rate of seed
GROUNDNUT NUTRIENT MANAGEMENT,RECOMMANDED TO SPRAY POTASSIUM NITRATE KG PER ACRE
WILT ATTACK ON GROUNDNUT,-  -       WP -
ground nut dry root rot  leaf folder  management,recommended spray saaf  CARBENDAZIM  MANCOZEB  400GM ACRE    ORRECOMMENDED TO SPRAY ACETAMIPRID   40 GRAMS  ACRE
TELL ME MADI RATE OF GROUDNUT,BIKANER GRAIN  GROUNDNUT WHITE 3872 RQ
Asking about Top dressing fertilizer management for Groundnut,:       :     2        200
APHIDS,DIMETHOATE 2MLLTR
INSECT CONTROL IN GROUNDNUT CROP,IMIDACLOPRID 178  SL 05 MLLITER PANI ME MILAAKR CHIDCAAV KARE
TELL ME TERMITE CONTROL IN GROUNDNUT,USE CHLOROPYRIFOS 20 EC 4 LITER PER HA WITH IRRIGATION
Farmer asked query on Weather,CLOUDY WEATHER CHANCE OF SHOWERS IN YOUR AREA         -------- 7 PM TO 9 PM
Farmer asked Larvae control information of GROUNDNUT,SC
season of sowing for groundnut,Recommended for dec
GROUND NUT ROOT ROT,BLITOX 3 GRLT WATER
ask for cotton in whitefly,Chlorpyriphos 30 ml  10 lit water
TIKKA LEAF SPOT,RRECOMMENDED SAFF 2GLITER
Information about termite control in groundnut crop,chlorpyriphos 20  EC 1
ASKED ABOUT TO INSECT CONTROL IN GROUMDNUT,40   4    15
Asking about plant protection of groundnut,PROPICONAZOLE 25 EC
Weather information is asking,possibility of light rain is on 5-6 october
ask about yellowing leaf  control in groundnut,--                    -
mugfli ki sichai kr de,abhi na kre baris hone ki sambhavna hai
TELL ME ROOT ROT DISEASE CONTROL IN GROUNDNUT,CARBANDAJIM 2 GRAMLITER SPRAY KARE
groundnut root grub,recommended for  apply neem cake 20 kg carbofuradon granules 5kg sand 10 kgacre
ASKING ABOUT CONTROL OF STEM ROT IN GROUNDNUT,SPRAY   VALIDAMYCIN 3 L  3 ML  LIT OF WATER
ASK ABOUT GROUNDNUT,Suggested: profenofos 40  cypermethrin 4 mix available in market 15 mlpump spray
Asking about red spider mite management in groundnut crop,:     :   8  10
Asked about nutrient management in groundnut,Zinc sulphate- 4 kgacreBorax- 4 kgacreGypsum- 200 kgacre
farmer asked about vaerity of groundnut,- -            -    -
Farmer asked fungus control information of Groundnut,WP -
Information about weather,Kisan bhai aapke shetra mein 29 june aur 30 june mein barish ki sambhavna hai
Asking about how to Increase Maturity in groundnut,:       :  75
ASKED ABOUT VARIETIES OF GROUNDNUT,:-          -    -
TELL ME ABOUT DISEASE CONTROL IN  GROUNDNUT,75    3
TELL ME WEATHER INFORMATION OF DAUSA DIST,FIVE DAYS RAINFALL
ground nut helicoverpa damage,monochrotophos 16 ml  liter water
TELL ME ABOUT PLANT PROTECTION IN GROUNDNUT,5   1
FARMER ASKED ABOUT THE SEED TREATMENT OF GROUNDNUT,Thiamethoxam 30 Fs  25ml
Asked about leaf spot and leaf blight management in groundnut,:         :   1  1
borer in ground nut,recommended for spray chlorpyriphos 2 mllt
asking about crop booster in groundnut,recommended for spray groundnut rich 2 kg200 lit of water  acre
TELL ME ABOUT TIKA SIEASE CONTROL IN PEANUT,SPRAY OF CARBENDAZIM 12  MANCOZEB 63 WP 2 GM PER LITER WATER
nutrinent management,znso4 - 12 kg ha  borax 10 kg  ha
farmer asked query about  how much time that the plant take to absorb urea,recommended time for the plant to absorb urea is minimum one day
ask abt ratal,i suggested contaf
asked abt gnut variety,-- -
TELL ME WEATHER INFORMATION OF BARMER,NO RAIN POSSIBILITY IN NEXT 5 DAYS
weed control,Spray Parshut  20ml 15 lit of water
TELL ME ABOUT  WHITE GRUB CONTROL IN GROUNDNUT,USE QUINOLPHOS 25 EC 4 LITER PER HA WITH IRRIGATION FOR CONTROL OF WHITE GRUB
TELL ME WEATHER REPORT IN HANUMANAGRH,RAIN POSSIBILITY IN NEXT 3-4 DAYS AND CLOUDY SKY
Farmer asked Varieties information of Ground nut crop,-39:-     40
Farmer asked Varieties information of Groundnut crop,-  --
Asking about Tobacco caterpillar management in groundnut,:     : :        15
gypsum dose in groundnut,recommended to apply 100kg gypsumacre
Farmer asked query on Weather,26
Farmer wants to know information about fertilizer management in groundnut crop,hac
groundnut season,groundnut season Margazhipattam Dec- Jan
FARMER ASKED ABOUT TIKKA LEAF SPOT DISEASE MANAGEMENT IN GROUNDNUT,SUGGEST TO SPRAY MANCOZEBCARBANDIZM SAAF  2G PER LIT
TELL ME WHITE GRAB IN GROUNDNUT,SPRAY OF FIPRONIL 5  SC 2 LITER PER HA
Nutrient deficit management in Groundnut,Recommended for apply Micro nutrient mixture -20 kgacre
TELL ME CONTROL OF ROOT ROT IN groundnut,DRENCHING OF CARBENDAZIM 1 KG PER HA IN ROOT ZONE WITH IRRIGATION
Farmer needs information regarding herbicide in Groundnut crop,-                   10    300                  -                       -
INFORMATION REGARDING DISEASE CONTROL IN GROUNDNUT,DISEASE CONTROL IN ARHAR --SPRAY 2 GM BAVASTIN OR 2 GM SULFEX OR 1 GM KARATHEN IN 1 LITER WATER
ground nut leaf eating caterpillar,RECOMMENDED TO SPRAY PLETHORA 350 GRAMS PER ONE ACRE
ground nut nutrient management,recommended to apply zipsam 200 kg acre
SEED TREATMENT OF GROUND NUUT,3          1     10
Asked about plant protection in Groundnut,Suggested to drench Chloropyriphos at 2 ml per litre
fertdose in gnut,fertdose in gnut -  apply 25 kg urea  50 kg s s p  acre
PESTS,QUINOLPAS 2MLLITER
Information about of weed management in Groundnut crop,-
ASKING ABOUT WEATHER INFORMATION,CLOUDY WEATHER TILL 14 AUGUST BUT NO CHANCES OF RAIN
stem rot management for groundnut,recommended for the soil trenching  : carbandazem  2 gm lit of water
VARIETIES OF GNUT,VARIETIES OF GNUT - TAG 24  TG-26
groundnut vaerity,phule pragati phule unap tg 24 tag 26
farmer want to know information about increase  production of groundnut crop,-
disease,trichodermar
details about subsity,contact to agriculture department
root knot nematode in ground,BLITOX 30GR AND PLANTOMYCIN 2 GR 10 LT WATER
Asking fish amino acid spray dose for groundnut,Recommended for spray 15 ml  litre of water
Asking about groundnut foliar application,:     :  2
ground nut pest,spray chloropyriphose 2mlliter water
moongfali ki jade kali pad rahi hai kya are,Carbendazim 12 Mancozeb 63 WP  2
FERTILIZER SPRAY FOR GROWTH OF GROUNDNUT,-  -
Farmer wants to know information about how to seed treatment in groundnut crop,45   5   15
moongphali ki jankari chahiy,praper jankari di
Ask about weed control information,tergasuper 25-30mlpump
