QueryText,KccAns
CONTROL TARMITE IN GROUNDNUT,USE CHLOROPYRIFOS 20 EC 4 LITER PER HA WITH IRRIGATION
asked about seed treatment in g nut,seed treatment in g nut -azotobactor  200 gm  10 kg seeds
ask about variety information groundnut,-   GJG          -
TELL ME WHITE GRUBS CONTROL IN GROUNDNUT,SPRAY OF IMIDACHLOPRID 178 SL 05 ML PER LITER WATER
Asking about Waste land weed management,:       :  10      20   1
TERMITES IN GROUNDNUT,RECOMMENDED TO APPLY CHLORPYRIPHOS 2 ML  1 LITRE WATER TO CONTROL TERMITES IN GROUNDNUT
TIKKA,SPRAY MANCOZEB 800GMACRE
WHITE FLIES IN GROUND NUT,RECOMMENDED TO SPRAY   Monocrotophos 400 ml  acre
Farmer asked about fungus problem in Groundnut crop,-
asked information about groundnut Wilt Attack,Spray Bavistine 30gm15lit of Water
MOONFALI ME GALAN HAI,TRAICODERMA  5 GRAML SPRAY
FERTILIZER MANAGEMENT IN  GROUNDNUT,200                45
control of pachha purugu in ground nut,proclaim   90 gr acre
TELL ME ABOUT CONTTROL OF COLLER ROT IN GROUNDNUT,DRENCHING OF CARBENDAZIM 1 KG PER HA IN ROOT ZONE WITH IRRIGATION
Asking about Interval between groundnut rich and Fungicide application,:     -     :
TELL ME  TRMIT CONTROL IN GROUNDNUT,USE QUINOLPHOS 25 EC 4 LITER PER HA WITH IRRIGATION FOR CONTROL OF WHITE GRUB
FARMER ASKED ABOUT FUNGAL ATTACK ON GROUNDNUT CROP,-      -
Asked about leaf minor management for Groundnut,:         :  2  1
groundnut tobacco caterpillar management,Suggested to spray Acephate  15 gli or monocrotophos 2 mll or indoxacarb 1 mll water
TELL ME WHITE CONTROL OF GROUNDNUT,SPRAY OF FIPROLIN 5  2 LITER PER HA
Asked about  leaf eating caterpillar management in groundnut,:    :  2
FERTILIZER MANAGEMENT,RECOMMENDED TO APPLY GYPSUM 200 KGACRE
SEED TREATMENT OF GROUNDNUT,RECOMMENDED TO APPLY CARBENDAIZM 2GM1 KG SEED FOR TRATMENT OF GROUNDNUT SEED
Farmer asked Larvae control information of Groundnut crop,SG  8-10
GROUNNDUT CROP IS AFFECTED BY YELLOWING PROBLEM,USE ZINK SULPHATE  BUJHA CHUNA BY FOLIOR SPRAY
TELL ME DAP QUANTITY ON GROUNDNUT CROP,USE-130KG DAP PER HAC
root rot in groundnut,spray 2gram saaf 1gram plantomycin in 1ltr water
FARMER ASKED ABOUT CONTROL ATTACK OF WHITE GRUB,-
Farmer wants to know information about how to control caterpillar attack in groundnut crop,5    -    15
MOONPHALI ME ACHI UTAPADAN KE,AMONIUMSULFET 25KG ACRE
Gram pod borer in groundnut,spray quinaalphose 2mllit of water
ground nut tobacco caterpillar,A moderate thunderstorm is likely to take place in your area
FARMER ASKED QUERY ON NUTRIENT MANAGEMENT IN GROUNDNUT,RECOMMENDED TO SPRAY AGROMINIMAX 3 GRAMS 1 LITER OF WATER
TELL ME  SPRAY OF MICRONUTRIENT,SPRAY OF MICRONUTRIENT 4 GM PER LITER WATER
ask about sucking pest,Traizophos 20 ml  10 lit water
FARMER ASKED NUTRIENT MANAGEMENT IN  GROUND NUT,-RECOMMENDED TO SPRAY FERROUS SULPHATE 20 GRAMS CITRIC ACID 2 GRAMS1 LITRE OF WATER
Attack of Thrips and Jassids,Attack of Thrips and JassidsSpray Actra 5 gm15 Liter of Water Thiomithoxom 25-Syngenta
FARMER ASKED QUERY ABOUT WHICH SOIL IS SUITABLE FOR GROUNDNUT SOWING,RED SANDY SOIL IS SUITABLE
leaf spots,spray saff 4gl
Better flowering in groundnut,Recommended to spray Planofix  Alpha naphthyl acetic acid 45 SL    3ml per 15 litre of water  for Better flowering in groundnut
Asking about Top dressing fertilizer management for ground nut,Recommended for apply urea 5 kg potash 12 kg neem cake 5 kgac
ask for cotton white fly,profenophos 30 ml per pump and to spray
Asked about crops can be cultivated in February,:     :
groundnut  fe deficiency,feso4 2 gram  liter water  neem salt 1 gramliter water
Ask about weed control in Ground nut  crop,60       Shaked
Leaf folder in Groundnut,Recommended for spray Thiodicarb 2 gram  neem oil 3 ml litre of water
TELL ME ABOUT SEED RATE OF GROUNDNUT,100 kg of pungent species of peanut And 80 kg of proliferation and semi-spreading species Seed per hectare use has been found to be excellen
FERTILISER IN GROUNDNUT,USE OF ZINC SULPHATE 5 KG BHEEGA
Asking for groundnut become yellow colour,I suggested to contact   SSK  and   ATIC  of gunagadh
Farmer wants to know information about weed management in groundnut,30
Asking about groundnut Termites management,recommended for the soil application : Chlorpyriphos 3 kgacre
FARMER ASKED ABOUT TO NUTRIENT MANAGEMENT  IN GROUNDNUT,130
TELL ME INSECT CONTROL IN WHITE GRAB,USE IMIDACHLOPRID 178 SL 1 LITER PER HA WITH IRRIGATION FOR CONTROL OF TERMITE
Asking about Prevention of diseases in groundnut crop,:      : 1  20
MOONGPHALI ME KIRA LAGA HAI,CLOROPHORIPHOS 5 ML LITER OF WATER
gram pod borer in groundnut,spray quinalphos 2 ml  acephate 2 g  lit of water
FARMER ASKED ABOUT SEEDS COMPLAINT IN GROUNDNUT CROP,--
ASKED ABOUT VARIETIES OF GROUNDNUT CROP,- --
GROUNDNUT TIKKA LEAF SPOT MANAGMENET,GROUNDNUT TIKKA LEAF SPOT MANAGMENET : RECOMMENDED TO SPRAY  CARBENDAZIM 200 GRAMS PER ACRE
WEED MANAGEMENT IN GROUND NUT,RECOMMENDED TO APPLY DINAMAJ  15MLLTR WATER
ASK ABOUT BIO FUNGICIDE IN GNUT,:
TELL ME FERTILIZERS IN GROUNDNUT,DAP-20-25KGBIGHA
GROUND NUT SOWING TIME,JULY-15  TO AUGUST-30 CAN BE SOWN
asking about groundnut foliar spray management,recommended for spray DAP -2 kg 200 lit of water acre
Farmer asked fungus control information of  Groundnut,WP -       WP
aphids in groundnut,spray rogor 2ml per litre water
FERTILIZER FOR GROUNDNUT,-
FERTILISER DOSE,GYPSUM 100KGACRE
information regarding control of alpha root in mungphali,dranching of saaf  2gmlitre of water
TELL ME SEED RATE OF GROUND NUT,SEED RATE OF GROUND NUT  100KGHT
Asked about groundnut rich application with fish amino acid,:        :
Farmer asked seed treatment of fungus problem inGroundnut crop,WG
ASKED ABOUTTO  WEED CONTROL IN GROUNDNUT,30  25-3
FARMER ASKING ABOUT FERTILIZER SPRAY FOR GROUNDNUT,-     75
Asked about Pest management in GROUNDNUT,Recommended to spray Lancergold 2 gram per liter of water
groundnut powdery mildew,give five kg sulpher per acre
ASKING ABOUT FERTILIZER USE DOSE IN GROUNDNUT,:
about grownut varieties,use phule prgati copergaon 1
Asked about caterpillar and thrips management in groundnut,Recommended for spray chloripiriphose 2 ml  Acephate 1 5 g  litre of water
ask about catter pillar in gnut,I suggested spray cypermethrine 25 mili  15 liter
irrigation,twice for week
GROUNDNUT WEED CONTROL,SPRAY PENDIMETHALIN 2MLLT OF WATER
Farmer asked about weed management in groundnut,165   -  8 EC
TELL  ME WEATHER REPORT PALI,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY
tell me seed  tritment of groundnut,SEED TRIMENT OF GROUNDNUT CARBENDAJIM 2 GMCLOROPAYRIPHOS 4 MLRAIJOBIYAM CULTURE 6 GMKILO
ASKING ABOUT CONTROL OF PEST IN GROUND NUT,SPRAY FIPRONIL 5 SC  1 ML  LIT OF WATER
root rot in ground nut,spray copper oxychloride 2gmlit of water
Farmer wants to regarding information about seed treatment of groundnut crop,1  2 3                    5
sucking pest in groundnuts,spray methil dematon 2mllit of water
Ask about Gujarat State Seeds Corporation contact number for purchase groundnut seed,:
ask for gnut tikka,suggest:dithen-m-45  35 gmpump sprey
Pod bug infestation in Groundnut,Recommended for basal application with Malathion 5 D 5kg per acre to control Pod bug infestation in Groundnut
--ASKED ABOUT TO DISEASE CONTROL IN  GROUNDNUT,50  250
Asked about variety,variety- TAG- 24 JL 24
Leaf spot,-spray mancozeb 2gmlit
Tobacco caterpillar in groundnut,Recommended for spray Fipronil  2 ml  teepal 1 mllit of water
weed problem in ground nut,kisan bhai aap moongfali ki nirai gudai kare
Ask about weed control in groundnut  crop,-       - 5 EC   25 -30
ASKED ABOUT TO DISEASE CONTROL IN  peanur,--     50  250
ROOT ROT IN GROUNDNUT,RECOMMENDED SAAF  2GMLITRE SPRAY
Asked about Groundnut leaf miner leaf folder management,:      : :     5
asked about better growth pf ground nut,SPRAY MICROLA 30 ML 15 LITER WATER
tell me control of white grub,USE QUINOLPHOS 25 EC 4 LITER PER HA WITH IRRIGATION FOR CONTROL OF WHITE GRUB
Groundnut leaf miner management,recommended for Dimethiate  2 ml 1 litre of water
Farmer asked query on Weather,:   -     : :            33  C    22 C     6
ASKED ABOUT WEED MANAGEMENT IN GROUNDNUT,-     :  10                 2      20
Farmer need information regarding control measures of caterpillars in,Recommended for Spray of Monocrotophos 36 s L 800 ml  hac
Farmer asked Sulphur information Groundnut crop,90 WDG 3
Termite problem in Groundnut,Chlorpyriphos 20 EC 1 literacre ko sichai ke pani ke sath khet me dale
groundnut ma sukaro Advance treatment,seed treatment with thiramcaptanmancozeb keep clean farm from weed spray weedicide immediate after sowing
seed storage,dry the seeds upto the moisture content 8-9  to control fungus attack
asking about Groundnut seed treatment information,:     :      2
ASKED ABOUT WEED MANAGEMENT FOR GROUNDNUT,-
YELLO COLOUR LEAVES OF GUAR,3 KG MICRONUTRIENT  7 KG UREA PER BIGHA WITH IRRIGATION
iron deficiency,RECOMMENDED TO SPRAY FERROUS SULPHATE 20 GRAMS CITRIC ACID 2 GRAMS1 LITRE OF WATER
Farmer asked fungus in root control information of Groundnut crop,WP   200
Groundnut leaf miner management in ground nut,recommended for thiocholobrid 2 ml lit
FARMER ASKED ABOUT ATTACK OF APHIDS ON GROUNDNUT CROP,--
Asking about Grounfnut top dressing fertilizers,:   :  - 75     - 4     45
stages for gypsum application,apply gypsum 160kgac
moongphali me dimk laga hai,chlorpyriphos33 liha
sucking pest,rogar 2mlacre
ask about in grpoundnut information,asp 15-20kgha
fertiliozer dose,dap potash
ASKED  ABOUT  TO INSECT CONTROL IN  GROUNDNUT,25   4
Farmer asked about pod development in groundnut,100
Farmer asked about attack of aphids on groundnut,Spray Admire 5 gm15 Liter of Water Imida 70 wp-Bayer
asked information about groundnut - fertilizer use and availability,1 bag DAP  1 bag gypsum  acre
Stem Borer Attack,Spray Nuwan 20ml15Lit of Water
Ground nut leaf webber management,Recommended for spray Profenophos 50 EC Moncron2 ml  lit of water
TELL ME CONTROL OF ROOT ROT IN GROUNDNUT,5   1
fertilizer dose,use gypsum fertilizer dose
CATERPILLAR IN GROUNDNUT,CATERPILLAR IN GROUNDNUT-SPRAY QUINALPHOS 25EC 2ML1 LITRE WATER
VARIETIES FOR GNUT    ---,VARIETIES FOR GNUT    --- TAG-24
weed management in groundnut,spray Imazothapir DINAMAZ 3ml in 1ltr water
TELL ME ABOUT SEED TREATMENT IN GROUNDNUT,SEED TREATMENT IN GROUNDNUT FOLLOW FIR SYSTEM AS ORGANIC WAY
TELL ME CONTROL OF WHITE GRUB BEFORE SOWING IN GROUNDNUT,USE QUINOLFOS 5 G 25 KG PER HA IN SOIL FOR CONTROL OF WHITE GRUB IN GROUNDNUT
BORER,QUINALPHOS
ground nut drying,spray mancozeb 2gliter dimethoate 2mlliter
tikka ground nut,gypsum  dap
TELL ME CONTROL OF WHITE GRUB IN GROUNDNUT,FIPRONIL 03G 3KG PER BIGHA
groundnut root rot  control management,3
sowing time of moongfali,first fortnight of march
TELL ME INSECT CONTROL  IN GROUNDNUT,--     15
irrigation related,give information
asking about leaf spot management of groundnut,recommended for spray Carbendazim 2g1 litre of water
Farmer asked White Fly problem in groundnut  crop,SP
Ask about Plant growth retardant Application in Groundnut crop,SL
Asking about Groundnut seed rate information,:      : 50
FARMER ASKED QUERY ABOUT FERTILIZERS MANAGEMENT IN EMPTY FIELD - FOR ROTTENING OF GROUND NUT SHELLS,RECOMMENDED TO APPLY SSP 1 BAG PER ACRE
ground  nut seed  treatment,seed treated with  macozeb  3  gr  kg seed
Ask about groundnut variety tg 37a information,37                                37
fertiliser dose,Spray Microla 25 ml  10 lit of water
GR0UNDNUT-HELICOVERPA,SPRAY PROFINOPHOS 400MLACRE
-15   10,-15   10
ferilizer dose,apply dap and gypsum
bud necrosis virus management,recommended for spray monochrotophos 2 ml  litre of water
gnut varieties,gnut varieties - t a g 24  t g 26
Ask about seed treatments of White Grub,WDG -
LOW FLOWRING IN GROUNDNUT,SPRAY OF PLANOFIX 1 ML4LTR WATER
Groundnut aphid and jassids management,Recommended for spray dimethoate 2 ml  1 litre of water
Information about prevention of termites in groundnut crop,03 GR 10Kg
ask about groundnut fungicide,suggest mencozeb 30gmpump spray fungicide
GROUND NUT WILT,RECOMMENDED TO SPRAY COPPER OXYCHLORIDE 2GM  PLANTOMYCIN 1GM  1 LIT WATER
TELL ME WEATHER INFORMATION OF NAGUR,NO RAINFALL NEXT FIVE DAYS
Asking about Stem rot management in groundnut,:     : : 2            1  20
ASKING ABOUT CONTROL OF LEAF SPOT IN GROUND NUT,RECOMMENDED FOR SPRAY   MANCOZEB 75 WP  25 GM  LIT OF WATER
Please give me weather information,Shrimanji aapke shetra me dinank 11 june se 15 june tak badal chaye rehne ke sath-sath halki-fulki bunda-bandi rehne ki sambhawna hain
TELL ME INSECT CONTROL GROUNDNUT,SPRAY OF DIMETHOATE  30 EC 2 ML PER LITER WATER
GROUND NUT  NUTRIENT MANAGEMENT -,RECOMMENDED TO SPRAY  BORON 20  -  2 GRMS PER LITRE
Farmer wants to know information about how to control white grud in groundnut,G
Asked about fertilizer dose for groundnut,-   : :
Asked  about  to WEED CONTROL IN  peanut,30  25-3
ASKED ABOUT PEST IN GROUNDNUT,RECOMMENDED TO SPRAY QUINOLPHOSEKALUX FLASH DHANULUXQUINGUARD 400 ML PER ACRE
tikka leaf spot,RECOMMENDED TO SPRAY PROPICONAZOLE TILT 200MLACRE
Groundnut Water Management,--         -                          -                         -
Farmer asked query on Weather,Weather forecast in Puri  district at Sadar  block- There is possibilities of very light to no rainfall for next 5 days with partly cloudy weather
GROUNDNUT YLD,GYPSUM ADDITION
asking about urea in spraying form,i have suggested 200 gm urea in 10 lit of water
GROUNDNUT SEASON FOR KHARIF SEASON,RAYALASEEMA AREA JULY - AUGUST 15
leaf feeder in groundnut,Spray chlorpyrifos 2ml litter watyer
TELL ME ABOUT WEATHER INFORMATION,N0 RAIN POSSIBILITY IN NEXT 5 DAYS BUT CLOUDY SKY
ask for white grub in gnut,chlorophiriphous 20-25 mlpump
CONTROL TIKKA DISEASE IN GROUNDNUT,APPLY GIPSUM 80KGACKR
ASKED  ABOUT INSECT CONTROL IN  GROUNDNUT,5   05
STEM ROT IN GROUNDNUT,RECOMMENDED TO SPRAY 3GM COPPER OXYCHLORIDE IN 1LTR WATER OR 2GM RIDOMYL GOLD IN 1LTR WATER
TELL ME GROUNDNUT VARITIES,GROUNDNUT VARITIES TG-37ATBG-39
ask for g nut fertilizer,NP 12525 kg ha apply
root problem in groundnut,DRENCHING OF CARBENDAZIM 250 GMBIGHA IN ROOT ZONE WITH IRRIGATION
ASKING ABOUT CONTROL OF FOOT ROT IN GROUNDNUT,SPRAY AZOXYSTROBIN 23 SC  1 ML   LIT OF WATER
Ask about fungus problem in  peanut crop,EC -
Asked about tobacco caterpillar management in groundnut,:      :  1  1
bud necrosis in groundnut,Recommended for spray Imidachloprid 04 mllit of water
Groundnut Jassid control,Recommended for spray Dimethoate 2 ml  litre of water
TELL ME SOWING TIME OF GROUNDNUT,JUNE -JULY SOWING TIME OF GROUNDNUT
STEM ROT IN GROUNDNUT,RECOMMENDED TO DRENCH COPPER OXYCHLORIDE 45GM  STREPTOCYCLIN 2GM  15 LITER OF WATER
ATTACK OF LEAF EATING CATERPILLAR,Spray Quinolphos 30 ml  15 liter water
sowing time of groundnut,1 jun to 15 jun sowing time
ground nut top dressing fertilizer management,Recommended for 75 kg Gypsum  4 kg borax  acre at 45th day of sowing
diseases pro in gnut,sprey rec dosage of rogar 200mlacr
TOBACCO CATERPILLAR PROBLEM IN GROUNDNUT CROP,RECOMMENDED TO SPRAY RINOXPRIL CORAGEN 60 MLACRE
ask for groundnuy fungisdie information,suggest: spray mancozeb 35gmpump
root rotin groundnut,copper oxy chloride 3glit-mokka modalu daggara poyyandinativo 160gacre
Farmer asked query on Weather,34       23
Stem Rot problem in groundnut,Carbendazim 50  1 gramliter pani ka spray kare
ASKED ABOUT WEED MANAGEMENT FOR GROUNDNUT,WEED MANAGEMENT FOR GROUNDNUT - HAND WEEDING
moongphali ki paudh pili pad rahi hai,coper oxicloride 25 gm lit ka spray kara de
NECK ROT,COPPEROXYCHLORIDE 3GMLITRE
TELL ME WEEDICIDE  IN GROUNDNUT,SPRAY OF PENDIMETHILIN 30 EC 25-3 LITER PER HA AFTER SOWING BUT BEFORE GERMINATION
TELL ME ABOUT THE CONTROL OF FUNGAL INFECTION IN GROUNDNUT,2
Red Hairy caterpillar in groundnut,recommended for spray Dichlorvos  2mllit of water
ask for white grub  control information,suggested seed treatment chlorpyriphos 3 ml1 kg seed
Asking about groundnut foliar spray application,Recommended for spray panchagavya 300 ml  10 lit of water
Ask about use fertilizer information in Groundnut crop,80
Asked about management of natural enemy in groundnut,:       :
MUNGPHALI ME MOTHA HO GAYA HAI,neeraai karwa kar kharpatwaar prabandhan karwaye
Information about the use of fertilizer in Groundnut crop,25    8
Veraites of mung phalli,Veraites of mung phalli :-mh-4  punjab moong phalli no-1
WEED MANAGEMENT IN GROUNDNUT,-   -        10
Provide information related to the treatment of Groundnut seed,-  - 50  - 2
Farmer asked query on Weather,:   -  RK    : :            31  C    23 C     9
Ask about Thrips Control information in GROUNDNUT,SC
Farmer asked  white grub Problem in groundnut  crop,EC
fertilizer,apply gypsum 500kgha
Asking about sowing season for Ground nut,Recommended for season November-December
Ask About GovtScheme,To Visit TAO
Ground nut red spider mites control,Recommended for spray dicofol 2 ml  lit of water
WEED MANAGEMENT IN GROUNDNUT,-   -
ask about fungal infection,mancozeb 30 gram per pump and to spray
FARMER ASKING ABOUT Attack of White Fly ON GNUT,:  8 gm
TELL ME RECOMMENDATION RATE OF THIOUREA FOR FOLIOR SPRAY ON GROUNDNUT,500 GRAM PER HECTARE
GROUNDNUT PREMERGENCE WEED MANAGEMENT,GROUNDNUT PREMERGENCE WEED MANAGEMENT : RECOMMENDED TO SPRAY FLUCHLORIN 1 LITRE PER ACRE
Ask about larva control in groundnut,EC 0
Root rot in groundnut,Recommended for soil drench with Carbendazim 2 gram  litre
sesame top dressing fertilizer management,Recommended for apply urea 15 kg  ac
Farmer asked seed treatment of fungus problem in Ground nut crop,Ws
ASKED ABOUT INSECT CONTROL IN  GROUNDNUT,25  05
FERROS DEFICENCY,FERROS SULPHATE 40 GRAM IN 15 LIT WATER
asking about leaf roller in groundnut,Recommended for spray CartapHydrochloride 50  SP 15 ml  lit
ask about avaibility of seed,i suggested to contact Gujarat State Seed Nigam limited
upchar in groundnut,2 gram carbandazim 5 gram rogor 20 gram rizobiumculture par kg seed
TELL ME GROUNDNUT VARIETIES,TG-37ACHANDRA
FARMER ASKED ABOUT WATER MANAGEMEN OF GROUNDNUT CROP,-
Farmer asked query on Weather,:    -       : :           35  C    22 C     5
tell me disease controal of groundnut,spary of bavistien 3gm liter water
moongfali ki root kali ho rahi hai,Metalaxyl-8  Mancozeb-64 WP2 gramlitr pani me mila kar spray karaye
ASKED ABOUT TO BACTERIAL BLIGHT DISEASE IN GROUNDNUT,-- 12   63    2
pest,Dicofol  2 ml literSaff  25 gram  liter
ASKED ABOUT GROUNDNUT VARIETY,GROUNDNUT VARIETY-TG-26PHULE UNNATI
