QueryText,KccAns
Asking about Ground nut Combined nutrient spray Applications,:   -     : :          31  C    25  C     8
TELL ME  ABOUT INSECT CONTROL IN GROUNDNUT,USE IMIDACHLOPRID 178 SL 1 LITER PER HA WITH IRRIGATION FOR CONTROL OF TERMITE
TELL ME BLACK ROOT CONTROL OF GROUNDNUT,DRENCHING OF CARBENDAZIM 250 GMBIGHA IN ROOT ZONE WITH IRRIGATION
TELL ME WEATHER REPORT IN BHADRA,RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY
groundnut foliar application,Recommended for groundnut foliar spray TNAU Groundnut rich 2kg  ac  200 liter of water
MITES,CHLOROPYRIPHOS POWDER
Ask about Plant Growth Retardant Information in Groundnut crop,30
GRAOUNDNUT FERTILIZER DOSE,1 BAG DAP  100 KG GYPSUM
fertilizer dose for groundnut,advised to apply urea  15 kg per acre
Asking about Foliar spray for Groundnut pod development,:        : TNAU   2  200
Ask about Weed Control information in Groundnut crop,16        EC   25
ask about white grub in groundnut,I suggested to cholropyriphos 30 mlpump
ground nut thikka leaf spot,recommended to spray saaf 2 gramliter water
TELL ME WEATHER RERPORT IN JODHPUR,RAINFALL IN NEXT 5 DAYS BUT SOME CLOUD POSSIBILITY
ASKED ABOUT TO NUTRIENT   MANAGEMENT   IN  GROUNDNUT,groundnut     80  2
Asked about groundnut prevent soil born pathogen,recommended for apply pseudomonas 1kg  25 kg fym  acre
Alternaria leaf disease management in groundnut,Recommended for spray Mancozeb 2 g  1 litre of water
groundnut varieties,RECOMMENDED FOR GROUNDNUT VARIETIES VEEMANAGL-24 NARAYANIK-4K-6KALAHASTHI GRESHMA ARE SUITABLE
leaf folder in paddy,Recommended for spray  Malathion 2ml lit of water
Asking about groundnut spacing information,Recommended for Adopt a spacing of 30 cm between rows and 10 cm between plants
TELL ME ABOUT PEST CONTROL IN GROUNDNUT,75    2        2
Asked about when hand weeding  earthing up for groundnut,:         : 45
TELL ME ABOUT FUNGAL CONTROL IN GROUNDNUT,1
TELL ME WEATHER INFORMATION,RAIN POSSIBILITY IN NEXT 5 DAYS INYOUR DISTIC
groundnut nutrient management:,RECOMMENDED TO SPRAY BORAX 2 GR1 LITRE OF WATER
LEAF BLIGHT IN GROUNDNUT,RECOMMENDED TO APPLY COPPER OXYCHLORIDE 50WP 3GM IN 1 LITRE WATER TO CONTROL LEAF BLIGHT IN GROUNDNUT
WHITE GURB IN GROUNDNUT,CALOROPARIPHOS 1 LITTER WATER SPRAY
ground nut  herbicide,not recommended
ask about seedtreatment in groundnut crop,250   10
TELL ME SEED TREATMENT IN GROUND NUT,SEED TREATMENT IN GROUND NUT  CARBENDASIM 3 GM KG SEED  CHOLOROPYRIPHOS  1LITRE40 KG SEED AND RISOBIUM PSB CULTURE
Asked about plant protection in groundnut,Recommended to spray : SAAF -2 gram in a litre of water
SUCKING PEST IN GROUNDNUT,SPRAY THIOMETHOCXAM 1GM PER 3 LTR OF WATER
ask for gnut wilt,suggest: bavistin 25 mlpump
groundnut fertilizer management,Recommended For spray TNAU Groundnut rich 2kg  acre in 200 liter water
Ask for the Fertiliser in Groundnut,Advise to the 125:25 N P kgper ha
root rot control in groundnut,recommended for soil drench with carbendazim 2gmlitter water
TELL ME BLACK ROT CONTROL IN GROUNDNUT,250
Asked about leaf caterpillar management in Groundnut,:    :   5 SG 4   10
Farmer asked seed treatment of white grub control of Groundnut,WG
tell me weathar information,rain fall in 5 day
Farmer asked query on Weather,NOHAR
Asked about White grubs management in groundnut,:    : :    80              20
asked about biofertilizer management in groundnut,:        :   1  20      1
Aphids in groundnut,recommended for the spray Imidacloprid 2mllit of water
FARMER ASKED ABOUT FERTILIZER SPRAY FOR GROWTH OF GROUNDNUT,-
Asking about G 7  groundnut variety sowing season information,: G 7       :
Tell me control of nutrient management in groundnut,80  2
Asking about ground nut root rot management organic method,:      :      4                25
ASKED ABOUT TO SEED TREATMENT IN GROUNDNUT BY Clothianidin 50WDG,50
fungal attack in ground nut,sprey carbandazim  mancozeb 30gm  Per  16 liter of spreyer
TELL ME MICRO NUTRIENT MANAGEMENT,SPRAY OF MICRONUTRIENT 4 GM PER LITER WATER
TELL ME LEAF MINER CONTROL IN GROUNDNUT,5
ask about control of larva problem,i suggested spray quinalphos 20 ml10 lit water
Asking about leaf folder in groundnut,:      : :       15
Farmer wants to know about how to control fungal attack in soybean  groundnut crop,Recommended for to control of fungal attack spray carbandazim  mancozeb 40gmand streptocyclin 2 gram at 15 liter of water
Red Hairy caterpillars,spray Phosalone2MLlitre
PLANT PROTECTION,QUINALPHOS 2ML PER LITER
asking about psuedomonas  trichoderma  metarhizium application  dosage in groundnut,:          :
FARMER ASKED ABOUT CONTROL OF YELLOWING IN GROUNDNUT,-        15
FARMER ASKED ABUT VARIETIES OF GROUNDNUT,- -  -      -    -  -  -     -
harbicide information,spray persuit 15 litar water  ha
sowing season for groundnut,recommended for season PurattasipattamSep- Oct
Tobacco caterpillar in groundnut,Spray quinalphos 2mllitre
ask for gnut wilt,suggested blue copper40 gram  pump
VARIETY,-  -1
Asked about groundnut stem rot and root rot management,:        :  1
Groundnut top dressing fertilizer management,recommended for apply gypsum 75 kilo  potash 20 kg acre
TELL ME YELLO COLOUR LEAVES OF GROUNDNUT,8 KG UREA  4 KG ZINC SULPHET PER BIGHA WITH IRRIGATION
groundnut wilt management,groundnut wilt management : Advised to drench the plant base with COC  30 grams  streptocyclin 1 gram per 10 liters  of water
mausam ki jankari,29 30 ko barios ki sambhacvana hai
Leaf Eating Caterpillar,Chloropyriphos  Humic Acid Drenching
FARMER ASKED ABOUT THE NUTRIENT MANAGEMENT IN GROUNDNUT,33 5
varities of groundnut,varities of groundnut- TAG-24 SB-11 phule pragati phule unnati
varieties,TJ 26 JL 24
weed management in ground nut,spray targa super  1 ml  liter of water for weed management in ground nut
Farmer asked Larvae control information of  Groundnut crop,SG  8-10
white grub attack,phorate 4 kg  acer
Asked about weed management IN GROUNDNUT,-
wilt problem of groundnur,USE HEXACONAZOLE 5 EC 1 LITER PER HA WITH IRRIGATION
GTHTRHTRSHR,JAIPUR GRAIN  GROUNDNUT WHITE 4000
Farmer asked query on Weather,5           -
Ask about fungus problem in groundnut  crop,WP - -
Asking about leaf cater pillar in groundnut,:      :     2     3     1
pre emergence Weed control for groundnut,Spray pendimethilin  2mllit
tikka,wettable sulpher
Asking about foliar nutrient spray for groundnut,:     :
pest control of groundnut,DRENCHING OF CARBENDAZIM 1 KG  PER HA IN ROOT ZONE
TELL ME CONTROL OF TIKKA IN GROUNDNUT,SPRAY OF CARBENDAZIM 12  MANCOZEB 63 WP 2 GM PER LITER WATER
basal fertilizer management,recommended for apply DAP 50 kg  gypsum 75 kg  acre
ATTACK OF SUCKING PEST ON GROUNDNUT,SPRAY RIJENT 20 ML 15 liter water
Tikka leaf spot problem in Groundnut crop,Recommended to spray mancozeb 400 gracre
moongfali ki kheti kab kare,abhi nhi kar skte hai der ho gyi hai
Tobacco caterpillar in groundnut,Recommended for spray Imidacloprid 05ml  lit
top dressing fertilizer management for gorundnut,apply 70 kg gypsum  acre on the 40th day
-asked about VARIETIES OF GROUNDNUT,- -  -      -    -  -  -     -
seed treatment in groundnut,recommended to apply mancojeb 3gram 1 kg seed or carbendazim 1gram 1 kg seed
ASKED ABOUT  SOWING TIME FERTILIZER DOSE ON GROUNDNUT,-                             -
Ask about larvae control information,EC 30
FARMER NEED INFORMATION ABOUT CONTROL SUCKING PEST  ATTACK ON GROUND NUT CROP,:
TELL ME VARIETY OF GROUNDNUT,VARIETY OF GROUNDNUT TG-37AGG-20
groundnut seedtreatment,recomended for mancozeb 3 gr1kg
ground nut thirps sucking pest management,recommended spray  Etoksazol 125 ml peracre
FARMER ASKED ABOUT FERTILIZER SPRAY FOR GROWTH ON GROUNDNUT CROP,-    80
Farmer asked about varieties of sesame,:- -     -
TELL ME BLACK ROT CONTROL IN GROUNDNUT,USE CARBENDAZIM 250GM  BHIGA WITH IRRIGATION
yellowing leaf control,spray hirakachi powder 100 gmpump
GROUNDNUT POD BORER AND SPODOPTERA,RECOMMENDED TO  MISSILE 90MLACRE
FERTILISER USE IN GROUNDNUT,FERTILISER USE IN GROUNDNUT -DAP -35 KG UREA- 4 KG MOP- 27 KG
VARIETIES FOR GNUT   ---,VARIETIES FOR GNUT   --- TAG - 24  TAG - 26
Aphids in ground nut,Recommended for spray Fipronil 2 ml Teepol 1 ml litre of water
asking about Root rot management in Groundnut,:       :   2
FARMER ASKED ABOUT FERTILIZER DOSE FOR GROUNDNUT,-  - 40
GROUND NUT LEAF SPOT MANAGEMENT,GROUND NUT LEAF SPOT MANAGEMENT :  RECOMMENDED TO SPRAY CARBENDAZIM  200 GRAMS PER ACRE
GROUNDNUT Attack of Caterpillar,Spray Chloropyriphos 30ml15 Liter of Water
GROUND NUT SUCKING PEST MANAGEMENT,GROUND NUT SUCKING PEST MANAGEMENTRECOMMENDED TO SPRAY IMIDACLOPRID 60 ML 200 LITRES OF WATER  ACRE
TELL ME MANURE AND FERTILISER IN GROUNDNUT CROP,-    375     35
Asked about Seed treatment in groundnut,Seed treatment - Treat the seeds with  Captan  25 g kg of seeds and then the treated seeds are shade dried before sowing
Asked about Tobacco caterpillar management in groundnut,:     : :      15
Ask about growth retardant in groundnut crop,25
asking abt the fertilizer in groundnut,1 bag dap
GROUND NUT STEM ROT MANAGEMENT,GROUND NUT STEM ROT MANAGEMENT    RECOMMENDED TO SPRAY MANCOZEB  3 GRAMS  1 LITRES OF WATER
Asking about Groundnut Pod maturity information,:       : 80
ask about wilt in groundnut,I suggest mencozeb 35gram pump spray
Asked about root rot management in groundnut,:         :    1
Information about control of White grub in Ground nut crop,Carbofuran 3G  8 kg
Asking about top dressing for groundnut,Recommended for apply urea 4 kg  potash 8 kg ac on 45th day after sowing
FARMER ASKED ABOUT CONTROL OF FUNGAL IN GROUNDNUT,30     2   63 WP
asking about leaf folder management in groundnut,Recommended for spray profenophos 2ml  litre of water
TELL ME DIMAK CONTROL OF GROUNDNUT,USE CHLOROPYRIFOS 20 EC 4 LITER PER HA WITH IRRIGATION
ASKING ABOUT APPLY APPLY    CARBOFURON 3 G  OF GROUNDNUT,APPLY    APPLY    CARBOFURON 3 G  8-9 KG  ACARE  8-9 KG  ACARE
TELL ME NUTRIENT MANAGEMENT IN GROUNDNUT,SPRAY OF PLANOFIX 4 ML PER 16 LITER WATER
white grub problem in groundnut,Chlorpyrifos 20EC 500 mlacre ke anusar prayog kre
Ask about sucking pests problem in crop Suggested:,Dimethoate Rogar 30 EC 20 mlpump spray Suitable for young crops
Asked about Leaf minor management in Groundnut,:     :  2    1
blast,spray carabandazem 2gltr
information about groundnut,Dear former use Phorate 10 to GR 10 Kgacre spread on the field
Farmer asked fungus control information of Groundnut crop,wp
Please give me weather information,Shrimanji aapke shetra me dinank 31 july se 4 August tak pure saptah halki barish hone ki sambhawna hain
GROUNDNUT FERTILIZER MANAGEMENT,RECOMMENDED FOR APPLY DAP 1 BAG UREA 30 KG MOP 20 KG ACRE
FARMER ASKED ABOUT VARITIES OF GROUNDNUT,-- -
Ask about fungus problem in Root of groundnut,WP
how to control White grubs in groundnut,apply phorate 10 G  4kg  acre
mung phali termit control,Dear former use to Phorate 10 GR 10 Kgacre spread on the field
ASKED ABOUT ATTACK OF CATERPILLAR IN GROUNDNUT,30
PEST IN GROUNDNUT,RECOMENDED TO SPRAY QUINALPHOS 2MLLITER WATER TO CONTROLL PEST IN GROUNDNUT
groundnut sowing season and variety,groundnut sowing season : may - june and variety : TMV 10 COGn 5 TNAU CO 6 VRIGn 7
DAP application for ground,recommended for spray 2 DAP 20gmlit
GNUT FERTILIZER,60KG ZYPSUM50 KG SSP BIGHA 7 KG UREA
ground nut foliar spray,Recommended for spray ground nut rich 2 kgac
attack of rust in ground nut,attack of rust in ground nutMancozeb 1000g ha
moongphali me kide patti kat rhe hai,groundnut me kide ke liye Lambda Cyhalothrin 5 EC dawa 120 mlacre spray kare
tell me control fungal disease,USE HEXACONAZOLE 5 EC 1 LITER PER HA WITH IRRIGATION
CONTROL COLAR ROOT IN GUAR,CONTROL COLAR ROOT IN GUAR TRICODERMA 25KG WITH 100KG FYM PARTI HA
Ask about blank pod problem in Groundnut crop,100
TELL ME CONTROL THRIPS IN PADDY,SPRAY OF DIMETHOATE  30 EC 2 ML PER LITER WATER
TELL ME ABOUT INSECT CONTROL IN,-- 5   2
asked for plant protection,Monocrotophos 36 SL - 15 ml
Asked about groundnut seed treatment,:   : :    2
Farmer asked weed control in Groundnut crop,40
LEAF CUTTER IN GROUNDNUT,RECOMMENDED SPRAY CHLOROPYRIPHOS2MLLIT
Farmer asked Aphid problem in crop,WG   10
Farmer ask about use of Nano DAP Fertilizer,3-5
Ground nut leaf miner,Recommended for Ground nut leaf miner spray profenophos 2 ml teepol 1 mlliter of water
Ask about Groundnut crop Varieties information,-
FARMER ASKED QUERY ON FERTILIZER MANAGEMENT IN GROUNDNUT,RECOMMENDED TO SSP-3BAGS AND UREA-30KG AND MOP-15KGACRE
Farmer asked query on Weather,Tonk   TONK                       31    20     9
TELL ME  YELLOWING IN GROUNDNUT,5
Farmer asked query on Weather,35       14
ASKED ABOUT SOWING TIME OF GROUND NUT,SOWING TIME OF GROUND NUT-SEPTEMBER-OCTOMBER
Asking about Ground nut Jassid management,2    30
TELL ME WEATEHR INFORMATION OF CHURU,FOUR DAYS RAINFALL
Can weedicide be applied in Groundnut at flowering stage,GroundnutChina badam Advised for manual weeding in flowering stage but without affecting peg formation
ask for groundut irrigation system information,suggest: you give irrigation in groudnut
FARMER ASKING ABOUT SPRAYING FOR GROUNDNUT TO CONTROL WILT,-     40     30
Farmer asked  white grub Problem in crop,650 GRAM ACRE SOIL APPLICATION
Paddy nursery fertilizer management,Recommended for apply DAP 2kgcent
Asked about acaricide  micro nutrient combine spray in groundnut,:        :
asking ABOUT groundnut Pod borer management,recommended for soil application  : choripiriphose 2 kg acre
plant protectioc,dimethoate 17ml per liter of water
weed management in groundnut,weed management in groundnut - do not use herbicide in flowering stage do hand weeding
Ask about groundnut leaf yellow chlorosis problem information,6
ask about sucking pest in ground nut,I suggested to spray trizophos 25 mlpump for control sucking pest in ground nut
TELL ME TERMITE CONTROL IN GROUNDNUT,USE CHLOROPYRIFOS 20 EC 2 ML PER LITER WATER IN ROOT ZONE
root wilt control,drenching carbandazim 25 gmpump
TELL ME GROWTH IN GROUNDNUT,ZINK21 3 KGBIGHA
Ask about yellowing problem in groundnut,150   15
Leaf spot of groundnut,Spray carbendazim  1gl or mancozeb  3gl or propiconazole  1gl of water twice at 15 days interval
WEATHER INFROMATION,MOUSAM SAF RAHEGA
Ask about sucking pests problem in crop,Suggested: Spinosad 45 SC  5mlpump spray
Yellow leaves in groundnut,spray ferash sulphet 5 gml water
Ask about Anti-biotic and anti-fungal in ground nut,WP
weather information,i give information
tobacco leaf eating caterpillar infestation in ground nut,RECOMMENDEDTO SPRAY SPINOSAD 75 MLACRE SPRINTER  TRACER
Ask about PGR AND PGP Information,004 w  -
FARMER ASKED QUERRY ABOUT VARIETIES OF GROUNDNUT,- -            -    -
FARMER ASKED ABOUT SUMMER VARIETIES OF GROUNDNUT,- -  -     -       -  -     -
TELL ME DISEASE CONTROL IN GROUNDNUT,SPRAY MICRO NUTRIENT 4 GLIT WATER
Ask about groundnut plant protection information,EC 30
ground nut rust management,ground nut rust managementRECOMMENDED TO SPRAY CHLOROTHALONIL 400 GRAMS  ACRE
TELL ME CONTROL  OF ROOT ROT IN GROUNDNUT CROP,DRENCHING OF CARBENDAZIM 1 KG PER HA WITH IRRIGATION
TELL ME SEMILOOPER CONTROL IN GROUNDNUT,USE QUINOLPHOS 15 DUST 25 KG PER HA MIX IN SOIL
variety of groundnut,variety of groundnut   TAG 24  SB 11  fule pragati
Asked about Leaf caterpillar  sucking pests management in groundnut,:             :  2    1       1
tell me  insect control in groundnut,SPRAY OF INDOXACARB 145 SC 1 ML PER LITER WATER
Farmer asked fungus in root control information of,2        30
250,DRENCHING OF CARBENDAZIM 250 GMBIGHA IN ROOT ZONE WITH IRRIGATION
GROUND NUT GROWTH,RECOMENDED MULTI-K 1 KGACRE IN 200 LT WATER
TELL ME WEATHER REPORT JODHPUR,NO RAIN FALL UP TO 5 DAYS
GROUNDNUT AFFECTED BY ROOT ROT DISEASE,GIVE BAVISTIN 250GM PER BIGHA WITH IRRIGATION WATER
Weed management for ground nut,Recommended for hand weeding only done
Ask about weed control information in groundnut crop,- 5 EC   25 -30
Asked about pest identification in groundnut information,:       :
FARMER ASKED ABOUT FERTILIZER DOSE FOR GROUNDNUT CROP,-    - 1
TELL ME PEST CONTROL IN GRONDNUT,SPRAY OF PROFENOFOS  CYPERMETHRIN 15 ML PER LITER WATER
leaf eating caterpillaR Infestation in gnut,SPINOSAD 75 MLACRE SPRINTER  TRACER
ABOUT THE GROWTH IN GROUNSDNUT,RECOMMENDED TO SPRAY POTASIUMNITRATE 5 GRAMS PER LITER WAter
gypsum dose in groundnut,gypsum dose in groundnut-100kgacre
ask about leaf spot disease control in groundnut,WP 30
LEAF BURN IN GROUNDNUT,RECOMENDED TO SPRAY REDOMIL 25GMLITER WATER TO CONTROLL LEAF BURN IN GROUNDNUT
Asked about root rot management for Groundnut,:      :     2
about management of the leaf eating caterpillar,RECOMMENDED TO SPRAY CHLORIPYRIPHOS 500 MLAcre
groundnut leaf eater,Spray quinalphos 2 ml  neem oil 3 ml lit
ask for groudnut reaction information,suggest: give proepr information
LEAF BLIGHT IN GROUNTNUT,SPRAY COPPEROXYCHLORIDE 3GM OR CARBENDAZIM 15 GM PER 1 LITER WATER TO CONTROL LEAF BLIGHT IN GROUNTNUT
FERTILIZER DOSE FOR GROUND NUT,: :
Farmer asked query on Weather,:        :         36       14
Farmer asked Organic Thrips control in groundnut crop,:-
asking about stem rot management of groundnut,recommended for apply Trichoderma viride 1kg acre
TELL ME ABOUT YELLOWING CONTROLE IN SOYBEAN,SPRAY OF ACEPHATE 75 SP 2 GM PER LITER WATER  MENCOJEB 2GM PAR LITAR WATER
Asking about Stem rot control management in Groundnut,:        :    1   20
rog lag raha hai mugfali me,Apply MANCHOJEB  2 Grm  Lt of water
farmer ask about weather information,https:wwwimdagrimetgovinweatherdataBlockWindowphp
ASKED FOR THRIPS ATTACK ON GROUND NUT,THRIPS ATTACK ON GROUND NUT-Spray Pegasus 25 gm 15 liter of waterDiafenthiuronSyngenta
Asking about Groundnut foliar spray application,:       :  TNAU    2  200
Ask about yellowing of Ground nut upper leaves,150     15
FERTILISER DOSAGES:,45        25      1
Ask about seed treatments,Suggested: Carbozin 75 WP vitavax 3 gramkg seeds  for fungus protection
Asked about leaf minor management in groundnut,:      : :        2
TELL ME CONTORL OF ROT ROOT IN GROUNDUTE,DRENCHING OF CARBENDAZIM 250 GMBIGHA IN ROOT ZONE WITH IRRIGATION
Asking about caterpillar management in groundnut,:       :    2
farmer want to know information about control of stem borer groundnut crop,--                 3   8
GROUND NUT SEED TREATMENT,grow jowar or ragi as boundary crop in tomato
ask for the fungus attak in the gnut,I suggested for the folichlor-20 mlpump as a spray
Asked about Varieties in Ground nut,Suggested to take GK and JK series
