QueryText,KccAns
asking about Tobacco caterpillar in groundnut,Recommended for spray Dichlorovas  15ml  lit
TELL ME WEATHER INFORMATION IN HANUMANGHAR,NO RAIN POSSIBILITY IN NEXT 5 DAYS
TELL ME TERMITE CONTROLL IN GRAUNDNUT,CHLOROPYRIPHOSE 20 EC 1 LITTER   BIGHA WITH  IRRIGATION  WATER
APHID ATTACK PREENTION,RECOMMENDED TO APPLY CHLOROPYRIFOS 10KGACRE
Asked about Rat management in Groundnut,:        :                  2    - 95    2   1
Farmer asked weed control in soyabean crop,10 EC
Farmer want to know how to control sucking pest of crop,30
TELL ME ROOT ROT CONTROL IN GROUND NUT,DRENCHING OF CARBENDAZIM 250 GMBIGHA IN ROOT ZONE WITH IRRIGATION
LEAF ROT,MANCOZEB 800GMACRE
FARMER ASKED QUERY ABOUT ON WASTE DECOMPOSER ADVANTAGES FOR CROPS,It is used for quick composting from organic waste soil health improvement and as plant protection agent It is a consortium of micro organism extracted from desi cow dung
market,apmc
asking about control of caterpillar in groundnut,SPRAY   FIPRONIL 5  SC  1MLLIT OF WATER
yellowing of groundnut,recommended for yellowing of groundnut Mencozeb  Carbindazim Saaf or  sixer 30 g pump
weed management,recommended to spray pendimithalin 15 liter200liters of wateracre
foliar nutrition for ground nut,spray groundnut rich 1ac2g200lit
Farmer needs information regarding how to control soil insect in groundnut crop,-
Asked about Early leaf spot Disease management for Groundnut,:        :     2
ASKING ABOUT CONTROL OF WEED IN GROUND NUT DOSE OF Diclosulam 84 WDG,Diclosulam 84 WD  Dose: 124 gmacre
Groundnut rich spray,Recommended for spray Groundnut rich 2 kg  lit of water
attack of sucking pest on groundnut,spray supar confidor 6 ml   saaf 20 gm   15 litter of water for controlling  sucking pest on groundnut
Asking about stem  root rot in groundnut,:       :   1        20
Farmer asked white fly control information ofgroundnut crop,SP
groundnut seed rate,recommended for 50 kg acre
NUTRIENT MANAGEMENT IN GROUNDNUT,RECOMMENDED TO SPRAY BORAX 3 GRAMS1 LITRE OF WATER
weed management in groundnut,apply weedicide after 15 days of seed germination
TELL ME ABOUT INSECT CONTROL IN GROUNDNUT,USE NIMETONE 3 LITER PER HA WITH IRRIGATION FOR CONTROL OF NEMETODE
Farmer wants to know about how to control fungal attack in ground nut crop,Recommended for  coperoxychloride 45 gram mix with straptocycline 2 gram  pump
groundnut me stamp ka prayog kaise kare,kisan bhai moongphali me pendimethileen-13 literekd ka prayog buvai ke 3-4 din tak kar lena chahiye
maize,row to rwo 25 foot
weed control in ground nut,Quizolofop ethyl 5 EC  300 ml acre spray kare
LEAF SPOT IN GROUNDNUT,SPRAY OF MANCOZEB 2GMLTR WATER
fertilizer dose,microlla 0:52:34
Farmer asked query on Weather,Weather forecast in Bargarh District at Bijepur  Block   There is possibilities of very light  rainfall for next 5 days and sky will be mostly cloudy for these days
Farmer asked Sulphur information of groundnut crop,90 WDG 3
TELL ME  CONTROL OF WEED IN SOWING IN PEANUT,SPRAY OF PENDIMETHILIN 30 EC 25-3 LITER PER HA AFTER SOWING BUT BEFORE GERMINATION
Ask about micronutrient application in groundnut  crop,--
Ground Nut-Fertilizers,DAP
tell me control root rot,USE HEXACONAZOLE 5 EC 1 LITER PER HA WITH IRRIGATION
Farmer asked Larvae control information of,40         ppm
asking about fertilizer for groundnut,--
Information about dose of Single Super phosphate use in Groundnut crop according to Soil health card,250
farmer asked about better growth of flower on groundnut crop,30   15
TELL ROOT ROT CONTROL IN GROUNDNUT,DRENCHING OF CARBENDAZIM 1 KG PER HA IN ROOT ZONE WITH IRRIGATION
Farmer asked basal soil application for pests and insects Control information of groundnut crop,GR 2
MOONG FALI KI BUVAI KAB KI JAATI HAI,KISAN BHAI KHAREEF ME BUVAI 20 JUNE SE 15 JULAY TAK AVASHY KAR LENA CHAHIYE
FLOWER DROP,PLANOFIX 25ML10ML OF WATER
GROUND NUT TOBACCO CATERPILLAR MANAGEMENT,GROUND NUT TOBACCO CATERPILLAR MANAGEMENT : RECOMMENDED TO SPRAY NEEM OIL 5 ML PER LITER OF WATER
cercospora leaf spots,RECOMMENDED TO SPRAY CHLOROTHALANILKAVACH DACONIL BRAVO  400 GRAMS PER ACRE
Leaf roller in groundnut,Recommended for Leaf roller in groundnut spray chlorprriphos 2 ml
ask about g nut fertlizer,suggested to apply DAP and potsh
Farmer asked seed treatment of fungus problem in groundnut crop,-  -
FARMER ASKED ABOUT TO INSECT CONTROL IN GROUNDNUT,50   5  2
asked about plant protection in groundnut,spray-plantavax 2gliter
COLAR ROT CONTROL IN GROUNDNUT,USE CARBENDAZIM 250 GM  BHIGA WITH IRRIGATION
TELL ME CUT WORM CONTROL IN  GROUNDNUT,SPRAY OF DIMETHOATE  30 EC 2 ML PER LITER WATER
ground nut gypsum information,2 bag gypsum buimugala dya
LEAF SPOT IN GROUND NUT,SPRAY RIDOMIL MZ 25 GLITRE OF WATER
groundnut nitrogen deficiency,Recommended for groundnut nitrogen deficiency spray Urea 5g  litre of water
ask abt gnut and castor,suggested all info
FARMER NEED INFORMATION SEED TREATMENT TO GROUNDNUT  CROP,-
tell me termite control in GROUNDNUT,178   1
Asking about Groundnut  root rot management,:      :   - 1  20
Farmer asked Spotted bollworm problem in  gnut crop,40
Asking about groundnut rootgrub pest prevention,40
Ground nut leaf webber control,Recommended for spray profenophos 2 ml  lit of water
Asking about black gram sowing seasonvarieties,:      :  :         : VBN 6 VBN 8 VBN 10 CO 6
variety,taag 24
Farmer Asked sucking pests control information of Groundnut crop,EC 30          SL 7-8
Farmer wants s to know information about seed treatment of groundnut crop,-           20EC  -
fertilizer,gypsumdap 1 bagacre
Farmer want to know that information about nutrient management for better growth  in  Groundnut  crop,ml
FERTILISER DOSE,APPLY N 8KGP 16KGK 8KGACRE
Asking about Groundnut seed rate information For 15 Acres,:     15   : 75
ASKED ABOUT VARIETIES OF GROUNDNUT,VARIETIES OF GROUNDNUT -TAG-24 AND PHULE UNNATI
Variety of Castor,Variety of Castor-girija Aruna
Asking about Leaf spot control management in Groundnut,:       :   2    1
Farmer asked Heliothis Larvae Problem in groundnut crop,EC            126    95  ZC
TELL ME ROOT ROT CONTROL IN SOYABEEN,DRENCHING OF CARBENDAZIM 250 GMBIGHA IN ROOT ZONE WITH IRRIGATION
asked about diseases management in ground nut,diseases management in ground nutdrench 2 g lit  Carbendazim
Asked about soil testing,Contact KVK Magdi
YELLOW IN LEAF SPOT,CHLOROPIROPHOS 2MLLIT
ask gnut water manegment,I suggest water not requiered
groundnut Late leaf spot,recommended for Spray  Mancozeb 02 2 gram  1 litre of water
Asking about control of caterpillar in Groundnut,SPRAY CHLORANTRANILIPROLE 185  SC   1 ML   3 LIT OF WATER
Asked about weed management in Groundnut,Recommended to the farmer spraying of imazathapyr 25 ml per liter of water
ask about groundnut,suggest hirakasi powder 100gmpump spray
G NUT MGMT,RECOMMENDED TO SPRAY QUINOLPHOSEKALUX FLASH DHANULUXQUINGUARD 400 ML PER ACRE
ASKING ABOUT ATTACK OF WHITE GRUB ON GROUNDNUT,- 4
groundnut foliar spray,recommended for the foliar spray groundnut rich  25 kg200lit of water
fertilizers for top dressing,applay urea
FARMER ASKED ABOUT SPRAY FOR FLOWERING IN GROUNDNUT CROP,-
groundnut pod borer,groundnut pod borer: recommended to spray novoluron 200mlacre
TELL ME PLANT PROCTION IN GROUNDUT,DRENCHING OF CARBENDAZIM 2 GM PER LITER
ASKING ABOUT MICRO NUTRIENT MANAGEMENT IN GROUNDNUT,SPRAY GRADE 2    2-3 GMML  LIT OF WATER       BOZNMO
TELL ME ABOUT LOCUST CONTROL IN SIKAR,-- 25   2
ASKED ABOUT TO NUTRIENT MANAGEMENT IN GROUND NUT,375 kg SSP  35kg UREA
Asked about leaf roller management for Groundnut,:      :     2
mung phalli  ki information,Mancozeb 63 WP 2gmliter pani me mila kar spray kare
Farmers query about Leaf Eating Catterpillar in groundnut,145        -
asking about leaf eating  caterpillar in groundnut,Recommended for spray profenophos  2ml  neem oil 3 ml  teepol 1 ml   litre of water
Ask about larvae control information,-pump spray
Ask about a larvae pest and fungus problem in groundnut,SCSG            EC 30-35
Farmer wants to know information about weather,Dear farmer no chance for light  rainfall next 5 days for your district  is soon in your district  maximum temperature is 33  c and wind speed is 4-6  kilometer  hour In your district according to Indian meteorological department of India  thanks for calling kisaan call centre madhyapradesh
Asking about Groundnut leaf miner management,:     :   - 2
TELL ME ABOUT YELLOWING CONTROLE IN MUNG PHALLI,SPRAY OF FERUS SULPHATE 5 GM PER LITER WATER
ASK ABT GROUNDNUT VARIETY,Gg-20 arth veldi and gg-2 gg-5 gg-7
COLLAR ROT GROUNDNUT,USE TRAICODERMA HARJENIUM 1 KGBIGHA WHEN IRRIGATION
Farmer asked weed control in Groundnut crop,80
post emergence weed management in ground nut,post emergence weed management in ground nut : RECOMMENDED TO SPRAY QUIZALOPOP ETHYL 400 ML PER ACRE
CONTROL OF DRY ROOT ROT IN GROUNDNUT,RECOMMENDED FOR SPRAY  COPPER OXYCHLORIDE 50 WP   4 GM  LITER OF WATER
Asking about Groundnut top dressing fertilizer application MN,:      :    5    20
VARIETY OF GROUNDNUT,VARIETY OF GROUNDNUT -TAG-24 TG-26PHULE UNAP
TELL ME WEATHER INFORMATION,RAIN POSSIBILITY TODAY AND NEXT DAY
Asked about Groundnut seed dormancy period,:    :  2
Ask about  groundnut information,WP
ask about the start the message,I submitted yopur request
asked about nutrient for groundnut,nutrient for groundnut - application of single super phosphet 2 bag  ekar
foliar spray for groundnut,recommended for the spray groundnut rich 25 kgacre
sowing time of groundnut crop,you can sowing groundnut crop last week of jan to frist week of feb
farmer ask for fungus control for groundnut,WP -
Asking about Ground nut leaf webber management,2
ask for gnut pest,suggest:prophonoophose 25 mlpump sprey
leaf eating caterpillar control in groundnut,recommended for spray Azadirachtin 3 mllit of water
root rot,saaf 25gmplantomycin 1gmltr
GROUNDNUT VARIETY,GROUNDNUT VARIETY--KOPARGAON-1PHULE PRAGATI
FARMER ASKED ABOUT TO NUTRIENT MANAGEMENT IN GROUNDNUT,3-4
FARMER ASKED QUERY ON FERTILIZER APPLICATION IN GROUNDNUT,RECOMENDED TO APPLY GYPSUM-200KGACRE DURING PEGGING STAGE 45DAYS
Farmer ask about fertilizer and variety information of groundnut crop,- ASP-18-20kgvigha
TELL ME CONTROL OF POD BORER IN GROUNDNUT,SPRAY OF INDOXACARB 145 SL 1 ML PER LITER WATER
weather information,aapke shatra me es saptah 24 se 26 august tak pratidin hlki barish ki sambhavna bni hui hai
TELL ME WHITE GRUB CONTROL GROUNDNUT,USE IMIDACHLOPRID 178 SL 05 ML PER LITER WATER IN ROOT ZONE
Farmer asked basal soil application for pests and insects Control information of groundnut crop,GR
Ask about yellowing Leaves  problem information in Groundnut Crop,90 1-15
gypsum dosage,gypsum dosage-200kgsac
farmer asked about attack of sucking pest in ground nut,303 -22
Farmer asked about fertilizer spray for groundnut pod development,::
ask for gnut wilt,suggest:dimethoate m 45-35 gmpump
GROUNDNUT SUCKING PEST MANAGEMENT,RECOMMENDED TO SPRAY AZADIRHACHTIN  NEEM SEED KERNAL OIL   1 LITRE  200 LITRES OF WATER ACRE
ASKED ABOUT WHITEFLY IN GROUNDNUT,RECOMMENDED DIMETHIOATE2MLLIT
Asked about leaf folder management in groundnut,Query:leaf folder management in groundnut  Answer Recommended for spray fepronil 15 ml litter of water
Asking about leaf curl in groundnut,Recommended for spray methyldemeton 2ml  lit
Ask about larvae control information,Suggested: Neem Oil 40 ml  pump spray dose change as per ppm concentration
FARMER ASKED ABOUT  NUTRIENT MANAGEMENT IN GROUNDNUT,4 ML
harvesting of ground nut,answered as per pop
FOR TERMITE CONTEROLE IN GROUNDNUTY,USE CHLOROPYRIFOS 20 EC 4 LITER PER HA WITH IRRIGATION
ask about aphid in groundnut,I suggest imidacloprid 5 ml in 10 liter water
Asking about Groundnut top dressing fertilizer management,:    :  55    11
TELL ME NUTRIENT MANAGEMENT  IN GROUNDNUT,SPRAY OF FERUS SULPHATE 5 GM  CITRIC ACID 1 GM PER LITER WATER
Ask about general information,all information provided - thanks for calling in kisan call centre
TELL ME DISEASE CONTROL IN GROUNDNUT,SPRAY OF MENCOJEB 2GM PAR LITAR WATER
ASKING ABOUT GROUNDNUT LEAF SPOT MANAGEMENT,GROUNDNUT LEAF SPOT MANAGEMENT  SPRAY MANCOZEB 2GML OF WATER
WHITE GRAB IN GROUNDNUT,KARBANDZIM 300 GRAM PER BHIGA
PLANT PROTECTION,IMIDACLOPRID 05MLL
farmer asked query on nutrient management in groundnut,- 200                45
termite in groundnut,apply cloropyrifos  12 kg per acre for termite in groundnut
ask for gnut wilt control,I suggested  to give trcoderma viridi 25 kgha
Asjing about Tobacco caterpillar in groundnut,Recommended for spray quinalphos 2ml  lit
TELL TERMITE CONTROL IN MUSTATRD,USE CHLOROPYRIFOS 20 EC 4 LITER PER HA WITH IRRIGATION
Attack of White Grub,Ferterra 2 kgacreChlorantraniliprole 04 GR-Dupont
how to control Tobacco caterpillar,Quinalphos 25 EC 750 mlhectare to control Tobacco caterpillar
Farmer asked miteredmiteant Problem in  GNUT crop,EC 35
Attact of Catterpilar,Sprey Profex Super 30 ml  15 lit of Water
Farmer asked query regarding Weed management in Ground Nut,Spray BASF Odyssey Herbicide 40 grams per acre in 200 liters of water per acre
ask about gnut thrips control,I suggested traazofos 30 mlpump
ground nut me sichai,pahli sichai 25 din bad kare
Asked about Groundnut Seeds availability,:        :
Asked about pest management,Suggested to  Spray 20 ml Chlorpyriphos 20 EC in a lit water
FERTILIZER USE IN GROUNDNUT,APPLY 8 KG UREA 16 KG SUPER  16 KG POTASS PER ACRE
Asked about Groundnut top fertilizer application,:       :             80
farmer want to know information  about how to control suking pest in groundnut crop,spray Imidacloprid 178  SL confidor  7 ml pump
Ask for groundnut early leaf spot problem,To spray mancozeb 35 gram per pump
TELL ME NO GERMINATION OF GROUNDNUT,4-5 DIN KA INTZAAR KARO UGA JAYEGI
Disease control in Groundnut crop,spray machozeb M-45  2 gm or bavastin  1 gm liter water
FARMER ASKED QUERY ON USES OF ADAMA TARBUT INSECTICIDE USES,Adama tarbut cantain tolphenpyrad 15 is efective control all sucking pests
TELL ME WHITE GRUB CONTROL OF GROUNDNUT,USE IMIDACHLOPRID 178 SL 1 LITER PER HA WITH IRRIGATION FOR CONTROL OF WHITE GRUB
sowing time,sowing time  januaray - februvari
TELL ME NUTRIENT MANAGEMENT,250
ASKED ABOUT SOWING TIME OF GROUND NUT,SOWING TIME OF GROUND NUT-JANUARY
borer,Wooly aphids spray acepate 2mllit
ask about fungus groundnut,I suggested to spray copper oxycholoride 25-30 mlpump
Please tell me about weather information,kisaan bhai ap ke yaha 15 aur 16 june ko halki barish ki sambhawana hai  baki ke dino me mausam saf hai
varieties,use   tag 26
TELL ME PEST CONTROL IN GROUNDNUT,FORET 5KGBIGHA
Asking about weed management for Groundnut,Recommended for hand weeding on 20th and 40th DAS
root rot in groundnut,drenching stem base with blitax 3 gmlt
Asking about foliar nutrient spray for groundnut,Recommended for spray Micro nutrient mixture 5 gram litre of water
Farmer asked query on Weather,:                    34      0      0
ABOUT BLIGHT CONTROL,BLIGHT CONTROL  2 G MENCOZEB PER LITRE WATER SPRAY
fertilizer,zypsum  5 kg acre
ukhta disease in mugfali,tiraicodarma 3-4 kghac  with 100 kg gobar ki khad
Asked about peanut bud necrosis virus  caterpillar management in groundnut,:       :      2
Asking about zinc deficiency in Groundnut,:     :    25  25
root grub,recommended phorate granules application
Asking about Groundnut sowing season for erode district,:      :
Asked about Early leaf spot management in groundnut crop,:         :  2      05
groundnut  stem rot management-,2        orRECOMMENDED  TO DRENCH COPPER OXY CHLORIDE  3 GRAMS  1 LITRE OF WATER orRECOMMENDED  TO DRENCH  CARBENDAZIM  1 GRAMS  1 LITRE OF WATER
TELL ME WEATHER REPORT IN JODHPUR,RAIN POSSIBILITY IN NEXT 5 DAYS
PROBLEM  OF YELLOWING IN GROUNDNUT CROP,USE--UREA 50KGHEC
information regarding how to control of termite in Groundnut,broadcast cloropyriphos  15 lt in 20 kg sand per acre
Ask about variety of groundnut crop,GG-                            TG-     -A  TPG-     TG-       GAUG-       TAG-    SB-
Asked about Thrips management for Groundnut,:      :   3      1   1
HOW TO CONTROL FUNGGAL ATTACK IN Groundnut,Recommended for to control of fungal attack spray carbandazim  mancozeb 40gmpump and streptocyclin 2 gram at 15 liter of water
Farmer asked Aphid problem in Ground Nut crop,SL 6-8
ASKED FOR GROUND NUT VAREITY,GROUND NUT VAREITY -SB11 JL24
Asking about groundnut sowing season and varieties,Recommended to contact Adippattam July-Aug varieties : TMV 7 VRI 2 VRIGn 6TMVGn 13
Farmer asked Sulphur information  in ground nut,--      90 WDG 3
rotting in ground nut,spray saaf  2 gm in 1 litre of water for rotting in ground nut
Ask about weed control in Groundnut  crop,30 EC
Farmer asked query on Weather,-                   -
TELL ME WHITE GROUB CONTROL IN GROUNDNUT,25   4
Basal dose of fertilizer for Groundnut,Recommended to apply 100kg Single Super Phophate and 25kg MoP per acre as basal dose of fertilizer for Groundnut
Information about termite control in groundnut,03 GR 10Kg
Ask about blank pod in  and ground nutcrop,100
ASKED ABOUT ATTACK OF SUCKING PEST OF GROUNDNUT,45        10
moongphali me keeda laga hai,phosphamidaan-400 mlekd
Farmer asked query on Weather,33      23     6
asked about tikka disease in groundnut,recommended to spray carbendazim1gmlit
TELL ME SUBSIDY IN DISK PLOW,50 SUBSIDY IN DISK PLAW
FARMER ASKED ABOUT VARIETY OF GROUNDNUT,-  -             -    -
Ask for groundnut varatie,sugg to gg-2 5 7
TELL ME ABOUT YELLOWING CONTROLE IN GROUNDNUT,SPRAY OF ZINK SULPHATE  5 GRAM UREA 10 GRAM PER LITER WATER
Groundnut plant protection,Regent-2mllit
Repel the monkey from crop infestation,Recommended to apply Bhagam bhag  5kgacre on the bunds of field to repel the monkeys from crop infestation
COLLAR ROT OF GROUNDNUT,RECOMMENDED TO SPRAY SAAF 25 GM  PLANTOMYCIN 1 GM  1LIT WATER
Farmer asked query on Weather,Weather forecast in Balangir district at Agalpur block -There is possibilities of   light to moderate  rainfall for 5 days with cloudy weather will remain in these days
moong fali me ghas hai,nirai gudai kara de
PLANT PROTECTION OF GROUNDNUT,bQuinalphos 25 EC -  2 ml PER LIT
ASKED ABOUT WEED MANAGEMENT FOR GROUNDNUT,2
Attack of Caterpillar,spray nuvan 20  ml in 15 liter wate
ASKING ABOUT CONTROL OF  INSECT  IN GROUNDNUT,APPLY CARBOFURAN 3G  10 KG  ACRE
TEL ME CONTROL COLAR ROT DISEASES OF GROUNDNUT,USE-BAWSTEEN 250GMBIGA
