QueryText,KccAns
Asking about post emergence herbicide in ground nut,:      :  300
Ask about groundnut information,250
PLANT PROTECTION OF GROUND NUT,DIMETHOATE 17ML PER LITER OF WATER
ROOT ROT IN GROUNDNUT,ROOT ROT IN GROUNDNUT- RECOMMENDED TO SPRAY SAAF MANCOZEB  CARBENDAZIM- 2G PER LITER WATER
ASK ABOUT LARVA IN GROUND NUT,I SUGEGSTED TO SPRAY QUINALPHOS 20 MLPUMP FOR LARVA IN GROUND NUT
ask for gnut pest,suggest:monocrotophose 25 mlpump sprey
TELL ME LEAF MINER CONTROL IN GROUNDNUT,-- 75    2
Farmer asked fungus control information of in ground nut crop,WP -
TELL ME SWEED RATE OF GROUNDNUT,SEED RATE OF GROUNDNUT 20 KGBHIGA
whcih fertilizer apply ground nut crop,you can apply 1 bag dap acre 10 kilo sulpher
asking about ground nut Iron Deficiency Symptoms,recommended for spray ferrous sulphate 5 gram   lit of water
EFFECTED BY TERMITE,CLOROPIROPHOSE 20 EC 1 LITER PAR BHIGA USE
WEATHER,RAIN
WATER MANAGEMENT,8-10 DAYS INTERVAL
TELL ME SEED RATE OF GROUNDNUT,SEED RATE OF GROUNDNUT-20-25 KG BIGHA
Ask about Plant Growth Retardant Information in groundnut,-
Farmer asked query on Weather,THERE IS A CHANCE  OF CLOUDY WEATHER OCCUR IN YOUR AREA NO RAIN
TELL ME BLACK ROT CONTROL IN GROUNDNUTR,DRENCHING OF CARBENDAZIM 1 KG PER HA IN ROOT ZONE WITH IRRIGATION
termites,APPLY CHLOROPYRIPHOS 10KGACRE
GROWTH IS NOT PROPER IN GROUNDNUT,SPRAY OF MULTIPLAX MICRONUTRIENT 4 ML PER LITER WATER
groundnut verieties,groundnut verieties - TAG 24 SB 11
field preaparation and harvesting time,after 15 days you have to harvest
better fruit,apply urea spray  10mglitre spray
PROBLEM OF GROUNDNUT YELLO COLOUR,7 KG UREA  4 KG MICRONUTRIENT PER BIGHA
TELL ME ABOUT SEED RATE OF GNUT,100          80
WANT TO KNOWN ABOUT CONTROL OF WEED IN GROUND NUT,RECOMMENDED FOR APPLY HAND WEEDING
FARMER ASKED QUERY ON SEED TREATMENT OF GROUND NUT,GROUND NUT-SEEED TREATMENT WITH FUNGICIDE - MANCOZEB 3 GRAMS   SEEED TREATMENT WITH INSECTICIDE -CHLORPYRIFOS 65MLROOT  GRUBS  1 KG OF SEEDS
Groundnut nutrient management,recommended for spray DAP 2 kg  acre
asking about white grub in groundnut,Recommended for soil drenching Chlorpyriphos 2 ml  litre of water
Farmer asked  Seed rate information of Groundnut crop,- 35-40
TELL ME NUTRIENT MANAGEMENT GROUNDNUT,4 ML
VARIETIES,TAJ 24 DHAFTARI tj 26
ask about irrigation information in groundnut,-           -    -    -     -    -        -
weedicide in gr nut,use parshut as a weedicide in gr nut
Farmer asked about leaf spot and rust   problem in groundnut,-    EC 15
root grub in ground nut,NOVALURAN REMAN NOVA SICISSORS  400 ML PER ACRE
Farmer asked Larvae control information of groundnut,magfali         SC 7-8
TELL ME NOT GROWTH IN GROUNDNUT,SULFER 3 KGBIGHA  UREA 5 KGBIGHA
leafspot,spray carbendizium 2glt
Groundnut top dressing,Recommended for apply gypsum 75 Kg acre
verities,sb-11 phule untti
moongfali ko sodit karna hai,2 gm theram 1 gm carbandazim 50 1 Kg Seeds
CAN WE APPLY GYPSUM AFTER SOWING,NOT RECOMMENDED
ask for gnut rust,suggest mencozeb 30gpump
Asking about root rot management in groundnut,Recommended for Carbendazim 2 gram 1 litre of water
leaf spot in groundnut,recommended for Spray mancozeb  carbendazim SAAF 2 gm  lit of water
Ask about sucking pest problem in groundnut,-  10 SL           -
Ground Nut Spacing,30 Cm Between Two Rows And 10 Cm Between Two Crops
Weather information,Very low Cloudy weather in your area but no chance of rain
Farmer asked Sowing Time information of Groundnut cropFarmer asked Varieties information of Groundnut crop,-   -      :-  :- -  -  -     :-  -  -  -
Weed management in groundnut-,Weed management in groundnut-Advised to do hand weeding
TELL  ME LEAF BORER CONTROL,SPRAY OF  ACEPHATE 75 SP 2 GM LITTER WATER
FARMER ASKED ABOUT ATTACK OF CATERPILLAR ON GROUNDNUT,-          SG-
PLS TELL ME SOWING TIME OF ARHAR,JUNE-JULY SOWING TIME OF ARHAR
Ask about fungus Control in Groudnut,259   20
groundnut harvest,120 days
mousam ki jankari chahiye,KISAN BHAI - 8 jun SE 13 JUN TAK HALKI  BADLI  BOONDA BANDI HONE  KI SAMBHAVENA HAI
g nut variety,western 51 tag  24   ya bhumugachi lagavd karavi
Asking about stem rot in ground nut,Recommended for apply Trichoderma viride 1 kg FYM 25 kgac
ASKED ABOUT ATTACK OF CATERPILLAR,Spray Chloropyriphos 30 ml15 Lit of Water
TELL ME GOUNDNUT VARITIES,GOUNDNUT VARITIES-GG-7TG-37AGG20
Asking about caterpillar management  in groundnut,:       :      2
GROUND NUT HERBICIDE USE,PENDIMETHALIN 30 1 LITER ACRE
Asked about plant protection in Groundnut,Suggested to spray-Chloropyriphos 2mlliter of water
TELL ME INSECT CONTROL IN GROUNDNUT,178 05
CONTROL OF STEM ROT IN GROUNDNUT,RECOMMENDE FOR SPRAY STREPTOCYCLINE  1 GM 10 LITOF WATER
Farmer asked query on Weather,:                   30       10
TELL ME WEATHER INFORMATION,NEXT DAY PARTLY CLOUDY SKY IN YOUR DISTRICT
plant protection,copperoxichloride2gmliterwater
Ask about larvae control information,Suggested: Lambda cyhalothrin 5 EC 30 mlpump spray
Farmer asked query on Weather,26       18
Information regarding the quantity of fertilizer pea nut,-    40   50
season of ground nut,recommended to sow june to july 1 st week
FERTILIZRS,APPLY GENERAL TONIC
Farmer asked White Fly problem in Gnut crop,EC
Ask about fungus problem in groundnut  crop,SE
LEAF CATERPILLAR IN GROUNDNUT,RECOMMENDED TO SPRAY QUINALPHOS 25 EC 2 ML1 LITER OF WATER
plant protection,quibnalphos 2ml per liter of water
TELL ME CUT WORM CONTROL IN MOONGFALI,SPRAY OF INDOXACARB 145 SC 1 ML PER LITER WATER
TELL ME CUT WORM CONTROL IN GROUNDNUT,SPRAY OF DIAMITHOATE  30 EC 2 ML PER LITER WATER
Farmer needs information regarding seed treatment for groundnut crop,For seed treatment-Use recommended dose of thirum  25 gram per kg of seed
ask for variety of GNUT,Gg-20 arth veldi and gg-2 gg-5 gg-7
Asking about leaf caterpillar management in groundnut,Recommended for spray chloripyriphos 2 ml  1 lit of water
ROOT ROT IN GROUNDNUT,BAVISTIN 250  GRAM  BIGA
Leaf spot disease management in Groundnut,Recommended for spray Carbendazim - 2g  sticking agent -05ml 1 litre of water
Ground nut root rot management,Recommended for spot drenching with carbendazim 2 gramlitre of water
FERTILIZER APPLICATION FOR GROWTH THROUGH DRIP FOR GROUNDNUT,-   3
Ask about weed management in groundnut,- 5 EC   25 -30
GROUND NUT CHEMICAL TO CONTROL SEED DORMANCY,ETHEREAL 5 ML LITER WATER :GROUND NUT CHEMICAL TO CONTROL SEED DORMANCY
Farmer wants to know information about weed management in Groundnut crop,50    800
TELL ME BLACK ROOT CONTROL IN GROUNDNUT,USE HEXACONAZOLE 5 EC 2 LITER PER HA WITH IRRIGATION
ask for groundnut varatie,sugg to gg-20tpg-41
ask for market rate website,suggest: agmarknetnicin
mugnphli ka sowing time kya hai,5 march hai
variety of groundnut,variety of groundnut  fule pragati
Asking about pod  rot disease management in groundnut,Recommended for apply Trichoderma viride 1 kg mixed with 25 kg of Farmyard manure acre
Asked about powdery mildew management in groundnut,:       :      Wettable Sulphur   2
GRONDNUT WILT,SPRAY COPPER OXYCHLORIDE 3 GRAM IN 1 LITRE WATER FOR GRONDNUT WILT
Soil testing techniques  contact details,Explain  Contact to block level ADA office
stem rot control in groundnut,recommended for soil drench with carbendazim 2 gm lit of water
JUNAGADH,Nilam Bag Nr Sardar bag JunagadhJunagadh PorbandarGirSomnath
SEED VARITIES,GENERAL INFORMATION
Crown rot in Groundnut,Recommended to spray Metalaxyl-MancozebRidomil 25gm per litre of water to control Crown rot in Groundnut
Farmer asked query on Weather,CHURU     SARDARSHAHAR      LIGHT                   33    27     8
herbicide in ground nut field at 1-2 DAS,herbicide in ground nut field at 1-2 DAS-oxygold-80mlacre
ZINC DEFECIENCY IN GROUND NUT,recommended to spray of zinc sulphate 2 grams per litre
sucking pest on ground nut,Spray Rogar 15ml15 Lit of Water
Asking about Leaf miner management for Groundnut,:     :   3      1   1
TELL ME  GROWTH IN   GROUNDNUT,SPRAY OF FERUS SULPHATE 5 GM  CITRIC ACID 1 GM PER LITER WATER
FARMER ASKED ABOUT THE CONTROL OF DISEASE IN GROUNDNUT,23    1
Leaf Eating Caterpillar,Sprey Profex Super 30 ml  15 lit of water
TELL ME ABOUT TERMITE CONTROL IN  GROUNDNUT,20   4              1
COLLER ROT IN GROUNDNUT,USE HEXACONAZOL 5 EC 250 MLBIGHA  WHEN IRRIGATION
Ask about PGR  Information og groundnut crop,23 SC
Farmer asked fungus control information of groundnut,48 Ec 100
asked about fungal attack on groundnut,-
Asked about Nutrient management in groundnut,Suggested to spray micronutrient mixture at 5 gram per litre water
Farmer asked query on Weather,:              :       -                    - 32C   -  24C       8
Asked about caterpillar management in groundnut,:      :  2  1
ask abt fertilizer application,suggested apply dap 10 kg and ferrus sulphate 5 kgvigha
asking about Leaf caterpillar management in Groundnut,:     :  2       3      1   1
ROOT ROT,SPRAY SAAF-2GMLIT OF WATER
Leaf caterpillar in ground,recommended for spray Thiodicarb 2 gram  azadiractin 3 ml litre of water
varieties,varieties of gnut - sb - 11 tag-24  kopargaon - 1
ROOT PROBLEM OF GROUNDNUT,1 KG CARBENDISM PER HAC WITH IRRIGATION
ASKED ABOUT TO CONTROL OF INSECT IN GROUNDNUT,5   1    3
ASKED ABOUT TO SEED TREATMENT IN GROUNDNUT,5   100
TELL ME CONTROL ROOT ROT IN GROUNDUNT,DRENCHING OF CARBENDAZIM 1 KG PER HA WITH IRRIGATION
farmer asked about root rot management in groundnut,Recommended to drench plants base with Trichoderma  5-10 g per litre of water
FARMER ASKED QUERY ABOUT NUTRIENT MANAGEMENT IN GROUNDNUT,RECOMMENDED TO GIVE GYPSUM  200 KG PER ACRE
Asking about groundnut seeds sowing details,:
asking about Groundnut seed treatement,Recommended for seeds are treated with Pseudomonas fluorescens  10 gram  kg of seed
FARMER ASKING ABOUT ATTACK OF LEAF EATING CATERPILLAR ON GROUNDNUT,:-
Farmer asked query on Weather,:            :      -                   37C    28C     8
plant protection,apply  carbendazim 1gl
ground nut ki jankari,moongphali ki vistarit jankari di gai
Asked about Nutrient management,Recommended to spray samruddi  multiplex 2 mllitre of water for crop improvement
FARMER ASKED QUERY ON CHLORANTRANILIPROLE CORAGIN,RECOMMENDED TO CHLORANTRANILIPROLE CORAGIN  CONTROL- LEAF EATING CATER PILLARES  AND BORERS
Farmer asked Fertilizer dose information of Groundnut crop,13 kg
Asked about Tobacco caterpillar management in groundnut,:     : :      1
Asked about Ants control in field,:    :
Powdery Mildew,Spray Tilt 30gm15 Lit of Water
leaf miner in groundnut,Recommended for spray CartapHydrochloride 50  SP 15 ml  lit
TELL ME  TERMITE CONTROL IN GROUNDNUT,USE CHLOROPYRIFOS 20 EC 4 LITER PER HA WITH IRRIGATION
Ask about Gernal informationall information provided - t,hanks for calling in kisan call centre
asked about information groundnut,tg-24TAG-26  van lagvad kara
FARMER ASKED ABOUT ATTACK OF THRIPS IN GROUND NUT CROP,-
ASKING ABOUT VARIETIES OF GROUNDNUT,- -            -    -
TELL ME CONTROL OF WHITE GRUB,IRRIGATION OF FIPROLIN 5  2 LITER PER HA
Ask about all type of pest control in groundnut,EC 30
insect problem,spray imidachlorpid  1 ml  3 lt of water
Farmer asked query on Weather,19
TIKKA LEAF SPOT,RIDOMIL 25GMLIT
borer,drench chloropyriphos 2 mili per litre of water
farmer ask fertilizer uses in ground nut crop,ssp 15 kilo per vigha
pest control of groundnut,DRENCHING OF CARBENDAZIM 1 KG PER HA WITH IRRIGATION
TERMIT CONTROL OF GROUNDNUT,USE QUINOLPHOS 25 EC 4 LITER PER HA WITH IRRIGATION FOR CONTROL OF WHITE GRUB
asking about groundnut sucking pests management,recommended for imidachlopirid 4 ml 10 litre of water
Farmer asked weed control in groundnut  crop,gnut ma 30 mlpump: Post emergence herbicide che
asking about groundnut leaf caterpillar management,recommended for Indoxacarb 2 ml  1 litre of water
TELL ME WHITE GRUB CONTROL IN GROUNDNUT,USE QUNOLPHOS 1 LITER  HECTOR WITH IRRIGATION
Farmer asked query on Weather,:   -     : :             34  C    24 C     6
TELL ME CONTROL OF BACTERIAL BLIGHT DISEASE IN GROUNDNUT,50     3
SUCKING PEST,IMIDACLOPRID 1MLLTR
Farmer asked fungus control information of GROUNDNUT crop,wp        10  12
PLANT PROTECTION,MALATHION DUST
farmer asked about gnut cultivation,35  40
asking about groundnut leaf miner and sucking pests management,recommended for fibronil 15 ml 1 litre of water
BLACK ROOTH IN GROUNDNUT,5    1
attack of caterpillar,spray quinolphos 30ml 15 litof water
Farmer asked Larvae control information of,SC
groundnut basal fertilizer,apply DAP 50 kg  acre
LEAF EATING CATER PILLAR IN GROUNDNUT,LEAF EATING CATER PILLAR IN GROUNDNUT-- RECOMMENDED TO SPRAY CHLOROPYRIPHOUS 2MLLIT WATER FOR CONTROL OF LEAF EATING CATER PILLAR IN GROUNDNUT
Fertilizer spray for groundnut,Spray of mancozeb 25 mg  10 lit water
farmer asked about fertilizer related information of ground nut crop,POTASSIUM MAGNESIUM SULPHATE FERTILIZER
farmer want to know information about How to control of fungal attack in pea nut crop,recommended for to control of fungal attack use copper oxy chloride 40 gram and streptocyclin 2 gram at 15 liter of water
GROUND NUT  LEAF MINER,RECOMMENDED TO SPRAY CHLORPYRPHOSKORBAN DURSBAN LETHAL CLASSIC RADAR 500 ML PER ACRE
Asked about early leaf spot and aphids management in Groundnut,:       :  05    2
TELL ME VARITIES OF GROUNDNUT,VARITIES OF GROUNDNUT TG-37 A
mugphali kab lgegi,jun- july
groundnut whitefly management,recommended for Dimethoate 2 ml 1 litre of water
ask for gnut termite,suggest chlorpriphos 2litha
TELL ME SEED TREATMENT IN GROUNDNUT,SEED TREATMENT IN GROUNDNUT CARBNDAZIM 2 GRAM  IMEDACLOROPRID 2MLTRAIKODRMA 8GRAM
Asked about Sucking Pest and Leaf caterpillar management in Groundnut,:         :  2    1
PLANT PROTECTION,DRENCHING OF CARBENDIZIUM 1GML OF WATER
Asked about weed management in  groundnut,Recommeneded to spray Imazethapyr 10 SL 2ml per litr
Farmer asked fungus in root control information of groundnut crop,50     250
FARMER ASKED ABOUT CONTROL FUNGAL ATTACK ON GROUNDNUT,-   40
mausam ki jankari de,10 aur 11 august ko baris ki sambhavna hai
Asked about Root grub  root rot disease management in groundnut crop,:          :   1     1    20
INFORMATION REGARDING VARIETIES OF GROUNDNUT,VARIETIES OF GROUNDNUT  : MH-4  MUNGFALI HARYANA -4   PUNJAB MUNGFALI -1-1
field preperation,boron 2 gm  1 liter
mugphali ki jayad ki jatiya,jayad ki jatiya hai-amber  chitraa tipe-28 tipe-64 hai
Ask about Flowering and quality fertilizer of GROUNDNUT CROP,--
Farmer asked Heliothis Larvae Problem in Ground Nut crop,SC           EC 0
tell me root rot in gt nut,BROADCAST IN CARBENDAZEM 250 GM  BEGHA
ask about rust control in groundnut,WP 30
Attack of Caterpillar,Spray Chlorpyrifos 30ml15 Liter of Water
Ask about fungus problem in groundnut crop,WP    WP 10-15
weeds control in g nut,spray pendimethlin 1300 gram  acre
ASKING ABOUT OF WATER MANAGEMENT IN GROUNDNUT FIELD,-          -      -
Asked about Herbicide subsidy and availability,:     :
Asking about Root rot disease management in groundnut crop,:         :   1  20
GROUNDNUT SPODOPTERA DAMAGE TO CONTROL TRAPS,RECOMMENDED FOR APPLY PADDY HUSK 2 KG  JAGGERY 1 KG  MONOCROTOPHOS 500 ML ACRE WITH GRANUELS FARMATION
fertilizer info,microla wapar kara
what is the uses of calcium nitrate muulti k and formula 4 for ground nut crop,Explained
ASKED ABOUT TO DISEASE CONTROL IN GROUNDNUT,70    1
FARMER ASKED ABOUT HARVESTING STAGE OF GROUNDNUT,2-3                          4-5
TELL ME FERTILIZER DOSE IN GROUNDNUT CROP,USE-50KG SSP11KG UREA PER BIGHA SOWING TIME
ASKED ABOUT GRUNDNUT VARIETIES,GRUNDNUT VARIETIESTAG -SB -11
root rot,RECOMMENDED TO SPRAY COPPER OXY CHLORIDE BLITOX 600 GRAMS PER ACRE
Ask about use fertilizer information in Groundnut crop,NPK   500
Farmer asked Varieties information of Groundnut crop,:- -  -
about thrips cantrol,SPRAY OF ACEPHATE 75 SP 2 GM PER LITER WATER
Farmer asked query on Weather,5                    35     27
ASKED ABOUT TO FERTILIZER DOSE IN GROUNDNUT,375       35
PILEA DISEASE CONTROL IN GUAR,SPRAY FEUS SULPHET 5 GLIT WATER
GROUNDNUT GYPSUM RECOMMENDATION,RECOMMENDED TO APPLY 200 KGSACRE
market rate for groundnut,at tiruchengode Rs 3900qntl
asking about Tobacco caterpillar management in Groundnut 70 days,:       :  proclaim 4  10
Farmer asked  white grub Problem in crop,GR                EC
Farmer asked query on Weather,36       8
nutrient management in groundnut,gypsum 200kg for one acre land
GROUNDNUT SPODOPTERA DAMAGE,RECOMMENDED FOR SPRAY Profenophos 400 ml  acre
what is sowing time of groungnut,second week is the best sowing time of groundnut
Caterpillar in ground nut,Spray chloropyriphos 2 mili in 1 litre water in 8 days interval
Farmer asked  white grub Problem in groundnut crop,EC                   GR
STEM ROT IN GROUNDNUT,STEM ROT IN GROUNDNUT- SPRAY SAAF 2GM  PLANTOMYCIN 1GM PER 1 LITRE WATER
control of caterpillar in mungphalli,Monocrotophos 36 SL 2 ml litar pani ke sath spray kren
Attack of  Wilt,DrenchingBlue Copper 30 gm humic acid 30 mlCopper Oxichloride-syngenta
ask about fungus problem in ground nut,259  30
ground nut weed management,ground nut weed management Recommended to spray Quizalofop-ethyl 400 mlacre
tell me control of weed after sowing of groundnut before germination,30  25-3
Ask about groundnut variety,:
Asking about Red Spider mite control in Groundnut,:    :   2
Farmer asked query on Weather,:                  22      11      8
Ask about white grub control information in Groundnut,50   200
FARMER ASKING ABOUT ATTACK OF SUCKIN PESTS ON GNUT,:   08  15
Basal fertilizer management for groundnut,Rrcommended for Basal fertilizer management for groundnut apply DAP 5Okg  gypsum 75 kg ac
GROUND NUT MEALY BUG,RECOMMENDED TO SPRAY DICHLOROVAS NUVAN DOOM FUME LAVA 250 ML PER  ACRE
asked for groundnut pest,recommended-spray dimethoate at 2ml in 1 liter water
FERTILIZER MANAGEMENT IN GROUNDNUT,RECOMMENDED TO APPLY 200KG GYPSUMACRE
TELL ME ABOUT PEST IN GROUNDNUT,USE OF QUINALPHOS  1LITER WATER IN GROUNDNUT
TELL ME WHITE GRUBS CONTROL IN GROUNDNUT,PIPROLIN 250 ML BIGHA
25 din ki groundnut hai kya irrigation kar den,yesaap irrigation kar den
ask about fungus problem in crop,WP 30
IRON DEFICIENCY,RECOMMENDED TO  SPRY TO 1 Kg FERROUS SULPHATE  200LIT WATER  ACRE
whitefly in groundnut,SPRAY IMIDACHLOPRID  1 ML  3 LITER OF WATER FOR whitefly in groundnut
Attack of Thrips,Spray Actra 5 gm 30 gm   redimigold  Lit of Water
herbicides,goal
TELL ME black  ROOT CONTROL IN GROUNDNUT,USE CARBENDAZIM 250 GM BHEEGA IN ROOT ZONE WITH IRRIGATION
harvesting period,120 day
groundnut weed management,pendimethalin 5 milli liter  liter water
