QueryText,KccAns
TELL ME BLACK ROT CONTROL IN GROUNDNUT,DRENCHING OF CARBENDAZIM 250 GMBIGHA IN ROOT ZONE WITH IRRIGATION
TELL ME       SOWING TIME,SOWING TIME OF GROUNDNUT 1 APRIL TO 15 JUNE
fertilizer managemant in grondnut,apply FYM  5 ton DAP  50 kg   ac in basal
Groundnut,45 X 15 Cm
Farmer wants to know information about how to control caterpillar in groundnut crop,G    5
TWELL ME DISEASE CONTROAL OF GROUNDNUT,SPARY OF KARBENDAJIM 250GM BIGA
mugfli me gal rhi hai,mugfali me- hexaconazol  250 ml  ecar
thrips in groundnut,spray dimethoate 2 ml  lit of water
Farmer asked  white grub control information of Groundnut crop,300
asking about groundnut TNAU foliar application,Recommended for groundnut foliar spray TNAU Groundnut rich 2kg  acre  200 litre  of water
Asked about fertilizer SPRAY for GROUNDNUT,-
sucking pest on grnut,Spray Rogar 15ml15 Lit of Water
asked about nutrient management in groundnut,:    :   2  200    1
Farmer asked Larvae control information in Groundnut crop,SG 7-8
Leaf caterpillar management in groundnut,Recommended for spray chlorpyriphas 2 ml  neem oil 3 ml  sticking agent 1 ml  litre of water
Asked about leaf spot management for Groundnut,:        :     2
FARMER ASKED QUERY ON NUTRIENT MANAGEMENT IN GROUNDNUT,RECOMMENDED TO SPRAY ATONIC OR AMBITION OR ISABION 250ML ACRE
TELL ME CONTROL OF FLOWER DROPING IN GUAR,1    4
variety of  grnut,variety of  grnut -SB 11
CULTIVATION GROUND NUT,SOWING TIME : NOV -15 TO DEC -15
Farmer asked query on Weather,:       :   1     20
LEAF EATHING ACCATERPILLER ATTACK ON GROUNDNUT,SPRAY QUNOLPHOS 20 ML PER PUMP
TELL ME CUT WORM CONTROL IN  PEA NUT,145   1
variety of gnut,sb-11phule pragati
leaf folder in groundnut,recommended for spray of Dichlorvos at the rate of 2 ml in 1 litre of water
top dressing fertiliser management for groundnut,apply 150kg gypsumacre on 45th day
10 SL,10 SL
Farmer asked query on Weather,There is possibility of  no rainfall for next 2 days but after that there is possibility of very light rainfall for upcoming 3 days  with cloudy weather will remain in these days
ROOT ROT IN GROUND NUT,RECOMMENDED FOR CARBORUN 3G 5kg acre blitox 3grmsLT WATER
asked for plant protection,spray malathion  2mllt
Farmer  wants  to know information about weed management in groundnut crop,Propaquizafop 10  400
Farmer ask for fertilizer management in groundnut crop,10
Groundnut top dressing fertilizer,Recommended for top dressing fertilizer apply Urea 20 kg Potahs 75 kgacre
APHIDS,EMIDACHLOPRID 1ML4LITRE WATER
FARMER ASKED ABOUT ATTACK OF WHITE FLY ON GROUNDNUT,50    25
asked about sucking pest attack in gnut,sucking pest attack in gnut- spray actra 5 gm  15 lit water
varieties of groundnut,varieties of groundnut - sb 11 WESTERN 45 phule unap  phule vyas phule pragati
leaf roller in groundnut,Recommended for spray profenophos 2 ml lit of water
FARMER ASKED ABOUT ATTACK OF CATERPILLAR  ON GROUNDNUT CROP,Dimethoate 30 EC
ask for fertilizer,dap 80kgha ssp 130kgha
ASKING ABOUT PROPAQUIZAFOP  10 EC DOSE,RECOMMENDED FOR PROPAQUIZAFOP  10 EC  500 MLHECTER
ATTACK OF CATERPILLAR,SPRAY PROFEX SUPER
mungfali ki jad sad rahi hai,250 kilogram zypsum aur 4 kilogram suhagahectare ki dar se prayog kare
nutrient management,gipsam 80-100 kg per acre
GROUND NUT KI PATTI PILI HO GAYI HAI,Mancozeb 75 WP2 GRAM LITR PANI ME MILA KAR SPRAY KARAYE
tobacco caterpillar,recommended to spray  monocrotophos 360 ml per acre
groundnut Stem rot,soil application of Trichoderma viride 1 kgekkar mixed with 50 kg FYM
variety of groundnut,tag -24  sb -11  phule pragati
Asked about  phosphobacteria application in groundnut,:         :
LEAF RUST IN GROUNDNUT,SPRAY COPPER OXYCHLORIDE  40GM15LIT WATER FOR LEAF RUST IN GROUNDNUT
TELL ME LEAF MINER CONTROL IN GROUNSNUT,SPRAY OF MONOCROTOPHOS 36 SL 2 ML PER LITER WATER
Termite management in Groundnut,Recommended for soil application chlorpyriphos 2mllit of water
top dressing for ground nut,recommended for apply gypsum 160 kgacre
Ask about larvae control information,Suggested: Triazophos 40 EC 30 mlpump spray  suitable for young crop
TELL ME KOLAR ROT DISEASE CONTROL IN GROUNDNUT,CARBANDAJIM 250 GRAMBIGHA
YELLOWING LEAF CONTROL,SPRAY FESO4 100 GMPUMP
TELL ME WEATHER INFORMATION OF TONK,RAINFALL 100 MM NEXT FIVE DAYS OF TONK
FARMER ASKED ABOUT ATTACK OF THRIPS  APHIDS  JASSIDS ON GROUNDNUT,30  15
Mausam ki jankari leni hai,badal  rahenge   barish  ki sambhavna nahi  hai
TELL ME CONTROL OF INSECT OF GROUNDNUT,SPRAY OF DIMETHOATE 30 EC 2 ML PER LITER WATER
Ask about groundnut information,nai      100
seed red of gruond nut,moong fali ki beej dar-80-100kg hectear
redhairy caterpillar control in groundnut,recommonded spray of spinosad 80 ml acre in groundnut
ask for chlorosis in g nut,ask for chlorosis in g nut 100 gm ferrus sulphate 20 gm citrus acid per pump
TELL ME FLOWER DROPPING OF,SPRAY OF PLANOFIX 1 ML PER 4 LITER WATER FOR FLOWER DROP CONTROL
ASKED ABOUT TO INSECT CONTROL IN  GROUNDNUT,1   35  2
COLLAR ROT IN GROUNDNUT,RECOMMENDED TO SPRAY SAAF-2GMLIT OF WATER
Farmer asked  white grub Problem in groundnut crop,GR
TELL ME FERTILIZERS IN  GROUNDNUT,FERTILIZERS IN  GROUNDNUT 20 KG  SSP 150 KG SOWING TIME IRRIGATION HA
GROUND NUT GROWTH,RECOMENDED MULTI-K 1KRACRE IN 200 LT WATER
Wilt MarDrenching,Blue Copper 30 gm  humic acid 30 mlCopper Oxichloride-syngenta
Attack of White Grub,Spray Chloropyriphos 30 ml15 Lit of Water
Asking about leaf folder in groundnut,:      : :      15
cultivation of ground nut,call transfer to expert
asking about groundnut leaf caterpillar management,recommended for fibronil 15 ml 1 litre of water
ground nut varieties----,ground nut varieties---- tag-24tag-26
Ask about pesticide without any problem in crop,-Dont use pesticides withou any disease or insects
Ask about termiteNematodwhite grub control information,Suggested: Chlorpyrifos 20 EC 30 mlpump drenching
ground nut  management,ground nut  management  imomectin  benzoate  80gracre
asked about attack of aphids,Spray Neem Solution 20 ml15 Liter of Water
ASK ABT GNUT CROP,SUGEESETSED ALL INFO
Ask about larvae control information,SC
ASKED ABOUT ROOT ROT  IN GROUNDNUT,DRENCHING OF  Redomil Gold 30 gm  Ullala 8 gm15 Lit of Waterflonicamid-UPL
Blight Attack,Blue copper -40 gm15 lit water
asking about Basal fertilizer management for groundnut,recommended for apply DAP 5Okg  gypsum 80 kg  potash 24kg ac
disease in ground nut,recommended mancozeb 1 gram per lit
Information related to water management in groundnut,2  3                                                   2-3
Root rot management in Ground nut,Recommended to soil drench Carbendazim 50  WP   2 g  1 liter of water for Root rot management in Ground nut
For better yield in Groundnut,Recommended to spray Fantac Plus 1ml per litre of water for  better yield in Groundnut
Asking about Zinc deficiency in Ground nut,:             10         5
Farmer asked fungus in root control information of  Groundnut  crop,:
Ask about blank pod problem in ground nut crop,100
Asked about pest management in Groundnut,Suggested to spray Monocrotophos  3ml per 2 liter water
weather condition in mainpuri,possibility of light rainfall to 2122JUNE
asking abt the control of yellowishness in gnut,i have suggested to spray 100gm hirakashi powder  10gm limboona fool
aphids in groundnut,aphids in groundnut : spray methyl dematan 2mlneemoil 3mlteepol 1mllit of water
Farmer asked sucking pest problem in Groundnut crop,Bio-R303
WEED MANAGEMENT,RECOMMENDED TO USE AT 25 DAYS
TELL ME  TERMITE CONTROL OF GROUNDNUT,USE IMIDACHLOPRID 178 SL 1 LITER PER HA WITH IRRIGATION FOR CONTROL OF TERMITE
Fertiliser in Groundnut,Aplly the 125:25 kg N P kg per ha
Ask about seed treatments,Suggested: Carbozin 75 WP vitavax 3 gramkg seeds
ground nut zypsum,zypsum 200kgacr
seed treatment,seed treatment tricoderma  rhizobium  psb 250 gm10 kg seed
Farmer asked query on Weather,3                   11
TELL ME ABOUT TERMITE CONTROL IN MUSTARD,USE QUINOLPHOS 15 DUST 25 KG PER HA MIX IN SOIL
GROUND NUT VARIETIES,STRAIGHT VARIETIES OF GROUND NUT - KISSAN  JAWAN  SMRUTI
Ask about fungus control in groundnut,:
Nutrient dose in ground nut,Fertilizer dose - Recommended to apply urea-4 kgDAP-34 kg MOP-26 kg per acre at the time of sowing
TELL ME ABOUT NUTRIENT MANAGEMENT IN,--  80  2
Farmer asked seed treatment of white grub controlin groundnut crop,SLFS  mili
Farmer asked about fertilizer dose for groundnut,-
blight damage in groundnut,recommended to spray copper oxi chloride 600 gramsacre
FARMER ASKED ABOUT ATTACK OF LEAF EATING CATERPILLAR ON GROUNDNUT,- -
late tikka leaf spot,RECOMMENDED TO SPRAY CHLOROTHALANILKAVACH DACONIL BRAVO  400 GRAMS PER ACRE
asking about fertilizer management in groundnut,apply zypsum 150kg  ac
Asking about nutrient management in groundnut,Agromin Gold
TELL ME GROUNDNUT PROBLEM,TRICODERMA KAUPYOG KERY
Ground nut white grub mananagement,RECOMMENDED TO DRENCH CHLORPYRIFOS 6 ML1 LITER  OF WATER
Asked about kadhiri lepakshi groundnut variety,:          :   2500
leaf folder in paddy,spray quinalphos 2 ml lit of water
Ask about nutrient management in groundnut crop,75     7
SUCKING PEST,ROGOR 2ML1LITRE OF WATER
caterpiller on groundnut,Profex Super 30 ml  15 lit of water
Asking about fertiliser in ground nut after 1 month of sowing,no need to apply fertiliser
Sesame white seed variety season,Sesame white seed variety -SVPR 1 Karthigaipattam Oct - Nov
ASKING ABOUT PROBLEM IN GROUND NUT,KINDLY CHECKING THE PLANT
ground nut viral disease,RECOMMENDED TO SPRAY ACEPHATE 300 GRAMS ACRE
top dressing for groundnut,recommended for apply gypsum 150kgborax 10kgac
mausam ki jankari,saf rahega
Farmer asked query on Weather,:   -      : :             32  C    24  C     8
Give information about how to treat peanut seeds,4
ASKED ABOUT STEM ROT OF GROUNDNUT CROP,RECOMMENDED FOR SPRAY TRICHODERMA VIRIDE  5 GMLIT OF WATER
weed management of Groundnut,Recommended for weed management of Groundnut is hand weeding
Farmer asked about varieties of groundnut,- -  -      -    -  -  -     -
TELL ME NUTRIENT MANAGEMENT  GROUNDNUT,33 5
Early leaf spot in groundnut,recommended for spray Chlorothalonil 400 gmacre
Varieties of groundnut,Varieties of groundnut : Kadir-1 Punjab-1 and M-13
Farmer wants to know information about how to increasing flower Flowers stimulator  Vegetative growth Yield booster of the plants in crop,I
DOSAGE OF UREA FOR SPRAYING,15-20 GM LIT OF WATER
Farmer asked query on Weather,30
ask about catter pillar in gnut,i suggested quinalphosh 30 mili  15 liter
-15,-  12   -11
askinga abt the control of sucking pest in gnut,i have suggested to spray imidacloprid 7ml in 10lt of water
GROUND NUT KI VARIETY,KAUSHAL  CHITRA  CHANDRA
THRIPS IN GROUNDNUT,FIPRONIL 30 M  PUMP
FARMER ASKED QUERY ON VARIETIES OF GROUND NUT,RECOMMENDED TO VARIETIES OF GROUND NUT -NARAYANIDHEERAJDHARINIKADIRI LEPAKSHIKADIRI-6KADIRI-7 BOLD
FARMER ASKED ABOUT TO DISEASE CONTROL IN GROUNDNUT,50  250
Asked about Plant Protection in Cowpea,Recommended to  Flubendiamide
Provide about information of fertilizer in groundnut crop,- 6     - 8     - 10
attack of termites,Ferterra 4 kgacreChlorantraniliprole 04 GR-Dupont
ASKING FOR GROUNDNUT APHIDS MANAGEMENT,RECOMMENDED - SPRAY DIMETHOATE ROGOUR 17MLL OF WATER
seeds  groundnut,phule pragati phule unaptpg24 tg 26
TELL ME INSECT CONTROL IN  GROUNDNUT,-- 145   1
Asked about Lime application control the white grub and root rot in Groundnut,:
TELL ME DISEASE CONTROL IN   GROUNDNUT,DRENCHING OF CARBENDAZIM 1 KG PER HA WITH IRRIGATION
Farmer wants to know information about how to control of termite attack in  groundnut crop,GR    15
Farmer asked query on Weather,Weather forecast in Sundargarh district at Boniagarh block - There is possibilities of no rainfall for next five days with partly cloudy weather Tomorrows expected maximum temperature is 37C and minimum temperature of 24C and wind speed is likely to run at 7 kmh
LAMBDACYHALOTHRIN 5 EC dosage,1-15mlt water
SEED TREATMENT,APPLICATION OF THIRAM 2-25 GM 1 KG SEED
asking about aphids in groundnut,recommended for spray profenophos 2mllit
ROOTROT IN GROUNDNUT,SPRAY SAAF 2G  PLANTOMYCIN 1G PER 1LTR WATER
WEATHER INFORMATION RAINFALL,WEATHER INFORMATION RAINFALL MAY BE OCCER IN NEXT FIVE DAYS
varieties of groundnut,varieties of groundnut: kadiri 4 kadiri 6 vemana thirupathi 4 narayani
FERTILIZER DOSAGE,RECOMMENDED TO APPLY 2 BAGS SSP  33KGS MOP  18 KGS UREA  ACRE
ask about basal dose in gnut,i suggested 12 kg DAP  vigha
Anippattam -June-July TMV 7 VRI 2 VRIGn 5 VRI Gn 6TMVGn 13,Anippattam -June-July
Farmer asked Irrigation Management details of Groundnut crop,https:wwwimdagrimetgovinweatherdataBlockWindowphp
Asking about Aphid and Leaf miner management for Groundnut,:         :  2    1  1
stem rot in groundnut,apply trichoderma 500 gm  fym 15 kgac
SOWING TIME OF GROUNDNUT,SOWING TIME OF GROUNDNUT  15 APRIL TO 15 JUNE
GROUNDNUT VARIETIES,GROUNDNUT VARIETIES-TAG-24 SB-11
ask for gnut varity,suggest:gg-2gg-5gg-11
weed control in  mungfali,ezil daba dalia
ASKED ABOUT TO IRRIGATION REQUIREMENT IN GROUNDNUT,25  30
Farmer asked about mixing of fertilizer and weedicide,16        EC   40      -
leaffloder in groundnut,RECOMMENDED TO SPRAY QUINOLPHOSEKALUX FLASH DHANULUXQUINGUARD 400 ML PER ACRE
LEAF SPOT IN GROUND NUT,SPRAY REDOMIL MZ  2 GM1 LITRE OF WATER FOR LEAF SPOT IN GROUND NUT
Asking about Ground nut stem rot management,Recommended for drenching with carbendazim 50 wpBevistin2 g lit of water
Asking about sowing season for groundnut,:         :   -     -
basal dosage of fertilizer in ground nut,apply DAP-35 kg urea -4kg MOP-27kgacre
GROUNDNUT WEED MANAGEMENT 3 DAYS ABOVE,RECOMMENDED TO HAND WEEDING IS THE BEST METHOD
Ask about sucking pest control information in groundnut,SC
GROUND NUT WHITEFLY,RECOMMENDED TO SPRAY IMIDACLOPRID 60 ML 200 LITRES OF WATER  ACRE
Asking about control of stem rot in groundnut,SPRAY  THIOPHANATE METHYL 70 WP  1 GM    LIT OF WATER
FARMER ASKED ABOUT FERTILIZER SPRAY AND LEAF YELLOWING OF GROUNDNUT CROP,:-
Asked about groundnut sucking pest management,:      :   30 SC  15    1
Groundnut sowing season,Groundnut sowing season : june - july
moongphali ki fasal me uktha ki samshya,50 WP 1g
TELL ME GROUNDNUT ROOT ROT CONTROL,PLS USE CARBANDAZIM-250GMBIGA
TELL MER ABOUT WHITE GOURB CONTROL IN GROUNDNUT,USE QUINOLPHOS 15 DUST 25 KG PER HA MIX IN SOIL
ground nut leaf folder management,RECOMMENDED TO SPRAY FLUBENDIAMIDE  40 ML  200 LITERS OF WATER  ACRE
Asked about Foliar spray for Groundnut,:        :      TNAU   2  200
Asked about stem rot management for Groundnut,:       :      2 5
Groundnut leaf miner:,recommended for spray chlorpyriphos 20 EC 2 ml  1 litre of water
TELL ME NUTRIENT MANAGEMET,USE IMIDACHLOPRID 178 SL 1 LITER PER HA WITH IRRIGATION FOR CONTROL OF TERMITE
GROUNDNUT VARIETIES,GROUND NUT KI PRAJATIYA-CHANDRA CHITRAKAUSHAL
ASKED ABOUT GROUNDNUT YELLOWING LEAVES,WDG  - -  -  -    -      -
FERTILIZER MANAGEMENT IN GROUNDNUT,FERTILIZER MANAGEMENT IN GROUNDNUT: RECOMMENDED TO APPLY 9 KGS OF UREA AT 30 DAYS
WEATHER,Weather informationCloudy Weather  possibility of Rainfall
Asking about nutrient management in groundnut,Groundnut :   -       -  -
ask abt yellowish leaves,suggetsed proepr info
farmer asked about weed management in groundnut,48       3
TELL ME PEST CONTROLE IN GROUNDNUT,SPRAY OF MONOCROTOPHOS 36 SL 2 ML PER LITER WATER
INFORMATION REGARDING TO WEATHER IN,SOME CLOUDS BUT NO CHANCE TO RAIN FALL TODAY
mungphali me sichai  kab kre,peging or phali bante samye sichai kre
LEAF YELLOWING AND LEAF CURLING IN GROUNDNUT,RECOMMENDED TO SPRAY DIMETHOATE 30ECROGOR2 ML PER 1 LITRE WATER TO CONTROL LEAF YELLOWING AND LEAF CURLING IN GROUNDNUT
weather condition in groundnut,AJ BAADAL CHHAYE RAHEGE HALKI BARISH HOGI
Fertilizer dose in groundnut crop,Fertilizer dose in lentil crop Recommended for DAP 111 kg MOP 34 kg  per hac
ASKED ABOUT TO INSECT CONTROL IN GROUNDNUT,40  5  2
Farmer asked query on Weather,:       :         30 C    25 C
Asking about Leaf caterpillar management in groundnut crop,:        :   2      1
Asked About weather information,kisan bhai apke yahan aaj se 14 august  tk  baarish hone ki sambhawana hai
Asked about when should the field be irrigated after spraying the herbicide,:           : 2
TELL ME ROOT ROT DISEASE CONTROL IN GROUNDNUT,TRICODERMA 25 KGHECTAR
Farmer asked query on Weather,CLOUDY WEATHER NO CHANCE OF  SHOWERS IN YOUR AREA
Farmer Asked sucking pests control information of groundnut,WG -
groundnut stem rot damage r,recommended to spray netivo 160 gram  acre
fertilizer,spray gypsum 500kgha
Farmer asked query on Weather,:    -      : :              30  C    21  C     5
Information regarding control of fungal disease in groundnut,600     15
Asking about white grub in ground nut,Recommended for apply Carbofuran 4 kg neem cake 25 kgac
ASKING ABOUT WEATHER REPORT IN WEST MIDNAPUR DISTRICT,HAZY SUNSHINE WITH COOL BUT NO RAIN FALL NEXT 5 DAYS
Asked about Groundnut gypsum application information,:       160
ask about rust control in groundnut,SC 15-20
Disease control in oil crop,Disease control in oil crop spray machozeb M-45  2 gm or bavastin  1 gm or streptosyclin liter water
Gypsum dose in ground nut,Advised to apply 200 kg per acre
TELL ME TIKKA DISEASE CONTROL IN GROUNDNUT,SPRAY OF HEXACONAZOLE 5 EC 1 ML PER LITER WATER
farmer want to know information about how to control root insect in groundnut crop,3  4-5
Asked about prevent root rot and stem rot management in groundnut,:         :   1     1   25
Farmer asked weed control in Groundnut crop,50 EC  -     -
WEEDS IN GROUNDNUT,RECOMMENDED TO APPLY TARGASUPER 2ML1 LITRE WATER TO CONTROL WEEDS IN GROUNDNUT
TELL ME WHITE GRUB OF GRUONDNUT,SPRAY OF FIFROLIN 3 5 KILO PER BHIGA
TELL ME YELLOW LEAF CONTROL IN groundnut,ZINK SULPHATE 5 GM   BUJA CHUNA 25 GM  LITER WATER SPRAY
ground nut root rot,RECOMMENDED FOR 30 gr COPPOR OXY CHLORIDE AND 1 gr STREPTOCYCLIN  IN 10 ltr of WATER
Asked about Groundnut top dressing fertilizer management at 45th day,:   45    :  - 80    - 4
TELL ME WHITE GRUBS CONTROL IN GROUNDNUT,QUNOLFOSH 25EC 250 MLBIGHA
fertilizer dose of groundnut,dap gypsum
aasking abt fertilizer dose in cotton,75-25-0 N-P-K per ha
Farmer asked fungus in root control information,50     250
Farmer asked query on Weather,35           10
Variety of groundnut,Variety of groundnut-sb-11tag-24phule unap
Farmer asked query on Weather,:                              30      24        5
Farmer asked fungus in root Organic control information of Groundnut,:
