QueryText,KccAns
TELL ME DISEASE CONTROL OF GROUNDNUT,SPRAY OF RIDOMIL MZMETALEXYLMENCOZEB 2 GM PER LITER WATER
Farmer asked Heliothis Larvae Problem in peanut crop,SC
TELL ME SEED TREATMENT OF GROUNDNUT CROP,TELL ME ABOUT WEATHER INFORMATION NO  RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY
Ashking Weather Information,kisan Bhai apke yaha 123 va 4 july ko halki baris hone ki sambhavana hai
Insects in Groundnut,malathion  2 ml  litre
asking about weeds control in Groundnut,Recommended for hand weeding
asking for the root feeder management in groundnut,recommended for the spray of Chlorpyriphos dursban at the rate of 2 ml in 1 litre of water
FARMER ASKED ABOUT ATTACK OF SUCKING PEST  ON GROUNDNUT,-   5 SC 15  15
farmer asked is there any use of applying 13:0:45 and potash  fertilizers at the age of 80 days,suggest him do not apply potash if needed apply 13:0:45
weed management for groundnut,recommended for the spray  Fluchloralin  800ml acre
FARMER ASKED QUERRY ABOUT fertilizer dose for groundnut,-                         -
contact no,information gave
variety,phule RHRG 6021
Farmer asked about weed management in groundnut,-    -  -    -
FARMER ASK ABOUT SUCKING IN GROUND NUT,-  25 5 15
TELL ME TERMITE CONTROL IN GROUNDNUT,USE CHLOROPYRIFOS 20 EC 4 LITER PER HA WITH IRRIGATION FOR TERMITE CONTROL IN GROUNDNUT
Seed treatment of Ground nut,Details
asked about sucking pest in gnut,-
fertilizer,urea 2 bags
FERTILIZER USE IN GROUND NUT,RECOMMENDED TO  APPLY 10 KG UREA PER ACRE
groundnut herbicide,groundnut herbicide--imazethapyr herbicide2ml1 LITER WATER
BLACK ROOT IN GROUNDNUT,KITAZIN 250 ML PER BIGHA  BLACK ROOT IN GROUNDNUT
ask about LEAF SPOT OF GROUNDNUT,EC 20
Farmer wants to know information about how to increasing flowering Flowers stimulator fruiting   Vegetative growth Yield booster of the plants in groundnut crop,-           -            I
asking about fungus on routs,drenching of humic acid 30 mili redomil gold -30 gram
GROUND NUT LEAF EATING CATER PILLAR MANAGEMENT :,GROUND NUT LEAF EATING CATER PILLAR MANAGEMENT :RECOMMENDED TO SPRAY EMAMECTIN BENZOATE  90 GRAMS 200 LITRES OF WATER  ACRE
FERTILIZER DOSE OF GNUT,USE DAP  UREA
Ask about White fungus in ground nut variety GJG-22,-
Farmer asked query on Weather,:   -       : :             34  C    26  C     6
GROUND NUT SEASON SOWING TIME,GROUND NUT SEASON SOWING TIME  SEPTEMBER TO OCTOBER
Ask about weed management in Groundnut,5
Ask about Plant Growth Retardant Information in peanut,SL
variety of groundnut,variety of groundnut  TAG 24  SB 11
Groundnut leaf blighjt,RECOMMENDED FOR 30 gr COPPOR OXY CHLORIDE AND 1 gr STREPTOCYCLIN  IN 10 ltr of WATER
Ask about Gernal information,all information provided - thanks for calling in kisan call centreall information provided - thanks for calling in kisan call centre
give the information about weather forecast,Possibility of very light rainfall on Today and tommarow
yellowing leaf control,spray hirakachui powder 100 gm10 gm citric acid
inter cropping for moringa in groundnut field : after harvest to plant moringa,inter cropping for moringa in groundnut field : after harvest to plant moringa
LEAF EATING CATERPILLAR IN GROUNDNUT,RECOMMENDED TO SPRAY NOVALURANINDOXICARB PLITHORA 350 ML PER ACRE
GROUNDNUT LEAF FOLDER,RECOMMENDED TO SPRAY CHLORPYRPHOSKORBAN DURSBAN LETHAL CLASSIC RADAR 500 ML PER ACRE
SULFER DOSE  IN GNUT,4-5 KGBIGHA
ground varities,recomended for kadirivemana
TELL ME FANGUS CONTROL OF GROUNDNUT,CARBENDAZIM 250 GRAM PER BHIGA
ask about varieties of ground nut,rabi varieties of ground nut dhanlashanmi
Farmer asked  larvae organic control in groundnut crop,15       0-0
seed treatment of groung nut,treated with 3 gr mancozeb per kg seed
Farmer asked Fertilizer dose information of Groundnut crop,-         -
TELL ME ROOT ROT CONTROL IN,DRENCHING OF CARBENDAZIM 250 GMBIGHA IN ROOT ZONE WITH IRRIGATION
TELL ME LEAF BORER   CONTROL IN groundnut,SPRAY OF ACEPHATE 75SP 2 GRAM PER LITER WATER
GROUNDNUT GYPSUM DOSAGE,RECOMMENDED FOR GROUNDNUT CROP DURING FLOWERING STAGE 2 Quintals acre
ASKING ABOUT CONTROL OF WEED IN GROUNDNUT PLANTS,-      Quizalofop-Ethyl 5 EC    ML
growhing  ground nut,recommended agrominmax 1kgacre
TELL ME NUTRIENT MANAGEMENT,5     1
TELL ME ABOUT SEED TREATMANT IN GROUNDNUT,USE CARBENDAZIM 2 GM PER KG SEED
Collar in groundnut,Collar in groundnut-Spray Saaf-2gmlit of water
TELL ME YELLOWING LEAF CONTROLE IN GROUNDNUT,SPRAY OF FERUS SULPHATE 5 GM  CITRIC ACID 1 GM PER LITER WATER
FARMER ASKED ABOUT VARIETIES OF GROUNDNUT CROP,-        -
Asking about cater pillar in groundnut,:      :
FARMER ASKED ABOUT TO INSECT CONTROL IN GROUNDNUT,50  WDG 8-16
TELL ME WEATHER INFORMATION,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS
ask about ganeral information,cthanks for calling in kisan call centrec
GROUNDNUT DEVELOPMENT,SPRAY 19ALL 2GLT OF WATER
TELL ME CONTROL OF ROOT ROT IN GROUNDNUT,SPRAY OF IMIDACHLOPRID 178 SL 05 ML PER LITER WATER
sucking pest management in groundnut,RECOMMENDED TO SPRAY IMIDACLOPRID 60 ML 200 LITRES OF WATER  ACRE
Groundnut Sucking pest,RECOMMENDED TO SPRAY MONOCROTOPHOSNUVACRON PHOSKIL LUPHOS 400 ML PER ACRE
leaf eating caterpillar,THIODECARB    300 ML PER ACRE
TELL ME WEATHER REPORT IN HANUMANGARH,NO RAIN POSSIBILITY IN NEXT 5 DAYS IN YOUR DISTRICT
Sowing season for groundnut,february  March
GROUND NUT SOWING TIME,GROUND NUT SOWING TIME- JUNE TO JULY
TO CONTROL OF BACTERIAL DISEASE IN GROUNDNUT,SPRAY STRPTACYCLIN 1GM10 LIT OF WATER
TELL ME TERMITE CONTROL IN GROUNDNUT,SPRAY OF IMIDACHLOPRIDCONFIDOR 178 SL 1 LITRE PER HACTRE
Asking about Groundnut top dressing fertilizer application during Earthingup,:      :  80    4
Farmer asked query on Weather,:   -     : :            35  C    24  C     6
ask for gnut flowering,suggested boom flower 20 ml  pump
SOYABEAN CROP IS AFFECTED BY LOW GROTH PROBLEM,USE UREA WITH IRRIGATION
Farmer asked weed control in Groundnut crop,-                    ww ME  -
Information about Fungus control in Groundnut,50 WP  1 kg    10 kg
Asked about Water management for Groundnut,:       :   3-5
Post emergence weed management in groundnut,Recommended for spray Imazethapyr 300ml acre
weed management in Groundnut,Recommended for spray Imazethapyr 300 ml acre
Ask about red leaf problem in cotton,Suggested: Magnesium sulphate 100 gmpump spray
Ask about nano urea use,50
attack of caterpillar on groundnut,Spray Karate 10 ml15 Liter of WaterLambda 5 SC-Syngenta
Animal repellant,Advised Animal repellant: Bhagam BhagiRun-OnZATKA
Asking about Foliar spray for Groundnut Peak flowering,:        :      TNAU   2  200
Asked about termite management for Groundnut,:     :    1   25
asked about groundnut,advised to spray emapectin benzoate 05gmltr
Asking about disease prevention management in Groundnut,:     :      20
GROUNDNUT YOUNG SEED LINGS SUCKING PEST,RECOMMENDED FOR SPRAY NEEM OIL 5 ML 1 LITER OF WATER
FARMER ASKED QUERY ON NUTRIENT MANAGEMENT IN GROUNDNUT,RECOMMENDED TO APPLY CALCIUM NITRATECN- 1KGACRE200LIT OF WATER
ground nut caterpillar,recommended to proclaim 90gmacre
ask about haliothis control,I suggested quinalfos 20 milipump
GROUNDNUT PLANT WILTING,RECOMMENDED TO SPRAY COPPER OXYCHLORIDE 20GM  STREPTOCYCLIN 1GM  10 LIT WATER
FARMER ASKED ABOUT FERTILIZER DOSE FOR GROUNDNUT,FERTILIZER DOSE FOR GROUNDNUT -Manure quantity-  At the time of sowing give 25 kg of nitrogen  50 kg of phosphorus
asking about Groundnut top dressing fertilizers,recommended for apply gypasum  75 kg  borox  4 kg acre
Farmer asked Varieties information of Groundnut crop,-                    -31
WEATHER INFORMATION-,WEATHER INFORMATION-CLOUDY WEATHER OCCUR IN YOUR AREA  SHOWERS IN YOUR AREA
ASKING ABOUT SUCKING PEST ATTACK ON GROUNDNUT,SUCKING  PEST ATTACK ON GROUNDNUT - Spray Actra 5 Gm15 Liter Of WaterThiomithoxom 25-Syngenta
late leaf spot in groundnut,spray bavistin 2 gram in 1 litre water
ask about weed management,suggested: emizethapar 10  SL
GROUND NUT LEAF FOLDER MANAGEMENT,RECOMMENDED TO SPRAY EMAMECTIN BENZOATE  100 GM ACRE
Farmer asked seed treatment of fungus problem in GROUNDNUT CROP,WP
Groundnut leaf miner control,recommended for Dimethiate 2 mlliter of water
ask about wilt in groundnut,I suggested copperoxicloride 45 gram  15 liter
farmer want to know about how much  dose of sulpher in groundnut crop,Recommended for spray Sulphur 80 WP  40 GRAM PER PUMP
FARMER ASKED ABOUT TO DISEASE CONTROL IN GROUDNUT CROP,50  250
FARMER ASKED ABOUT SHORT DURATION VARIETIES OF GROUNDNUT,-    - -
extra growth of groundnut,spray lihosin 5 ml  15 lit water
rot,carbondizium 2gmlit water
Ask about groundnut information,90  25
Asked about groundnut foliar nutrition management,recommended for spray DAP 2 kg  litre of water
GROUND NUT WEED MANAGEMENT,RECOMMENDED TO SPRAY IMAZITAPYR  WEEDBLOCK PURSUIT   400 ML PER ACRE
Asked about nitrogen deficiency in groundnut,:      :      10   15
FARMER ASKED QUERY  ON MIXING OF VAEGO WITH ACETAMIPRIDE IN GROUNDNUT,RECOMMENDED TO DO NOT MIX IF YOU WANT MIX FIRST TEST THE CHEMICALS MEANS COMPATABILITY TEST IS REQUIRED
Asking about Nematode management in Groundnut,:          :      paecilomyces lilacinus 2   20
ASKED ABOUT TO FROST SAVING,80  2
TELL ME ABOUT ORGANIC PEST DOSE IN GROUNDNUT,15ML
ground nut sowing,decembr 15
ask about irrigation information in ground nut,--- -  -
Farmer asked about Control of attack of sucking pest on Groundnut,-     -            -
ask about sucking pest control,Suggested: Profenofos 50 EC 25 mlpump spray
ask about gnut varieties,i suggested gg-246
Farmer asked query on Weather,:   -     : :            35  C    26 C     6
Asking about White grubs management in groundnut,:     : :      2
TELL ME PLANT  PROCTION IN COTTON,SPRAY OF ACETAMIPRID 20 SP 05 GM PER LITER WATER
TELL ME BORER CONTROLE IN GROUNDNUT,SPRAY OF ACETAMIPRID 20 SP 05 GM PER LITER WATER
want to know about weather report information,cloudy Weatherrain and drizzles in the date of august 7 to august 12
Asked about Kallakurichi groundnut market rate,Recommended at the rate of Rs7711quintal
Asking about Leaf caterpillar management in groundnut,Recommended for spray Dichlorvos 2 ml  neem oil 3 ml  sticking agent 1 ml  litre of water
asking abt the control of sucking pest in gnut,suggested to spray imidacloprid 7mlpump
controll of weeds in groundnut,PENDIMETHALINSTOMP PENDIGAURDPENDISTAR 13 LITRE PER ACRE
ground nut helicoverpa damage,recommended to spray proclaim 90grams acre
TERMITE PROBLEM IN GROUNDNUT,APPLY CHLOROPYRIPHOS DUST  10 KG PER ACRE FOR CONTROLLING TERMITE PROBLEM IN GROUNDNUT
ask for gnut larvae,suggested quinalphos 30 ml pump
TELL ME VARITIES OF GROUNDNUR,VARITIES OF GROUNDNUR-CHANDRACHITRA
WANT TO KNOW ABOUT CONTROL OF WEED IN GROUNDNUT,RECOMMENDED FOR SPRAY FLUCHLORILINE 45 EC OR ELACHLORE 50 EC  6 MLLIT OF WATER
TELL ME WEATHAR INFORMATION,NO RAIN FALL IN 5 DAY  AREA
ask for groundnut sowing time information,suggest: sowing time is January-February
FERTILIZER SPRAY ON groundnut,-
ASKED ABOUT TO WEED CONTROL IN GROUDNUT CROP,2
Asking about Groundnut top dressing for Yield and Weight improvement,:      :  80    4
tikka disese in g nut,RECOMMENDED TO SPRAY ZENAB DITHANE-Z INDOFIL-Z HEXATHANE 400 GRAMS PER ACRE
aphid management in ground nut,RECOMMENDED TO SPRAY ACETAMIPRID   40 GRAMS 200 LITRES OF WATER acre
groudnut variety,groudnut variety -tag -24 phule pragati -11
--ASKED ABOUT TO NUTRIENT MANAGEMENT  IN GROUNDNUT,5    10
ask about weed in groundnut,I suggested to hand weeding for weed in groundnut
wilt desease,spray coperxiclorid2gramliter of water
tikka,Spray M-45 5 gm15 Lit of Water
Asking about Groundnut tikka leaf spot managemen t,Recommended for spray  Carbendazim - 2 gm lit of water
HELICOVERPA DAMAGE IN GROUND NUT,RECOMMENDED TO SPRAY EMAMECTIN BENZOATE  100 GM ACRE
Asked about Aphid management for groundnut,recommended for spray Fipronil-2ml neem oil-3ml sticking agent-05ml1 litre of water
root rot in ground nut,recomended to spray copper oxy chloride 300grams20 grams streptocyclinacre
TELL ME WEED CONTROL OF  FREE FIELD,SPRAY OF GLYPHOSATE 25 GM PER LITER WATER FOR CONTROL OF DOOB GRASS IN CROP FREE FIELD
GROUND NUT SUCKING PEST,MONOCROTOPHOSNUVACRON PHOSKIL LUPHOS 400 ML PER ACRE
Groundnut booster application,recommended for apply 2 kg TNAU GROUNDNUT RICH in 200 litres of water
Varities of crops,Groundnut-Phule pragati
Ask for some problem in ground nut,Suggest: Blue copper 40 gmpump
leaf spot,RECOMMENDED TO SPRAY CHLOROTHALANIL  400 GRAMS PER ACRE
WEEDICIDE IN GROUNDNUT,USE PERSHUT AS A WEEDICIDE IN GROUNDNUT
Farmer asked query on Weather,b :
NUTRIENT MANAGEMENT,RECOMMENDED TO APPLY  200 KG GYPSUM PER ACRE
TELL ME TERMITE CONTROL,SPRAY OF FIPROLIN 5  2 LITER PER HA
TELL ME ROOT ROT CONTROL IN GROUNDNUT,CARBANDAJIM 250 GRAM BIGHA
APHIDS,ROGOR2MLLTR WATER
soil testing procedure,explain soil testing procedure
Plant protection Diseases,Pull out such infested plants Seed treatment with Mancozeb  Carbendazim 75 WP  20 gkg seed
ground nut fertilizer management,Mostly cloudy with a thunderstorm
GROUND NUT LEAF SPOTS,SAAF 2GRLT WATER
Root rot in ground nut,Recommended to dip the root with Copper oxychloride  3gmlitre  Plantomycin  1 gmlitre of water for Root rot in ground nut
FARMER ASKED ABOUT PEST CONTROL IN GROUNDNUT,1   3
basal fertilizer management for groundnut,apply DAP 50 kggypsum 75 kg  acre
Farmer asked for information about seed treatment in groundnut crop,50 25
Attack of White Grub IN GROUNDNUT,-  40
late tikka in groundnut,mancozeb 35 gram per pump and to spray
tikka leaf spot in ground nut,CHLOROTHALANILKAVACH DACONIL BRAVO  400 GRAMS PER ACRE
Farmer asked termitewhite grub control information of groundnut,magfali           GR
TELL ME DISEASE  CONTROL IN  GROUNDNUT,-- 1
weed management for ground nut,RECOMMENDED TO SPRAY PENDIMETHALINSTOMP 1-125 LITREACRE
Farmer asked Fertilizer dose information of Groundnut crop,-    84
Farmer asked query on Weather,20       10
FARMER ASKED ABOUT FERTILIZER DOSE FOR GROUNDNUT,- -     100     80
asking about seed treatment of groundnut,recommended for treat the seeds with Carbendazim -2 gkg of seed before sowing
ask about caterpillar in castor,I suggested spray quinalphosh 30 mili  15 liter
asked about caterpillar in Gnut,-30         EC
TELL ME CONTROL OF CALLAR ROT IN GROUNDNUT,DRENCHING OF CARBENDAZIM 2 GM PER LITER WATER IN ROOT ZONE
ask abt thrips,i suggested hostaathion
Farmer asked Sowing Time information of Wheat crop,-  -     -
TELL ME TIKKA CONTROL IN GROUNDNUT,2
about the stem rot in groundnut,recommended to spray mancozeb 3 grams per liter water
Asking about leaf spot management in groundnut spray time,:       : :     5
wilt in  groundnut,recommand for to drench with coper oxy chloride  or mancozeb 3 grams per liter water at the base of the plant
Asking about Stem rot management in groundnut,:      : :        Tebuconazole   2
attack of aphids on groundnut,Spray Actra 5 gm15 Lit of Water
mungphali ka ped sukh rha hai,carbofuran  8 kgacre
Precaution taken against Termites in Groundnut,Recommended to go for deep ploughing apply well rotten FYM and also apply Chloropyriphos dust  10-12kg per acre as Precaution taken against Termites in Groundnut
--TELL ME NUTRIENT MANAGEMENT  GROUNDNUT,33 5   10
fertilizer gnut,8kg16kg16kg npk
Farmer asked query on Weather,25     38      8
aphid in groundnut,recommended for spray neem oil 3mlteepal 1mllit
var of summer g nut,sb-11 tag-24
Asked about leaf caterpillar management in groundnut,:    : :      1
TELL ME ABOUT BIOVITA USE IN GROUNDNUT,-
ask about varieties,I suggested GG-6 varieties
Asking about top fertilizer management for groundnut,:    : :  160  4
ask for groundnut heliothish,sugg to treshr 15 milipamp spre
Asking about tobacco caterpillar in ground nut,Recommended for spray profenophose 2 ml  Teepol 1 ml litre of water
wilt,blue copper ridomil drenching bavistin microla
Farmer asked fungus control information of Ground nut,SC
THRIPS IN GROUNDNUT PLANT,SPRAY DIMETHOATE 30EC 2ML PER 1 LITRE OF WATER
groundnut basal fertilizer,apply DAP 50 kgac
PLANT PROTECTION,IMIDACHLOPRIDE 05ML PER LITER OF WATER
SEED TREAT MENT,3 GMS M-45 2 GMS IMIDACLOPRID 3 GMS TRICODERMA VIRIDAE
HOW TO CONTROL FUNGGAL ATTACK IN ground nut,RECOMMENDED TO CONTROL FUNGGAL ATTACK IN ground nut FOR SPRAY TO MENCOZEB  CARBENDAZIM 35-40 GRAMand straptocyclin 2gram per pump
ROOT ROT IN GROUNDNUT,RECOMMENDED TO SPRAY WITH REDOMIL 25GMLTR OF WATER
--ASKED ABOUT TO NUTRIENT MANAGEMENT,33 5   10
Information regarding to varieties of groundnut,:   4    4      -1
weed ki problem,kisan Bhai- nikai kare
Asked about Plant Protection in GROUNDNUT,50
fertilizer application method in ground nut,apply behind the plough as fertilizer application method in ground nut
TELL ME ABOUT RAINFALL,RAINFALL MAY BE ON JULY 8
MUNGPHALI ME UKTHA LAG JATA HAI,Spray- carbendazim 50 wp  2gm KG SEED KO UPCHARIT KARE
TELL ME ABOUT IN GROUNDNUT,--
TERMITE IN GROUND NUT,APPLY REDOMIL 25 ML  LT WATER SPRAY
groundnut top dressing fertilizer management,Recommended for apply gypsum 80 kg    borax 10 kg  ac
ASKED ABOUT TO INSECT CONTROL IN NUTS,06   6-7
TELL ME ABOUT WEATHER INFORMATION,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY
kancheepuram rain details,having medium rain today
SEASON OF GROUNDNUT,NOVEMBER - DECEMBER
seed treatment in groundnut,RECOMMENDED TO SEED TREATMENT  CAPTAN     OR  THIRAM   OR  MANCOZEB 3 GRAMS  KG OF SEEDS
GROUND NUT LEAF EATING CATER PILLAR MANAGEMENT,RECOMMENDED TO SPRAY EMAMECTIN BENZOATE  90 GRAMS 200 LITRES OF WATER  ACRE
ASKED ABOUT VARIETY OF GROUNDNUT,- -         -   286
Asked about Sucking Pest and Beetles management in Groundnut,:         :  2    1
TELL ME  CALOR ROOT CONTROL IN GROUNDNUT,USE TRICHODERMA 25 KG PER 100 KG FYM
Farmer asked query on Weather,37      31      9
GROUND NUT SUCKING PEST MANAGEMENT,GROUND NUT SUCKING PEST MANAGEMENTPLUNIKAMIDE 75GRAMS IN 150 LITTER OF WATERACER
TELL ME WEATHER REPORT,RAIN MAY BE CONTINUE NEXT 3 DAYS
