QueryText,KccAns
Better flowering in ground nut,Recommended to spray Ambition  2 ml in 1  litre of water for Better flowewring in ground nut
Early leaf spot in groundnut,recommended for the spray  Chlorothalonil 2gm lit of water
TELL ME ROOT ROT CONTROL IN GROUNDNUT,-- 1
moongphali ki type 24 kaisi prajati hai,kisan bhai moongphali ki type 24 failne bali prajati hai
TELL ME VRAETIES OF SARSON,MUSTARD-VARUNAPUSA AGARNI BAYO 902LAXMIVASUNDRA
TELL ME CONTORL OF TERMIT IN GROUND,USE CHLOROPYRIFOS 20 EC 4 LITER PER HA WITH IRRIGATION
fertilizer application in groundnut,recommended 43 kg dap mop 40 kg 1 kg urea per acre for fertilizer application in groundnut
Asking about leaf caterpillar management in groundnut,Recommended for spray chloriphyriphos 2 ml  1 lit of water
Asked about plant protection in   Groundnut,Recomended to spray-SAAF 2gliter of water
FARMER ASKED QUERY ABOUT CATERPILLAR MANAGEMENT IN GROUNDNUT,40    200
Asking about Rhizobiumand Phosphobacteria application in groundnut,:            :
ASKING ABOUT CONTROL OF STEM ROT AND ROOT ROT IN GROUNDNUT PLANT,THIOPHANATE METHYL 70 WP                    CHLOROTHALONIL 75 WP                      -
Animal Repellant in Field,Recommended to apply Bhagam Bhaag repellant  5 kg per acre along the boundary of the field to repel animals
ATTACK OF APHIDS on groundnut,Spray Actra 5 gm15 Liter of WaterThiomithoxom 25-Syngenta
TELL ME  SEED TREATMENT IN GROUNDNUT,USE CARBENDAZIM 2 GM PER KG SEED USE CHLOROPYRIFOS 20 EC 4 ML PER KG SEED FOR SEED TREATMENT IN GROUNDNUT
BLIGHT IN GNUT,RIDOMIL MZ 2 GRAMLITAR
TELL ME  WHITE GRAB CONTROL  GROUNDNUT,USE CHLOROPYRIFOS 20 EC 4 LITER PER HA WITH IRRIGATION
Asked about weed management in cotton,:        : 37
Asking about foliar spray for groundnut,Recommended for spray Groundnut rich 2kgac200 lit of water
ROOT ROT IN GROUNDNUT,ROOT ROT IN GROUNDNUT- SPRAY SAAF 2GM  PLANTOMYCIN 1GM PER 1LITRE WATER
TELL ME BLACCK ROT CONTROL IN GROUNDNUT,250
asked ground nut varaities,kadhiri 456
VAERITY OF GROUND NUT,PHULE PRAGATIPHULE UNATITG 24TAG26
Seed treatment for Groundnut,Recommended for treat the seeds with Carbendazim at 2 gkg of seed
Farmer asked for groundnut seed rate,80-100
Leaf caterpillar in Groundnut,Recommended for spray thiodicarb 2 gram  Neem oil 3 ml litre of water
Farmer asked information about seed treatment in peanuts,125   20
Asking about root rot management in Groundnut,Recommended for pseuodomonas fluoroscens 1 kg mixed with 20 kg of FYM
APHIDS,IMIDACLOPRID 50MLACRE
farmer asked about how to control dyeing of plants in groundnut crop before sowing,suggest to treat with trichoderma viridi 2kgs per acre
THRIPS IN GROUNDNUT,RECOMMENDED TO SPRAY DIMETHOATE  400MLACRE
Alternaria leaf disease in Groundnut,Recommended for spray Mancozeb 2 g litre of water
AphidsDue to sucking the sap curling of leaves and development of sooty mold,Spray Dimethoate 30 EC  17 mllit water
farmer asked query on gypsum management in groundnut,- 200                45
WEED MANAGEMENT IN GROUNDNUT,-                               -
LEAF BLACK SPOT IN GROUNDNUT,SPRAY MANCOZEB 75 WP  25GMLIT OF WATER
ASKING ABOUT WEATHER REPORT IN MIDNAPURWEST DANTAN-11 BLOCK,VERY WARM WITH HAZY SUN
grasshoppers,malathion 2mll
TELL  ME WEATHER REPORT GANGANAGER,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY
groundnut foliar nutrient application,Spray DAP 20 gram liter
Asked about irrigation management of Groundnut,: :  4  5  20
Asked about leaf minor management for Groundnut,:     :1   3          3    1    1
groundnut leaf miner management,recommended for Dimethiate 2 ml 1 litre of  water
TELL ME ZIPSUM DOSE IN GROUNDNUT CROP,USE-300KG ZIPSUM PER HECTARE
TELL ME SEED TREATMENT OF GROUNDNUT,USE OF CARBANDAZIM 2 GMIMEDACHLOPRID 3 MLKG SEED
Information about weather forecast of Block Mauranipur in District Jhansi,35C    30C     7
TELL ME ABOUT WEED CONTROL IN GROUNDNUT,50          15
Asking about aphids management in groundnut,:      :       05
pest,chloropyriphos 2ml
ATTACK OF CATERPILLAR,Spray Chloropyriphos 30ml15 Lit of Water
CATERPILLAR MANAGEMENT IN GROUNDNUT,RECOMMENDED TO SPRAY EMAMECTIN BENZOATE  90 GRAMS 150 LITRES OF WATER  ACRE
RECOMMENDED FERTILIZERS FOR GROWTH IN GROUNDNUT,UREA POTASH
WEATHER INFORMATION,AAPKE YAHA 21 JULY TAK PRATIDIN BARISH KI SAMBHAVNA BNI HUI HAI
Farmer asked Larvae control information of groundnut crop,magfali        GR
TELL ME ABOUT ROOT ROT DISEASE IN GROUNDNUT,DRENCHING OF CARBENDAZIM 1 KG PER HA IN ROOT ZONE WITH IRRIGATION
FUNGUS PROBLEM OF GROUNDNUT,MENCOJEB 2 GM PER LITER KA SPRAY
Asked about Stem rot management in Groundnut,:      :     1    20
ASKED FOR:GROUNDNUT SHOOT BORER,ASKED FOR:GROUNDNUT SHOOT BORERRECOMMENDED:SPRAY CHLOROPYRIFOS 2MLLT OF WATER
Groundnut VARIETY,Groundnut-Phule pragati
TELL  ME INSECT CONTROL GROUNDNUT,SPRAY OF NEEM OIL 3 ML PER LITER WATER
Ask about further information of coromandal groplus fertilizer,25
TELL ME RUST DISEASE CONTROL IN GROUNDNUT,SPRAY OF WETTEBLE SULPHUR 80 WDG 2 GM PER LITER WATER
top fertilizer for groundnut,recommended for gypsum 75kgacre
ask about groundnut leaf webber,suggest:quinalphose 30 ml per pump and to sprey
ASKED FOR:PEANUT LEAF SPOT,ASKED FOR:PEANUT LEAF SPOTRECOMMENDATION:SPRAY SAAF 2GLT OF WATER
TELL ME ROOT  ROT DISEASE CONTROL IN GROUNDNUT,APPLIED BAVISTIN 250 GM BIGHA  WITH IRRIGATION WATER
ask gnut leaf yallow,hirakash 100gm  10gm citric acidpump
weed control in ground nut,Pursuit imazethapyr 30ml 15 lit water                                                                                                    Soybeangnut
Ask about Fertilizer application in Ground nut,15   90
ASKED FOR GRONUD NUT VARIETY,GRONUD NUT VARIETY  -- -
groundnut heliothis,cypermethrin 10 ml per pump and to spray
groundnut leaf curl management,spray emidachlopride 1ml2lt of water
GROUNDNUT VARIETIES,GROUNDNUT VARIETIES : KADIRI -4569
PRE-EMERGENCEWEEDS IN GROUNDNUT,PRE-EMERGENCEWEEDS IN GROUNDNUT--SPRAY PENDIMETHALIN 70ML IN 10 LITRES WATER WITHIN 3 DAYS OF SEED SOWING
FERTILIZER DOSAGE,RECOMMENDED TO APPLY FYM  SSP
Ask about growth retardant in Groundnut crop,SL
white grub in groundnut,chloropyriphos 3 l per hawith irrigation
ground nut Tikka leaf spot,RECOMMENDED TO SPRAY CHLOROTHALANILKAVACH DACONIL BRAVO  400 GRAMS PER ACRE
TELL ME FUNGEL AND INSCET CONTROL IN  GROUNDNUT,SPRAY OF MENCOJEB 2GM PAR LITAR WATERSPRAY OF MONOCROTOPHOS 36 SL 2 ML PER LITER WATER
Information about fertilizer in groundnut crop,45    30
groundnut pod borer,chloropyriphos 3ml or Imidacloprid 2ml lit of water
Farmer asked fungus control information of Groundnut crop,WP  30 -35
Information regarding improved varieties of ground nut,Information regarding improved varieties of ground nutH M-4PM-1
RUST ON GROUNDNUT,Spray Redomil Gold 30 gm15 Liter of WaterMephonaxonMancozeb-Syngenta
TELL ME SUBCIDICE ON THRISHING,50  SUBCIDICE ON THRISHING-
TELL ME ABOUT PEST IN GROUNDNUT,USE OF IMIDACLOPRID 250 MLBEEGHA IN GROUNDNUT
root damage,recommended blitox 3gliter
mausamke bare me janna hai,1 aur 2 me baris ho  sakti hai
flower increase,Spray Boomflower 20ml15lit of Water
fertilizer,microlaboom flower 25 ml15 lit water
GROUND NUT LEAF CURL,CHLOFENPYRPHOS  INTRAPRID LEPIDO 300 ML PER ACRE
Asking about subsidy details for sprayer,:      :
asking about Tobacco caterpillar in groundnut,Recommended for spray Imidacloprid 178 SL 05mllit of water
RUST MANAGEMENT IN GROUND NUT,RUST MANAGEMENT IN GROUND NUT RECOMMENDED TO SPRAY CHLOROTHALONIL 400 GRAMS  ACRE
Asking about fertiliser in groundnut split,not recommended
asking abt the control of wilt,carbendizim 10gm in10 lt of water
Asking about Groundnut fertilizer Management,Recommended for Urea 5 kg potash 125 kg
Asking about Caterpillar management in groundnut,Recommended for spray chlorpyriphos 2 ml  1 litre of water
root rot infection in groundnut,spray copper oxychloride 2gmlit of water
Farmer asked fungus in root control information of groundnut,:    kilo
FARMER ASKED ABOUT YELLOWING OF GROUNGNUT,-          -
Weather Forecast,cloudy weather possibility light rainfall
TELL ME ABOUT DISEASE CONTROL IN GROUNDNUT,--
AFIDS,MALATHION
White Fly Attack,Spray Actra 5 gm     Spary bavistin 30gm15 Lit of Water
weedicide for groundnut,weedicide for groundnut persuit 2ml1 ltr water
ASKED ABOUT TO NUTRIENT MANAGEMENT IN GROUNDNUT,33 5   10
TELL ME CONTROL OF TERMITE IN GROUNDNUT,USE CLOROPYRIPHOS 20 EC 4 LITHA MIX WITH SAND AND USE BEFORE IRRIGATION
Asking about Prevent fungal disease in Groundnut,:       :   5   1
Asked about plant protection in groundnut,--Recommended to spray mancozeb 2gl
Asking about Root rot management n groundnut,:      :   1     20
Asking about Leaf eating caterpillar control in groundnut,:     : 2      1   1
farmer asked query on use of hexaconazole,-Contaf Plus is useful for controlling Powdery mildews rusts and leaf spots in cereals oil seeds horticultural and plantation crops and also for the effective control of Rice Sheath Blight
GROUNDNUT LEAF EATING CATERPILLAR CONTROL MANAGEMENT,90    150
how to control of thrips and cut worm in groundnut crop,spray cloropyrifoscypermethrin 40mlpump
GROUNDNUT LEAF EATING CQATER PILLER DAMAGE,RECOMMENDED TO SPRAY MONOCHROTOPHOS 16 MILLI LITER  LITER WATER
ground foliar spray details,recommended for spray  ground nut rich 2 kilo  200 lit of water
tell me plant protection in groundnut,SPRAY OF MONOCROTOPHOS 36 SL 2 ML PER LITER WATER
Farmer wants to know information about how to control root maggot in groundnut crop,sp -           4 gr  -
TELL ME ABOUT WHITE GRUB CONTROL IN GRANDNUT,USE IMIDACHLOPRID 178 SL 1 LITER PER HA WITH IRRIGATION FOR CONTROL OF TERMITE
farmer asking about larva attack on groundnut,- 5
ask about irrigation information in Groundnut crop,-   -    -    -     -    -        -
Information regarding weather in Panipat,weather in Panipat Some clouds and no chance of rain fall today
ATTACK OF SUCKING PEST,Spray Rogar 15 ml15 Lit of Water
TELL ME SEED RATE OF GROUNDNUT,SEED RATE OF GROUNDNUT 90-100KG PER HA
Farmer asked query on Weather,20
varieties,varieties sb11
Asking about Insecticide and Micro nutrient Boron mixing using same time,:             :
Information regarding how to control willt in groundnut crop,how to control willt in groundnut crop-broadcast to bavastin  400 gm mmixed in 20 kg dry sandacre
VARIETIES OF GROUNDNUT,VARIETIES OF GROUNDNUT  TAG-24DAFTARI
Farmer asked about groundnut crop affected by wilt disease,:-           WP -
Attack of White Grub,For Control  of White Grub On Groundnut Drenching of Chloropyriphos 40 ml  15 lit of water
GROUNDNUT VARIETIES -,GROUNDNUT VARIETIES --- TAG -24
Ask about yellowing problem in groundnut crop,150   15
aphids management for groundnut,recommended for the spray  : fibronil  2 ml lit of water
9904421807Ask about larvae control informationSuggested: DDVP 5 ml  Quinalphos 25 ml pump spray,Ask about larvae control informationSuggested: DDVP 5 ml  Quinalphos 25 ml pump spray
sowing season,kharip  summer
termite problem of groundnut,chloropyriphos 4 liter per hac
leaf spot in ground nut,spray mancozeb 2 gm  carbendazim 2 gm safflit
Ground nut sowing season,Recommended for MargazhipattamDecember- January
GRUB IN GROUNDNUT,APPLY CARBOFURAN 3G FURADON  10 KG PER ACRE FOR CHECKING GRUB IN GROUNDNUT
Information about control of white gurb insect in Ground,Cartap Hydrochloride 4 GR 8-10 kg
Asking about Leaf caterpillar management in Groundnut,:      :  15
nutrient management in ground nut,recommended to apply gypsum 200 kg per acre
TELL ME CONTROL OF CROWN ROT IN GROUNDNUT,DRENCHING OF CARBENDAZIM 1 KG PER HA IN ROOT ZONE WITH IRRIGATION
ASKED ABOUT VARIETY OF GROUNDNUT,-  -
Red spider mite in groundnut,recommended for the spray  dicofol  2ml lit of water
TELLL MEED CONTROL IN GROUNDNUT,SPRAY OF PENDIMETHILIN 30 EC 25-3 LITER PER HA AFTER SOWING BUT BEFORE GERMINATION
Asking about seed rate of groundnut rainfed crop,recommended for seed rate of groundnut rainfed crop is 50-70 kgacre
asked about Attack of Caterpillar on groundnut,Attack of Caterpillar on groundnut -Spray Chloropyriphos 30ml15 Liter of Water
Farmer asked larvae  Sucking pests Termite  Fungus Organic control in groundnut crop Agnishashtra,:                                                 -             -               -
ATTACK OF APHIDS,SPRAY ROGAR 15 ML  15 LITERS OF WATER
Farmer asked query on Weather,25             30
Weather information is asking,possibility of light rain is on 22-23 septembar
Asking about top fertilizer management for groundnut,:   : :   75  4
Farmer asked Thrips control information of groundnut crop,5  25
FARMER ASKED ABOUT ATTACK OF APHIDS IN GROUNDNUT CROP,5 15    25-
Asked about leaf roller  Leaf blight disease in groundnut crop,:           :  15     2
ground nut fertilizers appilication,recommended gypsum 200kgacre
Farmer asked termitewhite grub control information of GNUT,SGCG
stem rot in groundnut,stem rot in groundnutspray ridomil -m-z  2g1lit water
Ask about Fertilizer dose of Groundnut crop,-  --  -- :-  :- -  -  -3233  :-  -  -  -   ----
Asking about  top dressing fertilizer management for Ground nut,Recommended for apply urea 5 kg potash 12 kgac
Ground nut aphids,Recommended for spray dimethoate 2mllitre of water
ASKED ABOUT GNUT CATTERPILAR ATATCK,30 15
Asked about plant protection in  groundnut,Suggested to spray imidachloprid at 05 ml per litre water
ASKED ABOUT ROOT ROT OF GROUNDNUT CROP,SPRAY AZOXYSTROBIN 23 SC  1 ML  LIT OF WATER
protection,mancozeb 2gmltr
TELL ME ROOT ROT DISEASE CONTROL IN GROUNDNUT,TRICODERMA 25 KG HECTAR
Please tell me about weather information,kisaan bhai ap ke yaha  18 june se 23 jun tak  barish hone ki sambhawana hai
Asking about Early leaf spot in groundnut,Recommended for spray  Carbendazim 2 glit of water
Sowing of ground nut,Sowing of ground nut- from 15 june- 10 july
tobacco caterpillar in groundnut,Recommended for spray Profenofos 2ml  lit
CONTROL OF TERMITE OF GROUNDNUT FIELD,SPRAY CHLORPYRIPHOS 20 EC  2 MLLT OF WATER
CONTROL OF WEED IN GROUNDNUT,RECOMMENDED TO SPRAY FLUCHLORALIN 45  EC 300 MLBIGHA OF LAND
Asking about  groundnut seeds availability,:          :
APHID PEST IN GROUNDNUT,APHID PEST IN GROUNDNUT -- RECOMMENDED TO SPRAY DIMETHOATE 30 EC ROGOR 2ML LIT WATER FOR CONTROL OF APHID PEST IN GROUNDNUT
YELLOWING OF LEAVES,YELLOWING OF LEAVES -::  GRAM  MICROLA 30 MILI 15 LITER SPRAYING
TELL ME NO GROTH IN ASHOK TREE,SPRAY OF MULTIPLAX MICRONUTRIENT 4 ML PER LITER WATER
fertilizer application in ground nut,apply 8 kg nitrogen16 kg phosphorus16 kg potash per acre for fertilizer application in ground nut
ASK FOR GNUT WILT CONTROL,I SUGGESTED TO GIVE COC 25 KGHA
WEED CONTROL IN GROUNDNUT,IMIZATHIPER 10 SL 100 GRAM PAR HEC
Ask about blank pod in Ground nut,100
Ground nut planting season,Recommended for season Anippattam June-July
GROUND NUT SUCKING PEST MANAGEMENT,GROUND NUT SUCKING PEST MANAGEMENT : RECOMMENDED TO SPRAY IMIDACLOPRID 1 ML1 LITRE OF WATER
WEED MANAGEMENT IN  GROUND NUT,RECOMMENDED TO SPRAY QUIZALOPOP ETHYL 400 ML PER ACRE
TELL ME UREA USE IN GROUNDNUT,UREA USE IN GROUNDNUT 10 KGBIGHA BROADCASTING
Farmer asked query on Weather,Mainpuri                        33      22       9
GROUNDNUT LEAF SPOT MANAGEMENT,RECOMMENDED FOR SPRAY MANCOZEB 3 GRAMS 1 LITER OF WATER
-BORER MANAGEMENT IN GROUUNDNUT,90    150
ASKING ABOUT CONTROL OF POD BORER IN GROUND NUT,EMAMECTIN BENZOATE 5  SG
ASKED ABOUT TO DISEASE CONTROL OF GROUNDNUT,12   63    2
WEED CONTROL AFTER 30 DAYS,METALACHLOR 500GM1 AC
SUCKING PEST MANAGEMENT IN GROUNDNUT,RECOMMENDED TO SPRAY IMIDACLOPRID 60 ML 200 LITRES OF WATER  ACRE
ask about groundnut variety,GG   GJG
Ask about PGR application in Ground nut,--
Asking about Leaf miner and Aphid management in groundnut,Recommended for Fibronil 15 ml 1 litre of water
Can we spray the groundnut crop by mixing insecticide with weedicide,-
Ask about sucking pests problem in ground nut crop,50  wg 5
TELL ME VAREITY OF GROUNDNUT,M 13 CHITRA
Termite infestation in Groundnut,Recommended for basal application of Chlorpyriphos dust 5kg per acre as a precautionary measure against Termite infestation in Groundnut
Asked about plant protection in groundnut,Suggested to spray SAAF :-carbendizium mancozeb 1gmlit of water
Asked about Leaf miner sucking pests  management and prevent Leaf spot in Groundnut,:            :  15   2         -  5
thrips in groundnut,RECOMMENDED TO SPRAY FLUBENDIAMIDE  40 ML 200 LITRES OF WATER  ACRE
fertilizer recommendation in groundnut,recommended to apply 200kgs gypsum acre
Asking about Groundnut foliar spray application,Recommended for spray zinc sulphate 3 g  ferrous sulphate 2 g  1 lit of water
Information about Insect control in Groundnut Crop,-  50EC - 500 ML
Farmer needs information regarding weed management of Groundnut crop,-                    w w wg  wg        10  sl 40
asking about sowing season for groundnut,:            :   -     -
TELL ME VARITIES OF GROUNDNUT,VARITIES OF GROUNDNUT-TG-37AHNG-10
TELL ME ROOT ROT CONTROL   IN   GROUNDNUT,1
Ask about water Management information in Groundnut crop,-
asked about variety,ground nut variety- daptary
Farmer wants to know information about weather,Dear farmer chance for light and heavy  rainfallwith rhunder storms next 5 days for your district  is soon in your district  maximum temperature is 36  c and wind speed is 4-6  kilometer  hour In your district according to Indian meteorological department of India
WEEDS CONTROL,300
Asking about leaf eating caterpillar management in groundnut,:       :       15
Farmer asked fungus in root control information of Ground nut,WP
Asking about caterpillar management in groundnut,:    : :      15
Shoot Borer Attack,Spray Profex Super 30 ml  15 lit of water
powdery mildew,WETTABLE SULPHURSULFEX SULTOP   600 GRAMS PER ACRE
Farmer asked seed treatment of white grub control Groundnut crop,SLFS 35-40 mill
Asked about leaf folder caterpillar in groundnut,:      : :      1
ask about whether at jodiya,3
TELL ME PLANT PROTECTION IN GROUNDNUT,USE CHLOROPYRIFOS 20 EC 4 LITER PER HA WITH IRRIGATION
ground nut pea nunut necrosis,recomonded doage dimethoate 2mlacre
ATTACK OF WHITE GRUB in groundnut,Use Thimet 4 kgacrediethyl S- phosphorodithioatemvac
Tobacco caterpillar in groundnut,Recommended for spray fipronil  15 ml  litre of water
Ask about varieties of summer ground nut,-   -   -
FARMER ASKED ABOUT ATTACK OF CATERPILLAR ON GNUT,-   5 15
Please give me weather information,Shrimanji aapke shetra me dinank 12 September ko badal chaye rehne aur 345 September ko halki barish hone ki sambhawna hain
pest attack in ground,RECOMMENDED TO SPRAY DICOFALKELTHANE MITE HILLFOL 1000 ML PER ACRE
BIHARI HAIRY CATRERPILLAR,SPRAY CHLOROPYRIPHOS 400MLACRE
farmer asked about which fertilizer apply to groundnut crop,kg       bag
TELLL ME ROOT ROT CONTROL,DRENCHING OF TRAICODARMA 25 KG WETH FYM 72 KG PER HE
Mealy bug in groundnut,spray imidacloprid 2mlneem oil 3mlteepol 1mllit of water
leaf miner of Groundnut,RECOMMENDED TO SPRAY DIMETHOATEROGAR ROGARIN 400 ML PER ACRE
